# epoch flux flux_err dx dy fwhm fwhmx fwhmy sky airmass
  3098.34999  1.00152  0.00179 -0.90340 -0.93364  6.79120  6.79120  6.79120   2134.40278  1.24454
  3098.35033  1.00001  0.00179 -0.77205 -1.19237  7.18292  7.18292  7.18292   2123.69167  1.24492
  3098.35066  0.99894  0.00179 -0.85737 -1.10137  7.09151  7.09151  7.09151   2113.03704  1.24525
  3098.35099  1.00066  0.00179 -0.87643 -1.26163  6.78209  6.78209  6.78209   2109.81019  1.24557
  3098.35132  0.99744  0.00179 -1.09148 -1.72637  6.87623  6.87623  6.87623   2115.84259  1.24590
  3098.35165  0.99721  0.00180 -0.96697 -1.51340  6.84962  6.84962  6.84962   2119.11111  1.24621
  3098.35198  1.00142  0.00179 -0.84134 -1.68834  6.90259  6.90259  6.90259   2119.11852  1.24656
  3098.35231  0.99746  0.00180 -0.93165 -1.45859  6.86513  6.86513  6.86513   2135.70556  1.24688
  3098.35263  1.00064  0.00179 -0.90566 -1.93473  6.66916  6.66916  6.66916   2174.75556  1.24723
  3098.35296  1.00097  0.00180 -0.93076 -1.28478  6.75108  6.75108  6.75108   2189.49167  1.24755
  3098.35329  0.99876  0.00179 -1.10623 -0.98046  6.77418  6.77418  6.77418   2186.58241  1.24789
  3098.35362  1.00118  0.00179 -0.93486 -1.25572  6.66553  6.66553  6.66553   2176.36944  1.24823
  3098.35395  1.00080  0.00179 -0.93313 -1.37420  6.83817  6.83817  6.83817   2181.01852  1.24857
  3098.35428  1.00050  0.00179 -1.01997 -1.24552  6.65898  6.65898  6.65898   2170.59167  1.24891
  3098.35461  1.00295  0.00178 -0.99875 -1.44746  6.63487  6.63487  6.63487   2184.35463  1.24924
  3098.35493  0.99906  0.00179 -0.75463 -1.42992  6.72046  6.72046  6.72046   2177.35648  1.24959
  3098.35526  1.00249  0.00178 -0.57704 -1.89340  6.75472  6.75472  6.75472   2181.99815  1.24992
  3098.35559  0.99720  0.00179 -0.59531 -1.51725  6.90891  6.90891  6.90891   2211.14167  1.25027
  3098.35592  1.00339  0.00179 -0.79823 -1.52747  7.59901  7.59901  7.59901   2232.04444  1.25061
  3098.35625  0.99965  0.00179 -0.78009 -1.36098  6.88248  6.88248  6.88248   2139.28611  1.25095
  3098.35658  0.99770  0.00180 -0.74757 -1.68154  7.05648  7.05648  7.05648   2089.57870  1.25130
  3098.35691  0.99709  0.00179 -0.91504 -1.68463  7.79425  7.79425  7.79425   2085.51019  1.25165
  3098.35724  0.99929  0.00180 -0.93372 -1.24874  6.83865  6.83865  6.83865   2089.19815  1.25201
  3098.35757  1.00183  0.00180 -0.96615 -0.88396  6.77764  6.77764  6.77764   2089.71296  1.25236
  3098.35790  1.00041  0.00179 -1.15230 -1.17159  6.85409  6.85409  6.85409   2081.93611  1.25271
  3098.35823  0.99883  0.00179 -0.98550 -1.02925  6.70420  6.70420  6.70420   2069.68981  1.25307
  3098.35856  1.00006  0.00179 -0.89213 -1.16073  6.76667  6.76667  6.76667   2062.86944  1.25343
  3098.35889  1.00272  0.00179 -1.06702 -1.26178  6.71241  6.71241  6.71241   2057.39352  1.25378
  3098.35922  1.00217  0.00179 -1.07559 -1.58621  6.87533  6.87533  6.87533   2056.14907  1.25414
  3098.35955  1.00090  0.00179 -0.88086 -0.99985  6.77437  6.77437  6.77437   2057.48148  1.25450
  3098.35988  0.99755  0.00179 -0.48243 -1.58841  6.99964  6.99964  6.99964   2057.65000  1.25487
  3098.36021  0.99591  0.00179 -0.28261 -1.35615  6.86664  6.86664  6.86664   2056.69352  1.25522
  3098.36054  1.00117  0.00179 -0.43394 -1.45470  6.94445  6.94445  6.94445   2059.12037  1.25559
  3098.36087  0.99975  0.00179 -0.41220 -0.96186  6.66523  6.66523  6.66523   2061.26204  1.25595
  3098.36120  0.99713  0.00179 -0.46463 -0.82348  6.84205  6.84205  6.84205   2064.28519  1.25631
  3098.36153  1.00255  0.00179 -0.74407 -0.86060  6.69797  6.69797  6.69797   2065.98796  1.25668
  3098.36186  0.99711  0.00179 -0.86868 -1.08112  6.64022  6.64022  6.64022   2072.00278  1.25705
  3098.36219  1.00262  0.00179 -1.06005 -0.92315  6.72181  6.72181  6.72181   2075.30185  1.25743
  3098.36252  1.00345  0.00178 -1.09325 -1.14939  7.43647  7.43647  7.43647   2078.07500  1.25780
  3098.36284  0.99558  0.00178 -1.04270 -1.34358  6.89729  6.89729  6.89729   2089.72870  1.25817
  3098.36317  0.99619  0.00179 -0.87896 -1.59583  6.90529  6.90529  6.90529   2105.13889  1.25853
  3098.36350  0.99767  0.00178 -0.21780 -1.75123  6.78119  6.78119  6.78119   2121.58981  1.25891
  3098.36383  1.00325  0.00179 -0.38809 -1.31442  6.85772  6.85772  6.85772   2116.42407  1.25929
  3098.36416  0.99993  0.00179 -0.27441 -1.40139  6.61510  6.61510  6.61510   2108.90463  1.25966
  3098.36449  0.99875  0.00179 -0.43294 -1.33536  6.61141  6.61141  6.61141   2084.39259  1.26005
  3098.36482  1.00050  0.00179 -0.43260 -0.99188  6.69276  6.69276  6.69276   2080.64630  1.26042
  3098.36515  1.00045  0.00179 -0.43045 -0.56663  7.21026  7.21026  7.21026   2085.40741  1.26081
  3098.36548  0.99516  0.00179 -0.68677 -0.91634  6.78001  6.78001  6.78001   2085.18611  1.26119
  3098.36581  0.99878  0.00179 -0.81012 -0.86761  6.65524  6.65524  6.65524   2082.20926  1.26159
  3098.36614  0.99898  0.00179 -0.85874 -0.88108  7.04929  7.04929  7.04929   2080.83889  1.26197
  3098.36647  0.99820  0.00179 -0.92419 -0.95313  6.71495  6.71495  6.71495   2076.94259  1.26235
  3098.36680  0.99721  0.00179 -0.83048 -1.47517  6.65387  6.65387  6.65387   2073.28889  1.26274
  3098.36713  1.00590  0.00179 -0.71879 -1.45193  7.04292  7.04292  7.04292   2076.36852  1.26312
  3098.36746  0.99982  0.00179 -0.44568 -1.52768  6.86503  6.86503  6.86503   2078.64722  1.26351
  3098.36779  1.00157  0.00179 -0.27251 -1.12260  6.68775  6.68775  6.68775   2083.68148  1.26390
  3098.36812  0.99750  0.00179 -0.23857 -1.34566  6.73181  6.73181  6.73181   2083.02500  1.26429
  3098.36845  0.99700  0.00179 -0.18444 -1.21435  6.62313  6.62313  6.62313   2089.79630  1.26469
  3098.36878  1.00027  0.00179 -0.29708 -1.12173  6.62717  6.62717  6.62717   2093.24630  1.26509
  3098.36911  1.00248  0.00179 -0.61507 -0.63814  7.12104  7.12104  7.12104   2091.85093  1.26548
  3098.36944  0.99775  0.00179 -0.63691 -1.07849  6.76238  6.76238  6.76238   2088.91111  1.26589
  3098.36976  1.00140  0.00179 -0.58930 -0.91844  6.71016  6.71016  6.71016   2088.43611  1.26627
  3098.37009  0.99720  0.00179 -0.61746 -0.69303  6.81668  6.81668  6.81668   2084.86481  1.26667
  3098.37042  1.00215  0.00179 -0.86004 -0.78269  6.77912  6.77912  6.77912   2079.90741  1.26708
  3098.37075  1.00327  0.00179 -0.68493 -1.41572  6.53901  6.53901  6.53901   2079.17407  1.26750
  3098.37108  0.99878  0.00178 -0.66586 -1.12270  6.80134  6.80134  6.80134   2080.15463  1.26789
