# time flux flux_err zeros -ones -ones
    2727.101852   1.000196   0.000560   0  -1  -1
    2727.133118   0.999911   0.000559   0  -1  -1
    2727.133813   1.000319   0.000560   0  -1  -1
    2727.134508   0.999640   0.000559   0  -1  -1
    2727.135203   1.000047   0.000559   0  -1  -1
    2727.135897   0.999919   0.000559   0  -1  -1
    2727.136592   1.000432   0.000558   0  -1  -1
    2727.137287   0.999505   0.000559   0  -1  -1
    2727.137982   1.000363   0.000558   0  -1  -1
    2727.138677   0.999935   0.000558   0  -1  -1
    2727.139371   0.999941   0.000558   0  -1  -1
    2727.140066   1.000148   0.000558   0  -1  -1
    2727.140761   0.999985   0.000557   0  -1  -1
    2727.141456   0.999809   0.000557   0  -1  -1
    2727.142151   1.000212   0.000557   0  -1  -1
    2727.142845   1.000734   0.000559   0  -1  -1
    2727.143540   1.001797   0.000560   0  -1  -1
    2727.144235   0.999588   0.000558   0  -1  -1
    2727.144930   1.001735   0.000559   0  -1  -1
    2727.145625   1.000063   0.000558   0  -1  -1
    2727.146319   0.999646   0.000559   0  -1  -1
    2727.147014   1.000318   0.000558   0  -1  -1
    2727.147709   0.999503   0.000557   0  -1  -1
    2727.148404   1.000311   0.000557   0  -1  -1
    2727.149099   0.999300   0.000557   0  -1  -1
    2727.149793   1.000768   0.000557   0  -1  -1
    2727.150488   1.000377   0.000558   0  -1  -1
    2727.151183   1.000389   0.000557   0  -1  -1
    2727.151878   0.999211   0.000557   0  -1  -1
    2727.152573   1.000146   0.000557   0  -1  -1
    2727.153268   1.000006   0.000557   0  -1  -1
    2727.153962   1.000026   0.000557   0  -1  -1
    2727.154657   1.000048   0.000557   0  -1  -1
    2727.155352   1.000161   0.000557   0  -1  -1
    2727.156047   1.001122   0.000558   0  -1  -1
    2727.156742   1.000714   0.000557   0  -1  -1
    2727.157436   1.000216   0.000557   0  -1  -1
    2727.158131   1.000019   0.000559   0  -1  -1
    2727.158826   0.999403   0.000558   0  -1  -1
    2727.159521   0.999395   0.000558   0  -1  -1
    2727.160216   0.999509   0.000557   0  -1  -1
    2727.160910   0.999672   0.000559   0  -1  -1
    2727.161605   1.000097   0.000558   0  -1  -1
    2727.162300   0.999629   0.000558   0  -1  -1
    2727.162995   1.000420   0.000558   0  -1  -1
    2727.163690   1.000440   0.000558   0  -1  -1
    2727.164384   1.000468   0.000558   0  -1  -1
    2727.165079   1.000156   0.000558   0  -1  -1
    2727.165774   0.998791   0.000559   0  -1  -1
    2727.166469   1.000025   0.000558   0  -1  -1
    2727.167164   0.998955   0.000557   0  -1  -1
    2727.167858   1.000069   0.000558   0  -1  -1
    2727.168553   0.999625   0.000558   0  -1  -1
    2727.169248   0.999254   0.000558   0  -1  -1
    2727.169943   1.000062   0.000560   0  -1  -1
    2727.170638   0.999394   0.000560   0  -1  -1
    2727.205378   0.998628   0.000559   0  -1  -1
    2727.206073   1.000313   0.000560   0  -1  -1
    2727.206768   1.001020   0.000559   0  -1  -1
    2727.207462   0.999603   0.000558   0  -1  -1
    2727.208157   1.000274   0.000558   0  -1  -1
    2727.208852   0.999721   0.000558   0  -1  -1
    2727.209547   1.000336   0.000558   0  -1  -1
    2727.210242   0.999383   0.000557   0  -1  -1
    2727.210936   0.999230   0.000557   0  -1  -1
    2727.211631   1.000864   0.000557   0  -1  -1
    2727.212326   0.999603   0.000558   0  -1  -1
    2727.213021   0.999680   0.000557   0  -1  -1
    2727.213716   0.999076   0.000557   0  -1  -1
    2727.214410   0.999533   0.000558   0  -1  -1
    2727.215105   0.999787   0.000558   0  -1  -1
    2727.215800   1.000215   0.000558   0  -1  -1
    2727.216495   1.000425   0.000558   0  -1  -1
    2727.217190   0.999353   0.000558   0  -1  -1
    2727.217884   1.000088   0.000558   0  -1  -1
    2727.218579   0.999716   0.000557   0  -1  -1
    2727.219274   1.000425   0.000557   0  -1  -1
    2727.219969   0.999969   0.000557   0  -1  -1
    2727.220664   1.000187   0.000557   0  -1  -1
    2727.221358   0.999978   0.000557   0  -1  -1
    2727.222053   1.000098   0.000557   0  -1  -1
    2727.222748   0.999740   0.000557   0  -1  -1
    2727.223443   0.999956   0.000557   0  -1  -1
    2727.224138   1.000071   0.000557   0  -1  -1
    2727.224832   0.999956   0.000558   0  -1  -1
    2727.225527   0.999855   0.000557   0  -1  -1
    2727.226222   0.999699   0.000558   0  -1  -1
    2727.226917   0.999035   0.000557   0  -1  -1
    2727.227612   0.999593   0.000559   0  -1  -1
    2727.228306   1.000561   0.000557   0  -1  -1
    2727.229001   0.999413   0.000558   0  -1  -1
    2727.229696   1.000533   0.000558   0  -1  -1
    2727.230391   0.999520   0.000558   0  -1  -1
    2727.231086   1.000228   0.000558   0  -1  -1
    2727.231780   0.998944   0.000558   0  -1  -1
    2727.232475   1.001416   0.000558   0  -1  -1
    2727.233170   0.999864   0.000557   0  -1  -1
    2727.233865   1.000719   0.000558   0  -1  -1
    2727.234560   0.999824   0.000558   0  -1  -1
    2727.235255   1.000304   0.000558   0  -1  -1
    2727.235949   0.999871   0.000558   0  -1  -1
    2727.236644   1.000182   0.000558   0  -1  -1
    2727.237339   0.999976   0.000558   0  -1  -1
    2727.238034   0.999312   0.000559   0  -1  -1
    2727.238729   1.001265   0.000561   0  -1  -1
    2727.274858   0.997543   0.000557   0  -1  -1
    2727.275553   0.997085   0.000558   0  -1  -1
    2727.276248   0.998010   0.000557   0  -1  -1
    2727.276943   0.997508   0.000557   0  -1  -1
    2727.277638   0.997833   0.000557   0  -1  -1
    2727.278332   0.997007   0.000557   0  -1  -1
    2727.279027   0.996925   0.000557   0  -1  -1
    2727.279722   0.998288   0.000557   0  -1  -1
    2727.280417   0.996472   0.000557   0  -1  -1
    2727.281112   0.997433   0.000557   0  -1  -1
    2727.281806   0.997861   0.000557   0  -1  -1
    2727.282501   0.996672   0.000556   0  -1  -1
    2727.283196   0.998889   0.000558   0  -1  -1
    2727.283891   0.998441   0.000558   0  -1  -1
    2727.284586   0.997933   0.000557   0  -1  -1
    2727.285281   0.997451   0.000556   0  -1  -1
    2727.286670   0.998998   0.000558   0  -1  -1
    2727.287365   0.998017   0.000557   0  -1  -1
    2727.288060   0.998241   0.000557   0  -1  -1
    2727.288755   0.998487   0.000557   0  -1  -1
    2727.289449   0.997764   0.000557   0  -1  -1
    2727.290144   0.997836   0.000557   0  -1  -1
    2727.290839   0.997453   0.000556   0  -1  -1
    2727.291534   0.996420   0.000557   0  -1  -1
    2727.292229   0.997889   0.000556   0  -1  -1
    2727.292923   0.997786   0.000556   0  -1  -1
    2727.293618   0.997857   0.000557   0  -1  -1
    2727.294313   0.998143   0.000557   0  -1  -1
    2727.295008   0.996935   0.000557   0  -1  -1
    2727.295703   0.997992   0.000557   0  -1  -1
    2727.296397   0.997636   0.000558   0  -1  -1
    2727.297092   0.996954   0.000557   0  -1  -1
    2727.297787   0.996938   0.000557   0  -1  -1
    2727.298482   0.996858   0.000557   0  -1  -1
    2727.299177   0.996884   0.000557   0  -1  -1
    2727.299871   0.996985   0.000557   0  -1  -1
    2727.300566   0.997738   0.000557   0  -1  -1
    2727.301261   0.999035   0.000557   0  -1  -1
    2727.301956   0.997191   0.000556   0  -1  -1
    2727.302651   0.997439   0.000556   0  -1  -1
    2727.303345   0.997183   0.000558   0  -1  -1
    2727.304040   0.997053   0.000557   0  -1  -1
    2727.304735   0.997261   0.000557   0  -1  -1
    2727.305430   0.997469   0.000557   0  -1  -1
    2727.306125   0.997105   0.000557   0  -1  -1
    2727.306819   0.997338   0.000559   0  -1  -1
    2727.307514   0.997198   0.000559   0  -1  -1
    2727.345729   1.000074   0.000557   0  -1  -1
    2727.346423   1.001004   0.000557   0  -1  -1
    2727.347118   1.000584   0.000557   0  -1  -1
    2727.347813   0.999267   0.000558   0  -1  -1
    2727.348508   1.000194   0.000557   0  -1  -1
    2727.349203   0.999270   0.000559   0  -1  -1
    2727.349897   0.999186   0.000557   0  -1  -1
    2727.350592   1.000110   0.000557   0  -1  -1
    2727.351287   1.000174   0.000558   0  -1  -1
    2727.351982   1.000930   0.000558   0  -1  -1
    2727.352677   0.999292   0.000559   0  -1  -1
