# time flux flux_err xoff yoff bg roll_angle deltaT
    2751.61487963        1.00201160        0.00050157       99.31170535      101.99901337      165.72871759       68.80467577       -0.07351685
    2751.61557440        1.00183149        0.00050110       99.19696235      101.70104245      166.35889842       65.85212614       -0.10293579
    2751.61626918        1.00129825        0.00050186       99.18662802      102.05408514      167.51796665       62.91605278       -0.07351685
    2751.61696397        1.00183924        0.00050122       99.56726026      101.43562842      171.05849913       59.98795050       -0.08331299
    2751.61765875        1.00208544        0.00050237       99.66938119      101.32713423      176.56409599       57.05933154       -0.11270142
    2751.61835352        1.00202247        0.00050217       99.34317833      101.59878933      191.17631325       54.12185114       -0.05389404
    2751.64683955        1.00253964        0.00050331       99.54589435      101.32980765      200.86219346      258.89465901        0.00515747
    2751.64753433        1.00191139        0.00050199       99.66238111      101.69880433      177.03186248      255.83082448        0.00515747
    2751.64822912        1.00169853        0.00050098       99.34219092      101.42831801      169.23430138      252.81234434        0.00515747
    2751.64892390        1.00099007        0.00050097       99.20714022      101.50245136      167.15994352      249.83112723        0.02487183
    2751.64961868        1.00130779        0.00050107       99.64701440      101.67428970      164.83244643      246.87867346       -0.07351685
    2751.65031345        1.00169089        0.00050115       99.54171683      101.35834475      164.52475277      243.94644914       -0.05389404
    2751.65100824        1.00145387        0.00050095       99.45582752      101.28299603      164.37782286      241.02621449       -0.05389404
    2751.65170302        1.00241182        0.00050200       99.19982479      101.08445109      163.91657750      238.10932800       -0.05389404
    2751.65239781        1.00198973        0.00050091       99.50610114      101.48130476      163.60054097      235.18775675       -0.07351685
    2751.65309259        1.00217436        0.00050210       99.52301529      101.20336505      164.64522884      232.25261843       -0.09310913
    2751.65378736        1.00228334        0.00050117       99.53472696      101.61548958      164.52822705      229.29607964       -0.07351685
    2751.65448215        1.00109323        0.00050177       99.65508867      101.97892981      165.00107416      226.30923543       -0.07351685
    2751.65517693        1.00122096        0.00050094       99.41851718      101.68179068      165.24229814      223.28392036       -0.05389404
    2751.65587171        1.00247964        0.00050163       98.97985788      101.42844832      163.80499686      220.21177226       -0.01455688
    2751.65656648        1.00207182        0.00050249       99.12138398      102.14749118      163.29162204      217.08438838        0.00515747
    2751.65726127        1.00193626        0.00050219       99.08200480      101.70140708      163.19387909      213.89329170       -0.07351685
    2751.65795605        1.00173118        0.00050091       99.25910284      101.51296202      162.38683939      210.63097480       -0.05389404
    2751.65865084        1.00138362        0.00050126       99.35905821      101.28225120      162.75086326      207.28915844       -0.07351685
    2751.65934562        1.00230756        0.00050186       99.68296902      101.10910379      162.19428818      203.86096588       -0.07351685
    2751.66004039        0.99972256        0.00050073       99.39224151      101.69221264      163.32762703      200.33979520       -0.07351685
    2751.66073517        1.00058393        0.00050079       99.39388788      101.74488643      163.75769511      196.71976190       -0.07351685
    2751.66142996        1.00041821        0.00050081       99.58941722      101.47222623      162.06564622      192.99681683        0.00515747
    2751.66212474        0.99943695        0.00050039       99.20474737      101.73671119      164.16586589      189.16773200       -0.07351685
    2751.66281951        1.00014717        0.00050033       99.25674315      101.51661249      163.88094750      185.23168822       -0.09310913
    2751.66351430        0.99909087        0.00050027       99.31698865      101.75004856      163.59429344      181.18973909       -0.07351685
    2751.66420908        0.99875425        0.00049998       99.33046157      101.45310897      163.81087395      177.04550545       -0.07351685
    2751.66490387        0.99813063        0.00050033       99.35178006      101.22714278      165.08929709      172.80556975       -0.05389404
    2751.66559865        0.99771708        0.00050000       99.12959716      101.48970701      165.82609286      168.47919276       -0.07351685
    2751.66629342        0.99841512        0.00050022       99.45849023      101.70065717      166.12478816      164.07893795       -0.07351685
    2751.66698820        0.99703419        0.00049985       99.65278404      101.53399357      166.45368320      159.61920280       -0.01455688
    2751.66768299        0.99674378        0.00049999       99.72790352      101.44336662      166.68882512      155.11787464       -0.09310913
    2751.66837777        0.99833843        0.00050156       99.66440580      101.37676103      165.74739071      150.59338884       -0.07351685
    2751.66907254        0.99697074        0.00050000       99.34653180      101.04028780      165.82372057      146.06615722       -0.07351685
    2751.66976733        0.99666099        0.00050011       99.42324248      101.52701000      166.14178371      141.55562755       -0.09310913
    2751.67046211        0.99551544        0.00050001       99.36427708      101.83390773      167.60494062      137.08145702       -0.07351685
    2751.67115689        0.99515105        0.00049933       99.45865338      101.70663606      167.07001099      132.66141926       -0.08331299
    2751.67185168        0.99484391        0.00049965       98.83557583      101.39132027      167.45276107      128.31116077       -0.08331299
    2751.67254645        0.99292578        0.00049879       99.20767802      101.21020830      167.30972507      124.04368636       -0.08331299
    2751.67324123        0.99344507        0.00049856       99.18454841      101.41525849      166.08970654      119.86928960       -0.11270142
    2751.67393602        0.99259238        0.00049864       99.21600508      101.75610570      166.93523539      115.79514681       -0.11270142
    2751.67463080        0.99219812        0.00049848       99.39864583      101.53226442      166.87535303      111.82585952       -0.01455688
    2751.67532557        0.99224073        0.00049886       99.28672517      101.74363722      167.64350338      107.96310795       -0.08331299
    2751.67602036        0.99225770        0.00049858       99.27356766      101.75459197      168.16751640      104.20662549       -0.08331299
    2751.67671514        0.99159955        0.00049864       99.30366751      101.89528418      167.99088383      100.55387712       -0.02441406
    2751.67740992        0.99188878        0.00049902       99.45458013      101.19666690      167.26778106       97.00073027       -0.13226318
    2751.67810471        0.99172006        0.00049835       99.61697667      101.42936894      166.31940331       93.54205000       -0.05389404
    2751.67879948        0.99036993        0.00049834       99.58246596      101.64750863      166.04403341       90.17138670       -0.11270142
    2751.67949426        0.98991017        0.00049878       99.51358808      101.04854262      165.60557861       86.88154120       -0.13226318
    2751.68018905        0.98990988        0.00049987       99.05859557      100.63880513      164.62250986       83.66506815       -0.05389404
    2751.68088383        0.99036830        0.00049982       99.35891252      100.52349200      164.08424371       80.51378666       -0.11270142
    2751.68157861        0.98864489        0.00049764       99.26094463      101.48194804      165.09727812       77.41971377       -0.13226318
    2751.68227339        0.98889597        0.00050145       99.30233162      101.97139746      165.73158090       74.37423896       -0.13226318
    2751.68296817        0.98751916        0.00049750       99.47300585      101.67306507      165.54961847       71.36910950       -0.13226318
    2751.68366295        0.98829873        0.00049815       99.21999961      101.83228382      166.97282047       68.39587446       -0.11270142
    2751.68435774        0.98769102        0.00049779       99.19094053      101.69486794      168.17876780       65.44601865       -0.11270142
    2751.68505251        0.98770829        0.00049874       99.35103101      102.13110666      170.29429897       62.51108087       -0.13226318
    2751.68574729        0.98917943        0.00049913       99.64636499      101.23508774      172.65153197       59.58246428       -0.11270142
    2751.68644208        0.98790865        0.00049851       99.47407695      101.42957471      179.56789048       56.65195741       -0.13226318
    2751.68713686        0.98679137        0.00049926       99.34361232      101.72720536      199.90368880       53.71091989       -0.13226318
    2751.71562288        0.99015151        0.00049962       99.36533857      101.49107297      191.17198518      258.46800546        0.05450439
    2751.71631767        0.99058061        0.00049902       99.62193336      101.50538447      174.98465791      255.41159600       -0.05389404
    2751.71701245        0.99116713        0.00049851       99.33788659      101.55101891      169.66063597      252.39941176        0.00515747
    2751.71770722        0.99085606        0.00049882       99.24122141      101.46418463      167.01430237      249.42289063       -0.05389404
    2751.71840201        0.99138292        0.00049868       99.74028999      101.51879812      165.46142912      246.47368891       -0.05389404
    2751.71909679        0.99180065        0.00049881       99.51504497      101.47487848      164.44465185      243.54317313       -0.05389404
    2751.71979157        0.99058137        0.00049822       99.44180387      101.44457531      164.47917860      240.62301644       -0.01455688
    2751.72048635        0.99188684        0.00049872       99.24108277      101.26779093      164.91548779      237.70503599       -0.07351685
    2751.72118113        0.99205995        0.00049873       99.33001260      101.56174658      165.18390218      234.78064517       -0.07351685
    2751.72187591        0.99373496        0.00049999       99.38013648      101.22367402      165.35766033      231.84145824       -0.07351685
    2751.72257070        0.99454080        0.00049994       99.55054334      101.78235699      165.88967176      228.87923630       -0.09310913
    2751.72326548        0.99389276        0.00049978       99.59872043      101.86637554      165.75570287      225.88542013       -0.01455688
    2751.72396025        0.99358570        0.00049926       99.34125913      101.62885633      165.65181821      222.85165351       -0.07351685
    2751.72465504        0.99560399        0.00050076       99.01276928      101.38633520      163.54959855      219.76966590       -0.08331299
    2751.72534982        0.99490877        0.00050079       99.09638049      102.09941904      163.87788226      216.63082190       -0.07351685
    2751.72604460        0.99649241        0.00050035       99.03854732      101.56644757      163.15928083      213.42743074       -0.07351685
    2751.72673937        0.99585651        0.00049999       99.21233346      101.53545339      163.65579942      210.15105922       -0.07351685
    2751.72743416        0.99794646        0.00050056       99.46097602      101.46069003      162.76630075      206.79428258       -0.01455688
    2751.72812894        0.99768866        0.00050042       99.47479032      101.24288607      162.17728595      203.34990316       -0.01455688
    2751.72882373        0.99685211        0.00050028       99.40445854      101.81581292      162.81950913      199.81162964       -0.07351685
    2751.72951851        0.99851326        0.00050021       99.46037329      101.58099091      162.21457491      196.17387934       -0.07351685
    2751.73021328        0.99872710        0.00050036       99.60374155      101.45049680      163.09521842      192.43264225       -0.07351685
    2751.73090807        0.99856521        0.00050044       99.07644736      101.64735994      163.01207823      188.58505303       -0.07351685
    2751.73160285        0.99950227        0.00050011       99.25028110      101.60939737      162.99742339      184.63078538       -0.01455688
    2751.73229763        0.99797444        0.00050008       99.29295601      101.79283741      164.52207945      180.57119360       -0.09310913
    2751.73299242        1.00063989        0.00050065       99.41525435      101.17151604      164.53722759      176.41034308       -0.08331299
    2751.73368719        0.99994915        0.00050132       99.20984150      101.34835632      165.93866089      172.15554370       -0.08331299
    2751.73438197        1.00028850        0.00050095       99.21455882      101.44791932      165.84908538      167.81657774       -0.07351685
    2751.73507675        1.00136262        0.00050105       99.55046844      101.50586897      166.39980218      163.40591394       -0.11270142
    2751.73577154        1.00131066        0.00050036       99.58561456      101.49355753      165.71339154      158.93912917       -0.01455688
    2751.73646632        1.00116963        0.00050126       99.84557669      101.54554640      165.60202357      154.43360819       -0.08331299
    2751.73716109        1.00115561        0.00050083       99.60448637      101.43063849      167.46612770      149.90887003       -0.11270142
    2751.73785588        1.00184451        0.00050086       99.38631061      101.34796727      166.55632918      145.38445617       -0.11270142
    2751.73855066        1.00066723        0.00050026       99.41156473      101.52273787      166.92695812      140.88038857       -0.13226318
    2751.73924544        1.00157496        0.00050180       99.40752112      102.00036050      166.48952879      136.41582872       -0.11270142
    2751.73994022        1.00079348        0.00050023       99.34998228      101.64949305      166.83164861      132.00810406       -0.02441406
    2751.74063500        1.00130095        0.00050078       98.92783632      101.45996027      166.72306865      127.67248041       -0.11270142
    2751.74132978        1.00104544        0.00050159       99.16613654      100.96482456      166.15853892      123.42151866       -0.11270142
    2751.74202457        1.00157041        0.00050084       99.23754636      101.32623479      167.06287639      119.26470047       -0.11270142
    2751.74758281        1.00201160        0.00050069       99.33785037      101.49863133      165.75850945       89.70510480       -0.09310913
    2751.74827760        1.00152680        0.00050118       99.33894507      101.42355814      165.56569212       86.42803423       -0.17129517
    2751.74897238        1.00189441        0.00050282       99.07731576      100.74440210      164.82937675       83.22284480       -0.05389404
    2751.74966715        1.00091208        0.00050135       99.31949629      100.82651019      164.00452923       80.08139968       -0.17129517
    2751.75036194        1.00049800        0.00050196       99.34197907      101.71850524      165.21229654       76.99553106       -0.13226318
    2751.75105672        1.00029359        0.00050131       99.33022466      102.06482531      165.76274646       73.95693317       -0.15179443
    2751.75175150        1.00055099        0.00050067       99.67255232      101.55308104      165.07491852       70.95710095       -0.13226318
    2751.75244629        1.00000000        0.00050137       99.16396180      101.89326827      166.74713383       67.98758809       -0.15179443
    2751.75314106        0.99949515        0.00050058       99.21783278      101.71037213      167.84909919       65.03999070       -0.15179443
    2751.75383584        1.00032660        0.00050165       99.38853864      102.02804592      170.58930054       62.10580443       -0.17129517
    2751.75453062        1.00025226        0.00050103       99.39393107      101.20326096      174.92377153       59.17653081       -0.17129517
    2751.75522541        1.00047407        0.00050178       99.68483461      101.30114309      181.53626330       56.24401104       -0.09310913
    2751.75592019        0.99894387        0.00050253       99.22060201      101.59446367      206.11826580       53.29949560       -0.17129517
    2751.78440621        0.99903483        0.00050117       99.33485050      101.41027372      185.61201327      258.04244730       -0.05389404
    2751.78510100        0.99878347        0.00050111       99.65518160      101.22157004      174.34834921      254.99354923       -0.05389404
    2751.78579578        0.99916169        0.00050057       99.40132106      101.62267079      169.68692180      251.98728795       -0.07351685
    2751.78649055        0.99894209        0.00050081       99.22913118      101.39006297      166.61312746      249.01523705       -0.07351685
    2751.78718534        0.99900219        0.00050100       99.84465513      101.37350081      165.30258286      246.06882706       -0.09310913
    2751.78788012        0.99859926        0.00050013       99.34499647      101.54790594      164.71512486      243.13971593       -0.07351685
    2751.78857490        0.99879007        0.00050034       99.39625467      101.36280592      164.18756052      240.21961412       -0.05389404
    2751.78926969        0.99818245        0.00050012       99.37686948      101.50094843      164.40287087      237.30005675       -0.07351685
    2751.78996446        0.99769159        0.00049989       99.53859945      101.50583641      164.81594595      234.37276606       -0.05389404
    2751.79065924        0.99920935        0.00050061       99.33565666      101.59398395      164.62361218      231.42926799       -0.13226318
    2751.79135402        0.99866865        0.00050097       99.68364410      101.82614962      165.62971927      228.46117531       -0.11270142
    2751.79204881        0.99926234        0.00050121       99.60281296      101.66726472      166.01991887      225.46004792       -0.13226318
    2751.79274358        0.99858340        0.00050032       99.30802380      101.50777356      165.48815241      222.41767568       -0.08331299
    2751.79343836        0.99894690        0.00050098       99.04514474      101.43409538      163.57991545      219.32557294       -0.02441406
    2751.79413315        0.99861641        0.00050163       99.00236041      102.06168381      163.49291552      216.17534332       -0.08331299
    2751.79482793        0.99804168        0.00050070       98.90249495      101.45873657      163.78360428      212.95897295       -0.07351685
    2751.79552271        1.00029582        0.00050076       99.26770460      101.31114719      162.32135142      209.66861409       -0.08331299
    2751.79621749        0.99836767        0.00050041       99.48804922      101.45321003      162.34620582      206.29661934       -0.07351685
    2751.79691227        1.00044380        0.00050155       99.72637673      101.44141498      161.93940304      202.83581056       -0.08331299
    2751.79760705        0.99880199        0.00050068       99.25702146      101.82497912      163.90659280      199.28030473       -0.07351685
    2751.79830184        0.99866714        0.00050004       99.52906630      101.53806480      162.62290545      195.62470892       -0.07351685
    2751.79899662        0.99942809        0.00050074       99.55387459      101.44487710      163.60932497      191.86513771       -0.08331299
    2751.79969139        0.99841951        0.00049989       99.25343651      101.68083935      163.70610787      187.99921764       -0.07351685
    2751.80038618        0.99908142        0.00050007       99.22470590      101.59791858      163.45466555      184.02673756       -0.08331299
    2751.80108096        0.99839231        0.00049990       99.37014763      101.63066677      163.51705935      179.94979020       -0.01455688
    2751.80177574        0.99866980        0.00050018       99.32018523      101.09666520      164.80920915      175.77281155       -0.11270142
    2751.80247053        0.99891315        0.00050098       99.09816760      101.11555899      166.41217924      171.50342044       -0.07351685
    2751.80316530        1.00013052        0.00050108       99.18919150      101.58419514      166.08719684      167.15200869       -0.05389404
    2751.80386008        0.99950319        0.00050033       99.58026947      101.47367065      166.60143010      162.73167227       -0.13226318
    2751.80455487        0.99817368        0.00050046       99.51256397      101.55047452      167.03622078      158.25823140       -0.08331299
    2751.80524965        0.99996913        0.00050215      100.11528171      101.35836061      167.69012578      153.74939367       -0.10293579
    2751.80594443        0.99933343        0.00050072       99.71437227      101.40592909      167.75559372      149.22454794       -0.11270142
    2751.80663920        0.99942880        0.00050081       99.27578808      100.93959945      166.32403699      144.70381758       -0.13226318
    2751.80733399        0.99961009        0.00050016       99.44428893      101.64589549      166.18484537      140.20672516       -0.07351685
    2751.80802877        0.99963133        0.00050071       99.46596055      102.07433739      166.74961168      135.75209639       -0.11270142
    2751.80872355        0.99924076        0.00049992       99.31098286      101.52712674      166.92580216      131.35723672       -0.11270142
    2751.80941834        0.99936077        0.00050009       99.06508914      101.50106258      166.85747778      127.03648363       -0.11270142
    2751.81011311        0.99919426        0.00050030       99.20355036      101.27719142      166.88471927      122.80226543       -0.13226318
    2751.81914528        1.00043785        0.00050077       99.22286130      101.22977910      164.51902706       76.57235593       -0.15179443
    2751.81984006        0.99931291        0.00050038       99.11594679      101.49620827      164.67162201       73.54045009       -0.15179443
    2751.82053484        0.99899137        0.00050019       99.42749411      101.19738078      165.67135916       70.54555726       -0.09310913
    2751.82122962        0.99981296        0.00050099       99.09133625      101.80066889      166.57013325       67.57965203       -0.15179443
    2751.82192441        1.00081510        0.00050075       99.37011073      101.43569237      167.72472375       64.63408224       -0.15179443
    2751.82261919        1.00070022        0.00050122       99.32553411      101.91618706      170.66500131       61.70027038       -0.15179443
    2751.82331396        1.00043211        0.00050191       99.43735048      101.15019956      175.45756438       58.77028049       -0.15179443
    2751.82400874        0.99927178        0.00050120       99.55480653      101.41522922      187.61728173       55.83517200       -0.15179443
