# time flux flux_err jitter_flag offset_flag subset
        3135.63066   0.999803   0.002531   0  -1  -1
        3135.63089   1.002714   0.002534   0  -1  -1
        3135.63112   0.997872   0.002530   0  -1  -1
        3135.63135   1.001272   0.002531   0  -1  -1
        3135.63158   1.000981   0.002535   0  -1  -1
        3135.63182   0.999826   0.002532   0  -1  -1
        3135.63205   0.998606   0.002530   0  -1  -1
        3135.63228   1.001879   0.002534   0  -1  -1
        3135.63251   0.999892   0.002528   0  -1  -1
        3135.63274   1.002952   0.002534   0  -1  -1
        3135.63297   0.996684   0.002529   0  -1  -1
        3135.63321   0.999733   0.002533   0  -1  -1
        3135.63344   1.000689   0.002532   0  -1  -1
        3135.63367   1.002522   0.002534   0  -1  -1
        3135.63390   1.001550   0.002532   0  -1  -1
        3135.63413   1.000646   0.002531   0  -1  -1
        3135.63436   1.002348   0.002535   0  -1  -1
        3135.63459   1.001704   0.002531   0  -1  -1
        3135.63483   1.003326   0.002531   0  -1  -1
        3135.63506   1.000299   0.002531   0  -1  -1
        3135.63529   0.999523   0.002533   0  -1  -1
        3135.63552   1.004561   0.002534   0  -1  -1
        3135.63575   1.000803   0.002533   0  -1  -1
        3135.63598   1.001110   0.002532   0  -1  -1
        3135.63621   1.005131   0.002538   0  -1  -1
        3135.63645   1.003775   0.002535   0  -1  -1
        3135.63668   1.004053   0.002535   0  -1  -1
        3135.63714   1.000427   0.002530   0  -1  -1
        3135.63737   1.000943   0.002533   0  -1  -1
        3135.63783   0.996592   0.002528   0  -1  -1
        3135.63807   0.997777   0.002532   0  -1  -1
        3135.63830   1.001888   0.002533   0  -1  -1
        3135.63853   0.999650   0.002531   0  -1  -1
        3135.63876   1.002572   0.002537   0  -1  -1
        3135.63899   1.003114   0.002536   0  -1  -1
        3135.63922   0.996611   0.002529   0  -1  -1
        3135.63946   0.999616   0.002544   0  -1  -1
        3135.63969   0.998651   0.002531   0  -1  -1
        3135.63992   0.997437   0.002530   0  -1  -1
        3135.64015   1.001106   0.002532   0  -1  -1
        3135.64038   0.998484   0.002532   0  -1  -1
