# epoch flux flux_err dx dy fwhm fwhmx fwhmy sky airmass
  3135.84303  1.00632  0.00063  0.77313 -0.40607  6.15572  6.15572  6.15572   1883.42505  1.78364
  3135.84375  1.00334  0.00063 -0.09638 -0.36064  6.15029  6.15029  6.15029   1870.79918  1.78114
  3135.84447  1.00372  0.00063 -0.17417 -0.47137  6.32315  6.32315  6.32315   1865.06960  1.77858
  3135.84592  1.00474  0.00063  0.72015 -0.75741  6.27215  6.27215  6.27215   1820.18339  1.77353
  3135.84664  1.00088  0.00063 -0.00159 -0.51967  6.51172  6.51172  6.51172   1802.08719  1.77102
  3135.84808  1.00137  0.00063  0.39198 -0.67052  6.32609  6.32609  6.32609   1779.57950  1.76599
  3135.84952  1.00649  0.00063 -0.30876 -0.65407  6.30179  6.30179  6.30179   1764.02945  1.76093
  3135.85025  1.00509  0.00063  0.25450 -0.69322  6.24082  6.24082  6.24082   1754.37292  1.75842
  3135.85097  1.00082  0.00063  0.37981 -0.56973  6.38965  6.38965  6.38965   1754.29477  1.75594
  3135.85169  1.00351  0.00063  0.47916 -0.55049  6.23081  6.23081  6.23081   1766.60566  1.75343
  3135.85313  1.00485  0.00063  0.16532 -0.75889  6.26199  6.26199  6.26199   1785.46169  1.74843
  3135.85386  1.00228  0.00063 -0.10602 -0.51754  6.38512  6.38512  6.38512   1791.75213  1.74588
  3135.85458  1.00313  0.00063 -0.01589 -0.35176  6.25037  6.25037  6.25037   1797.63980  1.74344
  3135.85530  1.00226  0.00063  0.58874 -0.27819  6.13495  6.13495  6.13495   1791.19278  1.74096
  3135.85746  1.00763  0.00064 -0.19431 -0.37968  5.81095  5.81095  5.81095   1785.01865  1.73346
  3135.85819  1.00418  0.00064  0.26162 -0.37834  5.84897  5.84897  5.84897   1791.65402  1.73098
  3135.85891  1.00136  0.00064  0.24128  0.00293  5.86565  5.86565  5.86565   1771.41354  1.72852
  3135.85963  1.00059  0.00064  0.75406 -0.19647  5.70761  5.70761  5.70761   1735.96239  1.72607
  3135.86107  1.00192  0.00063 -0.15483 -0.41327  5.82558  5.82558  5.82558   1716.45793  1.72112
  3135.86179  1.00195  0.00063  0.31908 -0.54261  5.83056  5.83056  5.83056   1714.92220  1.71865
  3135.86252  1.00662  0.00063  0.13396 -0.13352  6.02714  6.02714  6.02714   1723.46556  1.71622
  3135.86324  1.00383  0.00063  0.12589 -0.20415  6.23625  6.23625  6.23625   1719.02123  1.71374
  3135.86396  1.00493  0.00063  0.07827 -0.15168  5.73583  5.73583  5.73583   1713.12286  1.71130
  3135.86540  1.00275  0.00063  0.06389  0.00007  5.38082  5.38082  5.38082   1677.45948  1.70639
  3135.86613  1.00292  0.00063  0.00623 -0.09410  5.40150  5.40150  5.40150   1670.00180  1.70394
  3135.86685  1.00524  0.00063  0.17584  0.18188  5.28734  5.28734  5.28734   1676.64433  1.70154
  3135.86757  1.00534  0.00063  0.30301  0.07067  5.31099  5.31099  5.31099   1681.91286  1.69906
  3135.86901  1.00484  0.00063  0.16471 -0.17508  5.38225  5.38225  5.38225   1701.25334  1.69423
  3135.86973  1.00297  0.00063  0.08372 -0.20111  5.36754  5.36754  5.36754   1700.57860  1.69180
  3135.87046  1.00255  0.00063  0.00811  0.13785  5.39684  5.39684  5.39684   1692.81536  1.68937
  3135.87118  1.00382  0.00063  0.37147  0.07334  5.41963  5.41963  5.41963   1689.71439  1.68698
  3135.87262  1.00296  0.00063 -0.54174 -0.18466  5.69826  5.69826  5.69826   1716.14618  1.68217
  3135.87334  1.00171  0.00063  0.66299 -0.06573  5.34472  5.34472  5.34472   1724.01260  1.67975
  3135.87406  1.00378  0.00064  0.35010  0.09613  5.40866  5.40866  5.40866   1729.73341  1.67733
  3135.87479  1.00371  0.00063 -0.06424 -0.00772  5.45848  5.45848  5.45848   1726.85486  1.67493
  3135.87623  1.00517  0.00064  0.09112 -0.40898  5.58422  5.58422  5.58422   1734.26370  1.67021
  3135.87695  1.00373  0.00064  0.49169 -0.30280  5.47336  5.47336  5.47336   1751.56397  1.66782
  3135.87767  1.00250  0.00064  0.57299 -0.15829  5.45255  5.45255  5.45255   1749.18953  1.66546
  3135.87839  1.00378  0.00064  0.24477  0.03155  5.57512  5.57512  5.57512   1742.43970  1.66309
  3135.88056  1.00132  0.00064  0.53027 -0.43542  5.44366  5.44366  5.44366   1775.15620  1.65600
  3135.88128  1.00314  0.00064  0.66805 -0.37210  5.41362  5.41362  5.41362   1782.12390  1.65367
  3135.88200  1.00470  0.00064  0.17078 -0.17992  5.59810  5.59810  5.59810   1769.55310  1.65132
  3135.88272  1.00057  0.00064  0.00000  0.00000  5.52807  5.52807  5.52807   1764.15268  1.64894
  3135.88417  1.00340  0.00064 -0.00491 -0.46384  5.38454  5.38454  5.38454   1776.43490  1.64430
  3135.88489  1.00320  0.00064  0.19480 -0.13418  5.59799  5.59799  5.59799   1788.37744  1.64196
  3135.88561  1.00431  0.00064  0.57351 -0.37842  5.45402  5.45402  5.45402   1794.54664  1.63963
  3135.88633  1.00421  0.00064  0.47444 -0.00165  5.58283  5.58283  5.58283   1787.05583  1.63732
  3135.88778  1.00575  0.00064 -0.11698 -0.23747  5.44175  5.44175  5.44175   1777.18663  1.63267
  3135.88850  1.00299  0.00064  0.08270 -0.31464  5.57431  5.57431  5.57431   1790.28304  1.63040
  3135.88922  1.00065  0.00064  0.54689 -0.29137  5.48945  5.48945  5.48945   1791.86777  1.62811
  3135.88994  0.99927  0.00064  0.52714 -0.01282  5.53959  5.53959  5.53959   1773.05401  1.62580
  3135.89138  1.00327  0.00064 -0.18099 -0.20243  5.59107  5.59107  5.59107   1742.56617  1.62125
  3135.89211  1.00222  0.00064  0.07894 -0.50668  5.75817  5.75817  5.75817   1733.76804  1.61896
  3135.89283  1.00050  0.00064  0.46768 -0.08067  5.47249  5.47249  5.47249   1711.66083  1.61667
  3135.89355  1.00320  0.00064  0.40116 -0.05290  5.51214  5.51214  5.51214   1700.33335  1.61443
  3135.89499  1.00264  0.00064 -0.05206  0.01014  5.48048  5.48048  5.48048   1700.11539  1.60990
  3135.89572  1.00361  0.00063 -0.03795 -0.24390  5.57489  5.57489  5.57489   1674.22636  1.60765
  3135.89644  1.00037  0.00063  1.03413 -0.48490  5.89486  5.89486  5.89486   1650.84754  1.60540
  3135.89716  1.00202  0.00064 -0.26955 -0.12599  5.44341  5.44341  5.44341   1656.76065  1.60315
  3135.89788  1.00293  0.00064  0.20983  0.06676  5.71316  5.71316  5.71316   1670.34969  1.60093
  3135.89932  1.00456  0.00063 -0.27354 -0.11314  5.55991  5.55991  5.55991   1658.00638  1.59647
  3135.90005  1.00492  0.00063  0.25642 -0.43483  5.76476  5.76476  5.76476   1682.91643  1.59424
  3135.90077  1.00351  0.00063  0.21284 -0.25140  5.65600  5.65600  5.65600   1724.48135  1.59202
  3135.90293  1.00383  0.00063  0.43840 -0.36265  5.70098  5.70098  5.70098   1693.11415  1.58542
  3135.90366  1.00313  0.00063  0.26558 -0.36715  5.68744  5.68744  5.68744   1691.20181  1.58324
  3135.90438  1.00358  0.00063  0.01008 -0.40806  5.80910  5.80910  5.80910   1716.84594  1.58103
  3135.90726  1.00475  0.00062 -0.17728 -0.36422  5.74281  5.74281  5.74281   1655.67837  1.57233
  3135.90799  1.00422  0.00062 -0.07371 -0.55334  5.75125  5.75125  5.75125   1657.21164  1.57021
  3135.90871  1.00350  0.00062  0.64798 -0.55990  5.61430  5.61430  5.61430   1655.98405  1.56804
  3135.90943  1.00247  0.00061  0.45783 -0.18313  5.66532  5.66532  5.66532   1652.46847  1.56593
  3135.91087  1.00242  0.00061 -0.00469 -0.19906  5.66398  5.66398  5.66398   1664.20412  1.56163
  3135.91159  1.00082  0.00061  0.29293 -0.36473  5.54313  5.54313  5.54313   1669.69881  1.55951
  3135.91304  1.00320  0.00061  0.17267 -0.09222  5.67513  5.67513  5.67513   1706.35222  1.55526
  3135.91448  1.00399  0.00062 -0.06475 -0.06276  5.60320  5.60320  5.60320   1678.33684  1.55105
  3135.91520  1.00464  0.00061 -0.19280 -0.35637  5.49905  5.49905  5.49905   1651.08761  1.54896
  3135.91592  1.00211  0.00061  0.39440 -0.39264  5.35953  5.35953  5.35953   1631.83326  1.54687
  3135.91665  1.00540  0.00060  0.50886 -0.48476  5.47104  5.47104  5.47104   1641.03914  1.54478
  3135.91809  1.00141  0.00060  0.24527 -0.27699  5.42944  5.42944  5.42944   1640.86023  1.54062
  3135.91881  1.00176  0.00059 -0.15923 -0.19947  5.37201  5.37201  5.37201   1618.18225  1.53856
  3135.91953  1.00293  0.00060 -0.10302 -0.21681  5.47300  5.47300  5.47300   1600.44847  1.53650
  3135.92025  1.00465  0.00061  0.46103 -0.65003  5.57401  5.57401  5.57401   1598.80470  1.53443
  3135.92098  1.00113  0.00061  0.49894 -0.18196  5.54673  5.54673  5.54673   1605.71914  1.53241
  3135.92242  1.00328  0.00061 -0.09243 -0.21300  5.47125  5.47125  5.47125   1574.25814  1.52829
  3135.92314  1.00351  0.00060  0.36878 -0.56936  5.50615  5.50615  5.50615   1569.82752  1.52626
