# epoch flux flux_err dx dy fwhm fwhmx fwhmy sky airmass
  3119.04391  1.00629  0.00129  0.23512  0.55481  8.01736  8.01736  8.01736    557.36062  1.35150
  3119.04424  1.00287  0.00129  0.19761  1.58927  7.44158  7.44158  7.44158    566.76991  1.35085
  3119.04457  1.00462  0.00129  0.02561  0.68038  8.20962  8.20962  8.20962    563.79425  1.35024
  3119.04490  1.00353  0.00129  0.05320  0.57666  7.87867  7.87867  7.87867    564.57965  1.34961
  3119.04523  1.00306  0.00129  0.40032 -0.50255  8.77928  8.77928  8.77928    558.86283  1.34900
  3119.04556  1.00226  0.00129  0.41990 -0.13246  8.17576  8.17576  8.17576    550.02212  1.34838
  3119.04589  1.00150  0.00130  0.37762  0.29592  7.90144  7.90144  7.90144    555.42257  1.34777
  3119.04621  1.00100  0.00129  0.48129  0.82856  8.47871  8.47871  8.47871    560.33628  1.34716
  3119.04654  1.00445  0.00130 -0.02816  1.18619  8.68753  8.68753  8.68753    556.95575  1.34655
  3119.04687  1.00717  0.00129 -0.27512  1.24176  8.22224  8.22224  8.22224    553.17699  1.34596
  3119.04720  0.99945  0.00129 -0.15986  1.10185  8.41014  8.41014  8.41014    549.77434  1.34532
  3119.04753  1.00197  0.00130  0.52565 -1.90277  8.84189  8.84189  8.84189    553.65708  1.34476
  3119.04786  1.00282  0.00128  1.19283  0.39831  8.08878  8.08878  8.08878    557.42699  1.34410
  3119.04819  1.00035  0.00128 -0.10158  0.90339  8.42191  8.42191  8.42191    548.09956  1.34350
  3119.04852  1.00070  0.00129 -0.02133 -0.16430  7.80429  7.80429  7.80429    541.69690  1.34292
  3119.04885  1.00308  0.00129  0.18893  0.34442  8.80081  8.80081  8.80081    537.01106  1.34231
  3119.04918  1.00001  0.00129  0.85122 -1.56963  7.85264  7.85264  7.85264    528.91150  1.34174
  3119.04951  0.99866  0.00127  0.84970  1.26853  8.71227  8.71227  8.71227    524.02876  1.34108
  3119.04984  1.00204  0.00128 -0.08489  0.55223  7.84036  7.84036  7.84036    511.22124  1.34051
  3119.05017  1.00245  0.00129  0.06285 -0.37465  8.33045  8.33045  8.33045    510.22345  1.33991
  3119.05050  1.00267  0.00128  0.13957  0.33749  8.62146  8.62146  8.62146    506.14159  1.33933
  3119.05083  1.00025  0.00128  0.15628  0.36889  8.49450  8.49450  8.49450    497.44690  1.33874
  3119.05116  1.00063  0.00127  0.07098  1.37027  8.63275  8.63275  8.63275    490.17257  1.33813
  3119.05149  1.00180  0.00126  0.09486  0.70123  8.61987  8.61987  8.61987    485.44248  1.33754
  3119.05182  1.00035  0.00128  0.38489 -0.23355  7.97400  7.97400  7.97400    477.20796  1.33697
  3119.05214  0.99944  0.00127  0.32309  1.60535  8.11882  8.11882  8.11882    467.42920  1.33637
  3119.05247  0.99807  0.00127  0.36658  0.30576  8.18702  8.18702  8.18702    461.53761  1.33578
  3119.05280  0.99800  0.00127  0.19630  0.33908  8.48921  8.48921  8.48921    460.14602  1.33520
  3119.05313  0.99454  0.00127  0.14640 -0.29280  8.39696  8.39696  8.39696    464.90265  1.33461
  3119.05346  1.00048  0.00128  0.33313 -0.51455  7.84068  7.84068  7.84068    471.68142  1.33405
  3119.05379  1.00001  0.00128  0.12627  1.19592  8.16367  8.16367  8.16367    481.27212  1.33340
  3119.05412  0.99837  0.00128 -0.10814  0.56001  8.09559  8.09559  8.09559    482.65708  1.33287
  3119.05445  0.99909  0.00128  0.01562 -0.38552  8.34991  8.34991  8.34991    486.92035  1.33230
  3119.05478  1.00031  0.00128  0.12331 -0.40031  8.10840  8.10840  8.10840    488.13274  1.33171
  3119.05511  0.99656  0.00128  0.68909 -1.05615  8.29218  8.29218  8.29218    489.40044  1.33114
  3119.05544  0.99765  0.00127  1.36237  0.46599  8.24102  8.24102  8.24102    495.25442  1.33053
  3119.05577  0.99590  0.00128 -0.17731  0.30914  7.81698  7.81698  7.81698    507.52434  1.32999
  3119.05609  0.99982  0.00129 -0.00690  0.46322  8.25008  8.25008  8.25008    521.16814  1.32941
  3119.05643  0.99501  0.00128 -0.12310  1.16332  8.64108  8.64108  8.64108    530.62832  1.32884
  3119.05675  0.99596  0.00128 -0.11024  0.87738  8.26963  8.26963  8.26963    534.94912  1.32829
  3119.05708  0.99540  0.00129  0.07442  1.24314  8.25993  8.25993  8.25993    530.34735  1.32771
  3119.05741  0.99662  0.00129  0.03223  1.37815  8.78215  8.78215  8.78215    521.32522  1.32714
  3119.05774  0.99654  0.00128  0.00660  0.58593  7.59469  7.59469  7.59469    514.93805  1.32657
  3119.05807  0.99737  0.00128  0.05444  1.43276  8.96315  8.96315  8.96315    508.31858  1.32602
  3119.05840  0.99547  0.00128  0.18555 -0.20787  8.31655  8.31655  8.31655    505.53982  1.32546
  3119.05873  0.99501  0.00128  0.97632 -1.36128  7.89060  7.89060  7.89060    504.49558  1.32488
  3119.05906  0.99310  0.00128  0.77539  1.48328  7.95069  7.95069  7.95069    507.40265  1.32430
  3119.05939  0.99502  0.00128  0.09600 -1.18630  8.43551  8.43551  8.43551    507.48451  1.32378
  3119.05972  0.99334  0.00128  0.23505  1.02703  8.82158  8.82158  8.82158    510.59513  1.32320
  3119.06005  0.99405  0.00128  0.29073 -0.31088  8.29725  8.29725  8.29725    508.10619  1.32266
  3119.06037  0.99531  0.00128  0.33314  1.24314  8.90602  8.90602  8.90602    503.87168  1.32210
  3119.06070  0.99330  0.00128  0.37094 -0.44985  8.56799  8.56799  8.56799    501.08628  1.32154
  3119.06103  0.99424  0.00128  0.14724  0.09011  8.92591  8.92591  8.92591    496.65929  1.32101
  3119.06136  0.99560  0.00128  0.14204 -0.55443  8.34590  8.34590  8.34590    496.55973  1.32045
  3119.06169  0.99462  0.00128  0.38707 -0.45582  7.85302  7.85302  7.85302    493.89823  1.31992
  3119.06202  0.99445  0.00128  0.88484  0.55959  8.13594  8.13594  8.13594    490.86504  1.31932
  3119.06235  0.99057  0.00128  0.76230 -1.87271  7.78081  7.78081  7.78081    489.12611  1.31882
  3119.06268  0.99406  0.00128 -0.09827  0.95360  7.75645  7.75645  7.75645    487.77434  1.31825
  3119.06301  0.98946  0.00128 -0.23961  0.77119  8.35335  8.35335  8.35335    484.69469  1.31771
  3119.06334  0.99379  0.00128 -0.09452  0.96328  8.25004  8.25004  8.25004    482.36726  1.31718
  3119.06367  0.99308  0.00127  0.97016  0.26451  8.73054  8.73054  8.73054    480.28982  1.31661
  3119.06400  0.98917  0.00127  0.12164  0.98501  8.05427  8.05427  8.05427    478.25221  1.31608
  3119.06433  0.98875  0.00127  0.03780 -0.73509  7.89567  7.89567  7.89567    477.39381  1.31556
  3119.06466  0.99256  0.00127  0.41431 -0.04545  7.84612  7.84612  7.84612    480.49115  1.31500
  3119.06498  0.99278  0.00128  1.06434 -1.35886  7.93825  7.93825  7.93825    483.04867  1.31446
  3119.06531  0.99087  0.00126  0.08749  1.08192  9.11262  9.11262  9.11262    486.56416  1.31394
  3119.06564  0.99024  0.00127 -0.04740 -0.13717  8.20199  8.20199  8.20199    483.78761  1.31340
  3119.06597  0.98942  0.00127  0.04668  0.76373  7.81500  7.81500  7.81500    484.18363  1.31286
  3119.06630  0.99263  0.00128  0.33005 -0.57751  7.99375  7.99375  7.99375    484.92920  1.31233
  3119.06663  0.98937  0.00127  0.74414  1.13024  8.06898  8.06898  8.06898    483.03540  1.31179
  3119.06696  0.98939  0.00127  0.08076  0.02156  7.30946  7.30946  7.30946    478.77212  1.31129
  3119.06729  0.98938  0.00127  0.18601  0.40269  7.93271  7.93271  7.93271    474.16150  1.31077
  3119.06762  0.99018  0.00127  0.14974  0.43361  8.04006  8.04006  8.04006    473.66150  1.31023
  3119.06795  0.99038  0.00127  0.22067  0.87202  8.13690  8.13690  8.13690    474.94690  1.30971
  3119.06828  0.98727  0.00127  0.27478  0.35605  7.73628  7.73628  7.73628    477.64602  1.30916
  3119.06861  0.98915  0.00127  0.49387  0.65460  8.16828  8.16828  8.16828    476.62389  1.30865
  3119.06894  0.98827  0.00127  0.14334  0.70737  7.53552  7.53552  7.53552    478.67035  1.30812
  3119.06927  0.99146  0.00125 -0.43282  0.64111  8.84569  8.84569  8.84569    482.39602  1.30764
  3119.06960  0.98770  0.00127 -0.13523  0.97044  7.89508  7.89508  7.89508    480.60619  1.30710
  3119.06993  0.98782  0.00127 -0.15651  0.56183  8.21930  8.21930  8.21930    481.80973  1.30661
  3119.07026  0.98736  0.00127 -0.08792  0.99620  7.93944  7.93944  7.93944    481.41150  1.30607
  3119.07059  0.98767  0.00127 -0.05400  0.37680  8.13967  8.13967  8.13967    484.28982  1.30556
  3119.07091  0.98603  0.00127 -0.05794  1.35437  8.79299  8.79299  8.79299    481.63938  1.30505
  3119.07124  0.98377  0.00127  0.03434  0.20786  7.65922  7.65922  7.65922    482.80310  1.30456
  3119.07157  0.99078  0.00127  0.17249  0.07049  8.02477  8.02477  8.02477    482.42920  1.30404
  3119.07190  0.98759  0.00127  0.24599  0.45899  7.78768  7.78768  7.78768    478.01770  1.30353
  3119.07223  0.98875  0.00127  0.38705  0.63654  8.26908  8.26908  8.26908    477.09292  1.30300
  3119.07289  0.98786  0.00127 -0.11099 -0.10091  8.63088  8.63088  8.63088    471.86283  1.30202
  3119.07322  0.98891  0.00127  0.04142  0.15677  7.95303  7.95303  7.95303    472.67035  1.30151
  3119.07355  0.99151  0.00126  0.06240  1.16125  7.80824  7.80824  7.80824    480.62168  1.30097
  3119.07388  0.98596  0.00127 -0.11161  0.13512  8.43735  8.43735  8.43735    490.71681  1.30050
  3119.07421  0.98690  0.00127 -0.08743 -0.34999  7.91859  7.91859  7.91859    502.77876  1.30003
  3119.07453  0.98453  0.00128  0.43934 -0.81109  8.74803  8.74803  8.74803    507.40044  1.29950
  3119.07486  0.98676  0.00128  0.61385  0.64479  8.84678  8.84678  8.84678    505.84956  1.29898
  3119.07519  0.98669  0.00128  0.00308  0.57939  7.53489  7.53489  7.53489    501.40487  1.29853
  3119.07552  0.98989  0.00128 -0.13670 -0.04961  8.26080  8.26080  8.26080    498.82522  1.29804
  3119.07585  0.98527  0.00126 -0.01381  1.32996  8.04093  8.04093  8.04093    497.98673  1.29753
  3119.07651  0.98658  0.00127  0.19973  0.19206  8.44480  8.44480  8.44480    503.18363  1.29655
  3119.07684  0.98662  0.00128  0.22043 -0.12845  8.34643  8.34643  8.34643    508.36062  1.29608
  3119.07716  0.98637  0.00128  0.13801  0.70436  8.78282  8.78282  8.78282    512.56416  1.29557
  3119.07749  0.98751  0.00127 -0.22485  0.00287  7.61570  7.61570  7.61570    515.57965  1.29509
  3119.07782  0.98875  0.00127 -0.10606  1.02023  8.16968  8.16968  8.16968    518.92920  1.29461
  3119.07815  0.98608  0.00127 -0.06649  0.84191  7.24604  7.24604  7.24604    527.69690  1.29414
  3119.07848  0.98670  0.00127  0.06419  1.28279  8.16681  8.16681  8.16681    534.59292  1.29363
  3119.07881  0.98632  0.00127  0.13512  0.64549  7.95210  7.95210  7.95210    534.57965  1.29316
  3119.07914  0.98802  0.00128  0.18346  0.73381  7.49610  7.49610  7.49610    534.15929  1.29268
  3119.07947  0.98880  0.00128  0.18435  0.84678  7.91743  7.91743  7.91743    529.98673  1.29221
  3119.07980  0.98573  0.00128 -0.22778  0.77304  7.59949  7.59949  7.59949    525.69027  1.29173
  3119.08013  0.98830  0.00128 -0.12353  0.86987  7.97351  7.97351  7.97351    524.76770  1.29124
  3119.08046  0.98499  0.00128 -0.13412  0.15905  7.97060  7.97060  7.97060    523.91593  1.29081
  3119.08079  0.98598  0.00128  0.22363 -0.23193  8.04195  8.04195  8.04195    528.63053  1.29030
  3119.08112  0.98551  0.00128  0.62211  0.09303  8.50980  8.50980  8.50980    528.46903  1.28982
  3119.08145  0.98519  0.00128  0.11046  0.06121  8.47783  8.47783  8.47783    528.12168  1.28937
  3119.08178  0.98619  0.00128  0.06630  0.29768  8.50680  8.50680  8.50680    527.08407  1.28889
  3119.08212  0.98411  0.00128  0.02706 -0.36116  7.77218  7.77218  7.77218    530.14602  1.28841
  3119.08244  0.98785  0.00128  0.11706  1.26497  7.56436  7.56436  7.56436    531.33186  1.28796
  3119.08277  0.98591  0.00128  0.14080  1.10547  7.28794  7.28794  7.28794    529.75442  1.28749
  3119.08310  0.98585  0.00128  0.00416 -0.06174  7.43865  7.43865  7.43865    526.17478  1.28704
  3119.08343  0.98537  0.00128  0.07041  0.60739  7.06888  7.06888  7.06888    522.00664  1.28655
  3119.08376  0.98804  0.00128 -0.00690  1.23821  7.14288  7.14288  7.14288    523.96681  1.28611
  3119.08409  0.98936  0.00128 -0.18436  0.66773  7.54482  7.54482  7.54482    526.45133  1.28565
  3119.08442  0.98465  0.00128 -0.00884 -0.40742  8.36457  8.36457  8.36457    525.96903  1.28520
  3119.08475  0.98744  0.00128  0.01235 -0.37548  8.02617  8.02617  8.02617    529.67478  1.28475
  3119.08508  0.98797  0.00128  0.03228  1.21281  8.80005  8.80005  8.80005    533.07743  1.28429
  3119.08540  0.98739  0.00128  0.34613  0.16424  8.52586  8.52586  8.52586    537.54204  1.28384
  3119.08574  0.98776  0.00128  0.28912  0.29684  7.81216  7.81216  7.81216    540.98230  1.28337
  3119.08607  0.98634  0.00128  0.34067  1.15043  7.39981  7.39981  7.39981    544.74558  1.28291
  3119.08640  0.98658  0.00128  0.47346  0.58293  7.83126  7.83126  7.83126    545.92035  1.28245
  3119.08673  0.98464  0.00128  0.50508 -0.49273  7.63223  7.63223  7.63223    546.22788  1.28203
  3119.08705  0.99074  0.00128  0.63077 -1.35133  7.77481  7.77481  7.77481    546.57522  1.28157
  3119.08738  0.98798  0.00128  0.70940 -1.36109  7.74250  7.74250  7.74250    546.52434  1.28112
  3119.08771  0.98682  0.00128  0.64404 -1.75685  8.70680  8.70680  8.70680    544.60177  1.28070
  3119.08804  0.99069  0.00129  0.83588  0.29928  8.04931  8.04931  8.04931    543.06637  1.28023
  3119.08837  0.98777  0.00129  0.86742 -1.46502  7.23396  7.23396  7.23396    542.15044  1.27979
  3119.08870  0.98825  0.00128  0.38718  1.20169  8.11970  8.11970  8.11970    539.03761  1.27936
  3119.08903  0.98565  0.00127 -0.15258  1.33751  7.59514  7.59514  7.59514    536.29867  1.27891
  3119.08936  0.98737  0.00128  0.00284  0.53893  7.39454  7.39454  7.39454    538.49115  1.27848
  3119.08969  0.98559  0.00128  0.05330  0.34877  7.73297  7.73297  7.73297    548.33186  1.27806
  3119.09002  0.98439  0.00128  0.10915  0.31978  7.23010  7.23010  7.23010    559.58850  1.27761
  3119.09035  0.98947  0.00128  0.37784  1.07791  8.19637  8.19637  8.19637    568.90487  1.27718
  3119.09067  0.98792  0.00127  0.58457  1.45312  9.02013  9.02013  9.02013    564.66593  1.27674
  3119.09100  0.98876  0.00128  0.85396  0.52337  7.32808  7.32808  7.32808    554.56195  1.27629
  3119.09133  0.98614  0.00128  0.16353  0.89340  6.97785  6.97785  6.97785    545.55310  1.27588
  3119.09166  0.98708  0.00128  0.08573  0.12604  7.67051  7.67051  7.67051    537.42035  1.27545
  3119.09199  0.98658  0.00128  0.14420  0.26158  7.01350  7.01350  7.01350    532.14159  1.27504
  3119.09232  0.98860  0.00128  0.90268  0.11988  7.30177  7.30177  7.30177    528.57080  1.27459
  3119.09265  0.98445  0.00127  0.60066  0.61409  7.90801  7.90801  7.90801    527.27876  1.27418
  3119.09298  0.98682  0.00128  0.19336  0.26906  7.14033  7.14033  7.14033    525.93363  1.27375
  3119.09331  0.98719  0.00128  0.30518  0.41341  7.62714  7.62714  7.62714    524.48009  1.27331
  3119.09364  0.98761  0.00128  0.41535  0.03875  8.25857  8.25857  8.25857    522.86062  1.27290
  3119.09397  0.98812  0.00128  0.49665 -0.66677  7.97453  7.97453  7.97453    521.59513  1.27249
  3119.09429  0.98457  0.00127  1.10166 -0.62236  6.98846  6.98846  6.98846    521.71239  1.27206
  3119.09463  0.98777  0.00127  1.07300  0.74806  7.16683  7.16683  7.16683    517.97566  1.27162
  3119.09495  0.98990  0.00127  0.17267  1.25139  7.87024  7.87024  7.87024    510.05752  1.27122
  3119.09529  0.98857  0.00127  0.20440  1.21391  7.09864  7.09864  7.09864    499.82965  1.27081
  3119.09561  0.98902  0.00127  0.30705  0.73177  7.23855  7.23855  7.23855    486.96239  1.27041
  3119.09594  0.98874  0.00127  0.43283  0.58428  8.02599  8.02599  8.02599    478.24115  1.26999
  3119.09627  0.98693  0.00126  0.69473 -1.46703  7.37128  7.37128  7.37128    477.74115  1.26960
  3119.09660  0.99164  0.00127  1.02845 -1.33692  6.87245  6.87245  6.87245    485.63274  1.26918
  3119.09693  0.98818  0.00126  1.29920 -0.43142  6.87419  6.87419  6.87419    494.49336  1.26875
