# epoch flux flux_err dx dy fwhm fwhmx fwhmy sky airmass
  3135.74319  0.99077  0.00226 -0.11577  0.55575  5.39235  5.39235  5.39235   7883.86133  2.11548
  3135.74352  1.00954  0.00225 -1.09127  1.94090  5.95514  5.95514  5.95514   7800.40133  2.11474
  3135.74385  0.99938  0.00224  0.19294  0.88702  5.03576  5.03576  5.03576   7734.20267  2.11370
  3135.74418  0.99810  0.00223  0.23146  1.39030  4.91903  4.91903  4.91903   7624.92267  2.11286
  3135.74450  1.01423  0.00221  0.07316  1.06705  4.87817  4.87817  4.87817   7447.57333  2.11197
  3135.74516  0.99898  0.00217  0.53040  1.27551  5.72867  5.72867  5.72867   7074.00267  2.11017
  3135.74549  1.00119  0.00216  0.63873  0.92815  5.11294  5.11294  5.11294   6867.54267  2.10925
  3135.74582  1.01680  0.00214 -0.41417  0.68025  4.85443  4.85443  4.85443   6698.21733  2.10844
  3135.74615  1.00213  0.00213 -0.69718  0.87672  4.85614  4.85614  4.85614   6516.30400  2.10759
  3135.74647  1.00338  0.00211 -0.12651  0.08907  4.82764  4.82764  4.82764   6347.67733  2.10663
  3135.74680  1.01112  0.00209  1.18475  0.74865  4.65576  4.65576  4.65576   6194.30400  2.10562
  3135.74713  1.00547  0.00208 -0.12008  0.51846  4.29439  4.29439  4.29439   5986.23600  2.10480
  3135.74746  1.00862  0.00206 -0.12592  0.54277  4.78430  4.78430  4.78430   5839.87467  2.10390
  3135.74779  1.01129  0.00205 -0.50103  1.00538  4.77114  4.77114  4.77114   5676.06533  2.10298
  3135.74812  1.00114  0.00204 -0.04401  0.87488  4.53528  4.53528  4.53528   5557.49867  2.10210
  3135.74845  1.00012  0.00202 -0.39159  0.82954  4.99328  4.99328  4.99328   5456.08667  2.10118
  3135.74878  1.00650  0.00201  0.25985  0.82554  5.03629  5.03629  5.03629   5348.73467  2.10024
  3135.74911  0.99826  0.00200  0.40225  0.76400  4.82192  4.82192  4.82192   5263.37333  2.09927
  3135.74977  1.00631  0.00197 -0.76582  0.54711  4.81727  4.81727  4.81727   5174.74400  2.09753
  3135.75010  1.00961  0.00196 -0.08349  0.43696  5.22902  5.22902  5.22902   5106.43333  2.09655
  3135.75043  1.00140  0.00195  0.69476  0.03477  4.71055  4.71055  4.71055   5012.18667  2.09558
  3135.75076  0.99772  0.00194  0.12286  0.84300  4.80523  4.80523  4.80523   4910.89333  2.09469
  3135.75109  1.01657  0.00194 -0.55964  0.75822  4.80701  4.80701  4.80701   4841.08800  2.09374
  3135.75142  0.99736  0.00192 -0.35601  0.67605  5.04951  5.04951  5.04951   4740.15733  2.09283
  3135.75175  1.00216  0.00191 -0.13078  0.86743  4.69772  4.69772  4.69772   4676.14000  2.09183
  3135.75208  1.00022  0.00190  0.52417  0.68486  4.50414  4.50414  4.50414   4620.22667  2.09085
  3135.75241  1.00757  0.00189 -0.16910  1.14487  4.68780  4.68780  4.68780   4532.27867  2.08999
  3135.75274  0.99984  0.00188 -0.46108  0.79831  4.86035  4.86035  4.86035   4399.18533  2.08905
  3135.75307  1.01045  0.00187 -0.31363  0.70910  4.61410  4.61410  4.61410   4303.08800  2.08806
  3135.75340  1.00855  0.00186 -0.18161  0.65570  4.41570  4.41570  4.41570   4229.03067  2.08712
  3135.75373  1.00513  0.00185  0.33633  0.54308  4.64887  4.64887  4.64887   4178.00533  2.08613
  3135.75406  1.00421  0.00184 -0.01258  0.39194  4.69618  4.69618  4.69618   4087.14533  2.08521
  3135.75439  0.99693  0.00184  0.27470  0.59993  4.59452  4.59452  4.59452   4016.70400  2.08423
  3135.75472  0.99326  0.00182 -0.38170  0.35458  4.73257  4.73257  4.73257   3942.05200  2.08330
  3135.75504  0.99878  0.00182 -0.32636  0.54027  4.59340  4.59340  4.59340   3858.97467  2.08232
  3135.75537  0.99845  0.00180 -0.18439  0.88313  4.70161  4.70161  4.70161   3779.69600  2.08135
  3135.75570  0.99818  0.00179 -0.30767  0.78869  4.93131  4.93131  4.93131   3727.20533  2.08037
  3135.75603  0.98692  0.00178 -0.17927  0.68728  5.05328  5.05328  5.05328   3668.87867  2.07942
  3135.75636  1.00319  0.00177 -0.01853  0.80081  5.31413  5.31413  5.31413   3632.66667  2.07846
  3135.75669  0.99819  0.00176 -0.03605  1.15881  4.98982  4.98982  4.98982   3584.94400  2.07748
  3135.75702  1.00418  0.00177 -0.50866  1.11750  5.71640  5.71640  5.71640   3532.07067  2.07649
  3135.75735  1.00871  0.00176  0.31627  0.71441  5.45303  5.45303  5.45303   3453.42133  2.07547
  3135.75768  0.99945  0.00175  0.12467  0.65365  4.84077  4.84077  4.84077   3406.60933  2.07456
  3135.75801  0.99050  0.00174 -0.62448  0.91322  4.93641  4.93641  4.93641   3355.23200  2.07361
  3135.75834  0.99523  0.00174 -0.78039  0.60923  4.88048  4.88048  4.88048   3296.66533  2.07261
  3135.75867  0.99976  0.00173  0.14638  0.74291  4.97216  4.97216  4.97216   3239.53467  2.07158
  3135.75900  0.99432  0.00171  0.28964  0.92169  5.81822  5.81822  5.81822   3186.44133  2.07064
  3135.75933  0.99289  0.00170 -0.03816  1.29362  6.13441  6.13441  6.13441   3136.34933  2.06959
  3135.75966  0.99669  0.00169  0.16233  1.04907  6.21027  6.21027  6.21027   3078.12533  2.06865
  3135.75999  0.99605  0.00169  0.24469  1.07106  5.58981  5.58981  5.58981   3039.13200  2.06755
  3135.76032  0.99660  0.00169 -0.43434  0.73479  5.09853  5.09853  5.09853   2984.65867  2.06670
  3135.76064  0.99818  0.00169 -0.43648  0.26144  5.17991  5.17991  5.17991   2919.92000  2.06564
  3135.76097  1.00188  0.00169 -0.03061  0.21222  5.01743  5.01743  5.01743   2878.30800  2.06468
  3135.76130  1.00112  0.00168  0.50237  0.24677  4.57736  4.57736  4.57736   2838.62400  2.06361
  3135.76164  0.99918  0.00168  0.48498  0.31161  4.60698  4.60698  4.60698   2796.64533  2.06265
  3135.76197  0.99215  0.00167 -0.13923  0.35463  5.06099  5.06099  5.06099   2742.90667  2.06166
  3135.76230  0.99711  0.00167 -0.10475  0.35567  4.68957  4.68957  4.68957   2695.71067  2.06066
  3135.76263  0.99839  0.00166 -0.68910  0.09937  4.69309  4.69309  4.69309   2655.29067  2.05964
  3135.76296  0.99736  0.00165 -0.47776  0.17098  4.66577  4.66577  4.66577   2612.30000  2.05864
  3135.76329  0.99558  0.00164 -0.35145  0.53163  4.61742  4.61742  4.61742   2575.82400  2.05758
  3135.76361  0.99672  0.00164 -0.50443  0.59669  4.83339  4.83339  4.83339   2532.41867  2.05664
  3135.76395  0.99685  0.00163 -0.01912  0.91902  4.88808  4.88808  4.88808   2486.40667  2.05558
  3135.76428  0.99259  0.00163  0.32853  0.46375  4.77533  4.77533  4.77533   2439.92133  2.05448
  3135.76461  0.99225  0.00163  0.12001  0.25518  4.77702  4.77702  4.77702   2398.76800  2.05349
  3135.76494  0.99067  0.00162 -0.35226  0.31191  4.68009  4.68009  4.68009   2361.49733  2.05251
  3135.76527  0.99815  0.00162 -0.52641  0.06610  5.13910  5.13910  5.13910   2326.09467  2.05151
  3135.76560  0.99149  0.00162  0.04766 -0.10721  5.28347  5.28347  5.28347   2287.20933  2.05042
  3135.76593  0.99857  0.00162 -0.26227  0.25466  4.69787  4.69787  4.69787   2240.72667  2.04943
  3135.76626  0.99750  0.00161 -0.26883  0.52747  4.61127  4.61127  4.61127   2201.37733  2.04841
  3135.76659  0.99093  0.00161 -0.07767  0.14828  4.90948  4.90948  4.90948   2152.22800  2.04740
  3135.76692  1.00099  0.00160 -0.03784  0.52769  5.07754  5.07754  5.07754   2111.33867  2.04633
  3135.76725  0.99331  0.00159  0.23821  0.73116  4.80004  4.80004  4.80004   2072.05200  2.04529
  3135.76759  0.99139  0.00159 -0.52087  0.58826  4.64935  4.64935  4.64935   2042.90933  2.04422
  3135.76792  0.99930  0.00159 -0.45328  0.55482  4.80078  4.80078  4.80078   2007.66800  2.04320
  3135.76825  0.99284  0.00158 -0.42298  0.47955  4.59195  4.59195  4.59195   1990.08400  2.04221
  3135.76858  0.99102  0.00158 -0.26440  0.64364  4.64343  4.64343  4.64343   1975.20133  2.04117
  3135.76891  0.98586  0.00157  0.25767  0.45219  4.81791  4.81791  4.81791   1964.70000  2.04009
  3135.76924  0.98873  0.00156  0.12325  0.22847  5.01870  5.01870  5.01870   1946.77467  2.03905
  3135.76957  0.99255  0.00156  0.20625  0.32507  4.84460  4.84460  4.84460   1921.35733  2.03799
  3135.76990  0.99466  0.00155 -0.28360  0.40708  4.80927  4.80927  4.80927   1894.50800  2.03693
  3135.77023  0.99476  0.00155 -0.81182  0.81871  4.72836  4.72836  4.72836   1863.50800  2.03597
  3135.77056  0.98897  0.00154 -0.45944  0.69067  4.65805  4.65805  4.65805   1829.86000  2.03487
  3135.77089  0.99023  0.00154 -0.07986  0.87397  5.04504  5.04504  5.04504   1796.28933  2.03369
  3135.77122  0.99339  0.00153  0.53084  0.66092  4.70323  4.70323  4.70323   1771.21600  2.03270
  3135.77155  0.99328  0.00153  0.12760  0.97906  4.99193  4.99193  4.99193   1736.10000  2.03156
  3135.77188  0.98555  0.00152 -0.12413  0.14613  4.97432  4.97432  4.97432   1707.53333  2.03061
  3135.77221  0.98924  0.00153 -0.15132  0.55171  4.71570  4.71570  4.71570   1679.47733  2.02951
  3135.77253  0.99199  0.00153 -0.63319  0.54454  5.49339  5.49339  5.49339   1656.81200  2.02850
  3135.77286  0.99239  0.00152 -0.37108  0.65286  5.01697  5.01697  5.01697   1628.52267  2.02743
  3135.77319  0.99605  0.00152  0.14552  0.25791  5.07446  5.07446  5.07446   1601.55333  2.02626
  3135.77352  0.99581  0.00152  0.40621  0.19990  5.08767  5.08767  5.08767   1571.25067  2.02532
  3135.77385  0.98828  0.00151  0.04562  0.24573  5.13862  5.13862  5.13862   1547.80933  2.02419
  3135.77451  0.98842  0.00151 -0.42784  0.31411  5.01276  5.01276  5.01276   1495.46933  2.02219
  3135.77484  0.98902  0.00150 -0.76625  0.50429  5.29675  5.29675  5.29675   1471.84267  2.02114
  3135.77516  0.98504  0.00150 -0.57787  0.69259  4.96518  4.96518  4.96518   1453.82267  2.01996
  3135.77549  0.98609  0.00149  0.32432  0.42198  5.21306  5.21306  5.21306   1439.02133  2.01895
  3135.77582  0.98654  0.00149  0.33386  0.48859  5.16870  5.16870  5.16870   1427.65867  2.01789
  3135.77615  0.99743  0.00149  0.21800  0.62060  5.06626  5.06626  5.06626   1414.26000  2.01678
  3135.77648  0.98892  0.00149 -0.40956  0.62953  5.06365  5.06365  5.06365   1393.87600  2.01578
  3135.77681  0.98644  0.00149 -0.30236  0.33916  5.08906  5.08906  5.08906   1382.40000  2.01470
  3135.77714  0.99341  0.00149 -0.04586  0.11070  5.15290  5.15290  5.15290   1367.69333  2.01359
  3135.77747  0.99460  0.00149 -0.47868  0.06556  5.18171  5.18171  5.18171   1354.15067  2.01255
  3135.77780  0.98530  0.00148 -0.37228  0.57898  4.99450  4.99450  4.99450   1338.45467  2.01148
  3135.77813  0.98264  0.00148  0.09208  0.64722  5.30471  5.30471  5.30471   1325.82133  2.01039
  3135.77846  0.98937  0.00148  0.49119  0.56650  5.33907  5.33907  5.33907   1311.61067  2.00927
  3135.77879  0.99209  0.00149  0.12217  0.74491  5.50386  5.50386  5.50386   1291.20000  2.00809
  3135.77912  0.98869  0.00149  0.29018  0.47945  5.36728  5.36728  5.36728   1274.52933  2.00705
  3135.77945  0.98661  0.00148 -0.42924  0.68497  5.24578  5.24578  5.24578   1257.93867  2.00602
  3135.77978  0.99466  0.00148 -0.28886  0.20433  5.16942  5.16942  5.16942   1243.51333  2.00495
  3135.78011  0.98729  0.00148 -0.37729  0.58780  5.85198  5.85198  5.85198   1226.93467  2.00385
  3135.78043  0.98588  0.00148 -0.34806  0.86846  5.34187  5.34187  5.34187   1204.49600  2.00274
  3135.78076  0.98768  0.00148 -0.27420  0.43824  5.93328  5.93328  5.93328   1187.28267  2.00169
  3135.78109  0.99118  0.00148 -0.50075  0.23768  6.32964  6.32964  6.32964   1173.04933  2.00057
  3135.78142  0.98546  0.00148  0.04727  0.64726  5.24539  5.24539  5.24539   1164.39467  1.99949
  3135.78175  0.99063  0.00149  0.02228  0.55172  5.13993  5.13993  5.13993   1154.26933  1.99835
  3135.78208  0.99131  0.00149  0.20210  0.49690  5.68520  5.68520  5.68520   1146.97467  1.99725
  3135.78241  0.99254  0.00149 -0.01164  0.59491  5.57655  5.57655  5.57655   1141.17200  1.99621
  3135.78274  0.99623  0.00150  0.04286  0.55221  5.70309  5.70309  5.70309   1136.14800  1.99509
  3135.78307  0.98701  0.00149 -0.02580  0.81714  5.55956  5.55956  5.55956   1135.00000  1.99400
  3135.78340  0.98897  0.00149 -0.39033  0.59401  5.36680  5.36680  5.36680   1130.43867  1.99292
  3135.78373  0.99417  0.00149 -0.25912  0.62986  5.25016  5.25016  5.25016   1126.52400  1.99179
  3135.78406  0.98585  0.00148 -0.56475  0.70943  5.73109  5.73109  5.73109   1123.48000  1.99077
  3135.78439  0.98812  0.00149 -0.43533  0.67596  5.46230  5.46230  5.46230   1118.10533  1.98958
  3135.78472  0.98665  0.00149  0.33867  0.20077  5.53623  5.53623  5.53623   1114.90800  1.98844
  3135.78505  0.98568  0.00148  0.21382  0.49235  5.16309  5.16309  5.16309   1111.61600  1.98733
  3135.78538  0.98761  0.00149 -0.54075  0.38265  5.58918  5.58918  5.58918   1107.42533  1.98627
  3135.78571  0.98816  0.00149 -0.39549  0.40571  5.43560  5.43560  5.43560   1103.68800  1.98516
  3135.78603  0.98732  0.00149 -0.49898  0.19563  5.73588  5.73588  5.73588   1097.21067  1.98408
  3135.78636  0.98475  0.00150 -0.07225  0.40089  5.74147  5.74147  5.74147   1093.78800  1.98293
  3135.78669  0.98646  0.00150  0.26372  0.47700  5.46495  5.46495  5.46495   1093.15600  1.98181
  3135.78702  0.98581  0.00150  1.03605  0.88596  5.79726  5.79726  5.79726   1084.04267  1.98067
  3135.78735  0.98731  0.00150 -0.36056  0.13520  5.80062  5.80062  5.80062   1080.76267  1.97965
  3135.78768  0.98547  0.00150 -0.39090  0.43758  5.43492  5.43492  5.43492   1073.24533  1.97849
  3135.78801  0.98807  0.00150 -0.42015  0.87394  5.41921  5.41921  5.41921   1062.48000  1.97736
  3135.78833  0.97918  0.00149 -0.52901  0.46709  5.67158  5.67158  5.67158   1048.52533  1.97630
  3135.78866  0.98555  0.00150 -0.38229  0.12443  5.70816  5.70816  5.70816   1034.75067  1.97517
  3135.78899  0.99078  0.00150 -0.39812  0.35006  5.41136  5.41136  5.41136   1022.16800  1.97406
  3135.78932  0.98654  0.00149  0.05063  0.34574  5.77999  5.77999  5.77999   1016.97067  1.97288
  3135.78965  0.98656  0.00149  0.21964  0.41122  5.69546  5.69546  5.69546   1012.23733  1.97177
  3135.78998  0.98421  0.00149  0.18861  0.42216  5.75893  5.75893  5.75893   1015.26533  1.97066
  3135.79031  0.99384  0.00150  0.04741  0.69316  5.47518  5.47518  5.47518   1023.89867  1.96954
  3135.79064  0.98688  0.00150 -0.34556  0.61309  5.36247  5.36247  5.36247   1035.37467  1.96846
  3135.79097  1.00031  0.00151 -0.32620  0.74315  5.75822  5.75822  5.75822   1049.94400  1.96730
  3135.79130  0.98608  0.00151 -0.20218  0.58058  6.26444  6.26444  6.26444   1060.73333  1.96619
  3135.79163  0.99506  0.00151 -0.40730  0.40960  5.63349  5.63349  5.63349   1068.48000  1.96504
  3135.79196  0.99479  0.00152 -0.34025  0.46215  5.56644  5.56644  5.56644   1068.42000  1.96392
  3135.79229  0.99093  0.00151 -0.30361  0.50693  5.48007  5.48007  5.48007   1062.15600  1.96282
  3135.79262  0.98189  0.00151 -0.14294  0.21335  6.43019  6.43019  6.43019   1050.54133  1.96166
  3135.79295  0.98857  0.00151  0.36737  0.34563  5.37202  5.37202  5.37202   1036.20533  1.96052
  3135.79328  0.99896  0.00151  0.38558  0.45472  5.82466  5.82466  5.82466   1026.10800  1.95938
  3135.79394  0.97984  0.00150 -0.27962  0.47311  5.68634  5.68634  5.68634   1012.47733  1.95711
  3135.79426  0.99289  0.00151 -0.22507  0.69945  5.53329  5.53329  5.53329   1015.22667  1.95601
  3135.79460  0.98834  0.00150 -0.15763  0.70781  5.64401  5.64401  5.64401   1014.80133  1.95487
  3135.79493  0.98544  0.00150 -0.29465  0.62184  5.46650  5.46650  5.46650   1013.26000  1.95378
  3135.79525  0.99351  0.00151 -0.26260  0.57037  5.74839  5.74839  5.74839   1015.84267  1.95257
  3135.79558  0.98788  0.00151 -0.20783  0.63256  5.50208  5.50208  5.50208   1013.99867  1.95147
  3135.79591  0.98948  0.00151 -0.37873  0.33598  5.58721  5.58721  5.58721   1006.13600  1.95033
  3135.79624  0.99096  0.00151 -0.17078  0.01805  5.61487  5.61487  5.61487   1001.00267  1.94921
  3135.79657  0.98605  0.00150 -0.17170  0.36165  5.63581  5.63581  5.63581    990.96267  1.94806
  3135.79690  0.98681  0.00150  0.29149  0.60061  5.58528  5.58528  5.58528    977.99600  1.94692
  3135.79723  0.99552  0.00150 -0.08177  0.42012  5.92235  5.92235  5.92235    968.07467  1.94579
  3135.79756  0.98911  0.00150  0.15031  0.18993  5.82961  5.82961  5.82961    960.46933  1.94462
  3135.79789  0.99268  0.00150  0.14640  0.43547  5.75136  5.75136  5.75136    950.86000  1.94349
  3135.79822  0.98699  0.00150 -0.20583  0.64438  5.53007  5.53007  5.53007    945.21600  1.94231
  3135.79855  0.99301  0.00151 -0.78801  0.65949  5.67411  5.67411  5.67411    938.26533  1.94126
  3135.79888  0.99074  0.00150 -0.67557  0.50268  5.68025  5.68025  5.68025    937.05200  1.94010
  3135.79921  0.99200  0.00150 -0.27880  0.82479  5.72804  5.72804  5.72804    935.63600  1.93891
  3135.79953  0.98722  0.00150 -0.08430  0.55214  5.86808  5.86808  5.86808    932.91600  1.93779
  3135.79986  0.99208  0.00149 -0.02378  0.45362  5.75526  5.75526  5.75526    926.53200  1.93663
  3135.80020  0.99160  0.00149  0.04947  0.56569  5.47687  5.47687  5.47687    920.43867  1.93550
  3135.80053  0.98985  0.00148 -0.00226  0.41512  5.75293  5.75293  5.75293    911.50800  1.93432
  3135.80085  0.99498  0.00148  0.03896  0.21354  5.81592  5.81592  5.81592    903.21867  1.93320
  3135.80118  0.99490  0.00148  0.05498  0.47816  5.76070  5.76070  5.76070    891.89600  1.93205
  3135.80151  0.98897  0.00148 -0.23819  0.24966  5.64335  5.64335  5.64335    882.02000  1.93089
  3135.80184  0.99003  0.00148 -0.34805  0.73250  5.57477  5.57477  5.57477    874.17867  1.92976
  3135.80217  0.98859  0.00148 -0.25418  0.31921  5.64382  5.64382  5.64382    866.88667  1.92860
  3135.80250  0.99671  0.00148 -0.47304  0.45404  5.65050  5.65050  5.65050    866.74267  1.92749
  3135.80283  0.99495  0.00147 -0.40955  1.04745  5.61967  5.61967  5.61967    867.76267  1.92632
  3135.80316  0.99271  0.00147 -0.20217  0.51963  5.58676  5.58676  5.58676    869.43200  1.92514
  3135.80349  0.99749  0.00147  0.23546  0.38891  5.65848  5.65848  5.65848    871.02400  1.92398
  3135.80382  0.99385  0.00147  0.10602  0.48988  5.45177  5.45177  5.45177    868.90000  1.92283
  3135.80415  0.99286  0.00147  0.12721  0.39970  5.76647  5.76647  5.76647    867.27733  1.92167
  3135.80448  0.99442  0.00147  0.06399 -0.01254  5.54754  5.54754  5.54754    867.90933  1.92055
  3135.80481  0.99013  0.00147 -0.10893  0.09613  5.57370  5.57370  5.57370    865.34800  1.91939
  3135.80514  0.99441  0.00147 -0.06746  0.46510  5.53603  5.53603  5.53603    859.31067  1.91825
  3135.80547  0.99340  0.00146 -0.08058  0.25072  5.25545  5.25545  5.25545    855.48533  1.91708
  3135.80580  0.99746  0.00147 -0.10401  0.65935  5.36168  5.36168  5.36168    849.28133  1.91595
  3135.80613  0.99638  0.00147  0.07691  0.76265  5.61894  5.61894  5.61894    842.29733  1.91475
  3135.80646  0.99460  0.00147 -0.26721  0.73735  5.62221  5.62221  5.62221    840.36667  1.91356
  3135.80678  0.99619  0.00147 -0.60083  0.46765  5.64077  5.64077  5.64077    834.73467  1.91246
  3135.80712  0.98814  0.00146 -0.38250  0.54482  5.44214  5.44214  5.44214    830.24933  1.91128
  3135.80745  0.99489  0.00147 -0.50180  0.91797  5.44480  5.44480  5.44480    827.06933  1.91015
  3135.80778  0.99189  0.00146 -0.04598  0.53337  5.71342  5.71342  5.71342    823.47867  1.90897
  3135.80811  0.99652  0.00146  0.44004  0.23978  5.56478  5.56478  5.56478    821.96267  1.90778
  3135.80844  0.99947  0.00147  0.42956  0.14158  5.67475  5.67475  5.67475    823.86667  1.90660
  3135.80877  0.99799  0.00147 -0.15197  0.53639  5.43602  5.43602  5.43602    824.23333  1.90542
  3135.80910  1.00538  0.00147 -0.26502  0.37720  6.54259  6.54259  6.54259    829.41733  1.90432
  3135.80943  0.99391  0.00146 -0.15210  0.07700  5.63215  5.63215  5.63215    827.01733  1.90314
  3135.80975  0.99556  0.00146 -0.31945  0.37008  5.21265  5.21265  5.21265    827.73333  1.90200
  3135.81008  0.99889  0.00146 -0.36010  0.30962  6.48164  6.48164  6.48164    825.72800  1.90083
  3135.81041  0.99682  0.00147 -0.27238  0.57850  5.39827  5.39827  5.39827    823.33333  1.89968
  3135.81074  0.99859  0.00147 -0.12028  0.40751  6.61701  6.61701  6.61701    824.13333  1.89852
  3135.81107  0.99959  0.00147  0.05287  0.60171  5.40911  5.40911  5.40911    826.65067  1.89731
  3135.81140  0.99630  0.00147  0.23618  0.53927  5.36731  5.36731  5.36731    828.14000  1.89620
  3135.81172  1.00157  0.00147  0.21702  0.66876  6.56096  6.56096  6.56096    830.60933  1.89504
  3135.81205  0.99944  0.00147  0.03019  0.05033  5.88693  5.88693  5.88693    832.50800  1.89389
  3135.81239  0.99725  0.00147  0.23073  0.37598  5.86399  5.86399  5.86399    835.61867  1.89269
  3135.81271  1.00276  0.00148  0.04364  0.42582  5.58668  5.58668  5.58668    839.64400  1.89159
  3135.81304  0.99937  0.00148 -0.01653  0.82129  5.77727  5.77727  5.77727    839.66800  1.89038
  3135.81337  0.99771  0.00148 -0.25179  0.50589  6.34555  6.34555  6.34555    843.06133  1.88923
