# time flux flux_err jitter_flag offset_flag subset
    2058.158960   1.002023   0.002564   0  -1   -1
    2058.159190   0.997393   0.002561   0  -1   -1
    2058.159420   0.993783   0.002561   0  -1   -1
    2058.159650   1.008814   0.002570   0  -1   -1
    2058.159880   1.000017   0.002567   0  -1   -1
    2058.160110   0.999285   0.002566   0  -1   -1
    2058.160340   0.996311   0.002563   0  -1   -1
    2058.160580   0.998036   0.002563   0  -1   -1
    2058.160810   1.000632   0.002565   0  -1   -1
    2058.161040   1.003346   0.002567   0  -1   -1
    2058.161270   1.003482   0.002566   0  -1   -1
    2058.161500   1.001266   0.002565   0  -1   -1
    2058.161730   0.996700   0.002562   0  -1   -1
    2058.161960   1.000719   0.002566   0  -1   -1
    2058.162200   1.000067   0.002564   0  -1   -1
    2058.162430   0.996889   0.002564   0  -1   -1
    2058.162660   1.004567   0.002576   0  -1   -1
    2058.162890   0.997109   0.002565   0  -1   -1
    2058.163120   0.992797   0.002561   0  -1   -1
    2058.163350   1.002370   0.002565   0  -1   -1
    2058.163590   0.999518   0.002562   0  -1   -1
    2058.163820   1.000595   0.002567   0  -1   -1
    2058.164050   1.000220   0.002571   0  -1   -1
    2058.164280   1.002951   0.002567   0  -1   -1
    2058.164510   0.999689   0.002566   0  -1   -1
    2058.164740   1.000132   0.002565   0  -1   -1
    2058.164970   0.999286   0.002564   0  -1   -1
    2058.165210   0.999126   0.002566   0  -1   -1
    2058.165440   0.999889   0.002565   0  -1   -1
    2058.165670   1.003364   0.002569   0  -1   -1
    2058.165900   0.999908   0.002565   0  -1   -1
    2058.166130   0.998411   0.002564   0  -1   -1
    2058.166360   1.004566   0.002569   0  -1   -1
    2058.166590   1.003161   0.002567   0  -1   -1
    2058.166830   0.998754   0.002566   0  -1   -1
    2058.167060   0.997720   0.002563   0  -1   -1
    2058.167290   0.998468   0.002563   0  -1   -1
    2058.167520   0.993314   0.002573   0  -1   -1
    2058.167750   1.001763   0.002566   0  -1   -1
    2058.167980   1.000161   0.002566   0  -1   -1
    2058.168210   1.003456   0.002569   0  -1   -1
    2058.168450   0.997571   0.002564   0  -1   -1
    2058.168680   0.997534   0.002565   0  -1   -1
    2058.168910   1.001040   0.002566   0  -1   -1
    2058.169140   0.996709   0.002564   0  -1   -1
    2058.169370   1.000917   0.002566   0  -1   -1
    2058.169600   1.001109   0.002565   0  -1   -1
    2058.169830   0.999885   0.002564   0  -1   -1
    2058.170070   0.995660   0.002563   0  -1   -1
    2058.170300   1.001751   0.002568   0  -1   -1
    2058.170530   0.997737   0.002563   0  -1   -1
    2058.170760   1.002655   0.002569   0  -1   -1
    2058.170990   1.002757   0.002568   0  -1   -1
    2058.171220   1.000129   0.002567   0  -1   -1
    2058.171460   0.998988   0.002569   0  -1   -1
    2058.171690   0.998987   0.002567   0  -1   -1
    2058.171920   1.006029   0.002568   0  -1   -1
    2058.172150   0.997828   0.002570   0  -1   -1
    2058.172380   0.993417   0.002561   0  -1   -1
    2058.172610   1.002562   0.002570   0  -1   -1
    2058.172840   1.003086   0.002569   0  -1   -1
    2058.173080   1.002900   0.002568   0  -1   -1
    2058.173310   1.001503   0.002568   0  -1   -1
    2058.173540   0.997671   0.002564   0  -1   -1
    2058.173770   0.999329   0.002567   0  -1   -1
    2058.174230   1.000754   0.002566   0  -1   -1
    2058.174460   1.000267   0.002566   0  -1   -1
    2058.174700   0.999172   0.002565   0  -1   -1
    2058.174930   0.998617   0.002566   0  -1   -1
    2058.175160   1.001217   0.002568   0  -1   -1
    2058.175390   1.001146   0.002567   0  -1   -1
    2058.175620   0.994998   0.002564   0  -1   -1
    2058.175850   1.004806   0.002570   0  -1   -1
    2058.176080   1.000296   0.002568   0  -1   -1
    2058.176320   1.001103   0.002568   0  -1   -1
    2058.176550   1.003152   0.002570   0  -1   -1
    2058.176780   0.999511   0.002566   0  -1   -1
    2058.177010   1.001264   0.002566   0  -1   -1
    2058.177240   0.999446   0.002564   0  -1   -1
    2058.177470   1.004716   0.002571   0  -1   -1
    2058.177700   1.000377   0.002569   0  -1   -1
