# epoch flux flux_err dx dy fwhm fwhmx fwhmy sky airmass
  3098.43850  1.00368  0.00164 -0.18253  0.26494  7.51817  7.51817  7.51817  10429.21342  1.37885
  3098.43922  1.00066  0.00165  0.04720 -0.04920  7.31851  7.31851  7.31851  10493.40100  1.38036
  3098.43995  0.99994  0.00165 -0.31361  0.16962  7.34102  7.34102  7.34102  10576.00850  1.38186
  3098.44212  0.99964  0.00165 -0.53044  0.30566  7.37640  7.37640  7.37640  10524.05271  1.38640
  3098.44285  1.00019  0.00165 -0.18771  0.05852  8.49895  8.49895  8.49895  10435.38093  1.38796
  3098.44357  1.00105  0.00165  0.01842 -0.01130  7.22166  7.22166  7.22166  10452.25285  1.38949
  3098.44503  1.00118  0.00162 -0.29494  0.38519  7.09242  7.09242  7.09242   9929.91884  1.39257
  3098.44575  1.00040  0.00163 -0.43957  0.53057  7.23245  7.23245  7.23245  10218.24391  1.39415
  3098.44648  0.99806  0.00164 -0.24742  0.27214  7.23881  7.23881  7.23881  10315.43044  1.39571
  3098.44720  0.99889  0.00162 -0.37011 -0.15319  7.28064  7.28064  7.28064   9903.87933  1.39728
  3098.44865  0.99947  0.00160 -0.42891  0.35903  7.53770  7.53770  7.53770   9477.46008  1.40046
  3098.44938  1.00023  0.00161 -0.68853  0.54085  7.66311  7.66311  7.66311   9678.25519  1.40204
  3098.45010  0.99992  0.00160 -0.04699  0.27838  7.76434  7.76434  7.76434   9612.78129  1.40365
  3098.45083  0.99350  0.00161 -0.05894 -0.03442  7.97014  7.97014  7.97014   9675.42572  1.40524
  3098.45228  0.99762  0.00163 -0.37230 -0.53828  7.73041  7.73041  7.73041  10143.40254  1.40848
  3098.45300  1.00024  0.00162  0.22304  0.40442  7.64026  7.64026  7.64026  10171.25404  1.41011
  3098.45373  1.00327  0.00164 -0.22863  0.25072  7.64857  7.64857  7.64857  10593.88783  1.41173
  3098.45445  1.00184  0.00165 -0.62840  0.06612  7.30914  7.30914  7.30914  10602.14821  1.41337
  3098.45591  0.99906  0.00165 -0.43502 -0.17495  7.44893  7.44893  7.44893  10655.28877  1.41668
  3098.45663  1.00210  0.00166 -0.40774  0.36681  7.51713  7.51713  7.51713  10878.55629  1.41832
  3098.45736  0.99628  0.00166 -0.29073  0.26696  8.51372  8.51372  8.51372  10748.67412  1.41999
  3098.45808  0.99816  0.00165  0.06726  0.10609  7.59152  7.59152  7.59152  10557.50728  1.42164
  3098.45953  0.99654  0.00163 -0.68105 -0.04651  7.39291  7.39291  7.39291  10187.31267  1.42503
  3098.46026  0.99994  0.00164 -0.51439  0.39151  7.40674  7.40674  7.40674  10364.96570  1.42670
  3098.46098  0.99245  0.00166  0.09188  0.52559  7.15841  7.15841  7.15841  10781.34708  1.42840
  3098.46316  1.00146  0.00167 -0.56100 -0.17481  7.64732  7.64732  7.64732  11109.16366  1.43357
  3098.46388  0.99453  0.00169 -0.36517 -0.08990  8.58040  8.58040  8.58040  11520.92260  1.43527
  3098.46461  1.00293  0.00168  0.04544  0.40227  7.32902  7.32902  7.32902  11152.95559  1.43701
  3098.46679  1.00114  0.00167 -0.25393 -0.18193  7.35724  7.35724  7.35724  11003.69122  1.44223
  3098.46751  0.99726  0.00169 -0.50945 -0.17358  7.25810  7.25810  7.25810  11526.80847  1.44399
  3098.46824  0.99992  0.00172 -0.50985  0.38521  8.49627  8.49627  8.49627  12051.23279  1.44575
  3098.47041  0.99717  0.00167 -0.18406 -0.14663  7.34779  7.34779  7.34779  11131.52737  1.45109
  3098.47114  0.99719  0.00166 -0.50658  0.10497  7.27937  7.27937  7.27937  10779.04430  1.45290
  3098.47186  1.00323  0.00163 -0.31360  0.20189  8.21816  8.21816  8.21816  10297.61616  1.45469
  3098.47331  1.00072  0.00160 -0.07072  0.35034  7.60259  7.60259  7.60259   9590.11710  1.45830
  3098.47404  0.99916  0.00159 -0.19620  0.08152  7.75511  7.75511  7.75511   9346.04929  1.46012
  3098.47549  0.99658  0.00158 -0.19305  0.05046  7.65150  7.65150  7.65150   9205.67210  1.46376
  3098.47694  0.99894  0.00158 -0.42809  0.29878  7.45650  7.45650  7.45650   9135.47714  1.46743
  3098.47767  0.99681  0.00158 -0.08186  0.12135  7.40824  7.40824  7.40824   9106.12237  1.46931
  3098.47839  0.99909  0.00157  0.16159 -0.22460  7.35449  7.35449  7.35449   9097.78201  1.47114
  3098.47912  0.99882  0.00157 -0.04262 -0.13503  7.62971  7.62971  7.62971   9103.03962  1.47303
  3098.48057  0.99776  0.00158 -0.46841  0.39221  7.51704  7.51704  7.51704   9303.10503  1.47677
  3098.48129  0.99792  0.00159 -0.53077  0.14300  7.56408  7.56408  7.56408   9438.28209  1.47864
  3098.48202  1.00009  0.00159 -0.04966 -0.16941  7.57357  7.57357  7.57357   9465.31124  1.48055
  3098.48274  0.99970  0.00158  0.04920  0.11627  7.38891  7.38891  7.38891   9281.45966  1.48243
  3098.48419  0.99965  0.00156 -0.03624  0.44682  7.07595  7.07595  7.07595   8935.64974  1.48622
  3098.48492  0.99718  0.00157 -0.34716  0.24809  7.13983  7.13983  7.13983   9027.18096  1.48813
  3098.48565  0.99472  0.00158 -0.51567  0.08602  7.49000  7.49000  7.49000   9274.37292  1.49008
  3098.48637  1.00097  0.00159 -0.53807 -0.13956  7.27509  7.27509  7.27509   9475.08742  1.49199
  3098.48782  1.00030  0.00161  0.09231  0.50631  7.04682  7.04682  7.04682   9894.69939  1.49587
  3098.48855  0.99490  0.00164 -0.15110  0.04470  8.51622  8.51622  8.51622  10614.18147  1.49781
  3098.48927  0.99754  0.00170 -0.22562  0.02327  6.63461  6.63461  6.63461  11799.30965  1.49978
  3098.49000  0.99973  0.00171 -0.38768 -0.37615  8.30380  8.30380  8.30380  12029.39314  1.50172
  3098.49145  1.00304  0.00168 -0.38574  0.03855  8.70496  8.70496  8.70496  11503.54132  1.50564
  3098.49217  1.00021  0.00166 -0.26432  0.08749  8.60166  8.60166  8.60166  10961.56452  1.50764
  3098.49290  0.99929  0.00163  0.17761 -0.04518  7.79120  7.79120  7.79120  10423.23441  1.50962
  3098.49362  1.00067  0.00162 -0.50320 -0.00368  7.62820  7.62820  7.62820  10157.36314  1.51161
  3098.49507  0.99495  0.00162  0.30340 -0.09686  7.44882  7.44882  7.44882  10119.74716  1.51564
  3098.49652  1.00199  0.00160 -0.49512  0.29886  7.34048  7.34048  7.34048   9671.42453  1.51962
  3098.49725  1.00041  0.00158 -0.32601  0.30969  7.38424  7.38424  7.38424   9443.82075  1.52166
  3098.49870  1.00281  0.00157 -0.03181  0.07416  7.29360  7.29360  7.29360   9207.20323  1.52574
  3098.49943  1.00203  0.00157  0.18168  0.53766  7.50511  7.50511  7.50511   9191.18548  1.52777
  3098.50015  0.99729  0.00158 -0.40647  0.19730  7.65537  7.65537  7.65537   9343.07435  1.52982
  3098.50668  1.00645  0.00160 -0.65113  0.01227  8.00488  8.00488  8.00488   9725.24481  1.54851
  3098.50741  0.99030  0.00160 -0.33326  0.56496  7.34398  7.34398  7.34398   9737.82952  1.55065
  3098.50886  1.00207  0.00161 -0.01032  0.40527  7.16779  7.16779  7.16779   9972.69747  1.55483
  3098.50958  0.99730  0.00161 -0.07381 -0.10190  7.21710  7.21710  7.21710   9943.10680  1.55698
  3098.51031  0.99982  0.00161 -0.22605 -0.18131  7.42740  7.42740  7.42740   9794.45838  1.55912
  3098.51103  1.00238  0.00160 -0.27343  0.43275  7.36405  7.36405  7.36405   9705.81622  1.56126
  3098.51248  1.00295  0.00160 -0.22310  0.10507  7.14681  7.14681  7.14681   9715.83416  1.56556
  3098.51321  0.99920  0.00160 -0.15910 -0.06145  7.05206  7.05206  7.05206   9778.81896  1.56771
  3098.51393  1.00124  0.00162  0.04317 -0.05221  7.00822  7.00822  7.00822  10153.81113  1.56984
  3098.51466  0.99916  0.00164  0.22061  0.13721  6.85529  6.85529  6.85529  10532.35346  1.57200
  3098.51683  0.99702  0.00166 -0.44756 -0.14241  7.26046  7.26046  7.26046  11036.26428  1.57857
  3098.51756  1.00273  0.00168  0.13765 -0.17937  7.19434  7.19434  7.19434  11314.46026  1.58076
  3098.51828  1.00475  0.00169  0.29019 -0.06326  7.33835  7.33835  7.33835  11619.84623  1.58299
  3098.51974  1.00513  0.00168 -0.29782  0.31023  6.88972  6.88972  6.88972  11347.79985  1.58737
  3098.52046  1.00124  0.00170 -0.32477  0.08426  6.99532  6.99532  6.99532  11568.19685  1.58961
  3098.52119  1.00376  0.00170 -0.31919 -0.15945  7.13306  7.13306  7.13306  11714.86780  1.59179
  3098.52191  1.00570  0.00170 -0.29102 -0.03778  7.09438  7.09438  7.09438  11515.63940  1.59402
  3098.52336  1.00353  0.00165  0.02509  0.73920  7.24169  7.24169  7.24169  10432.49148  1.59847
  3098.52409  1.00150  0.00165  0.02050  0.18747  7.50740  7.50740  7.50740  10428.86460  1.60074
  3098.52481  1.00079  0.00166 -0.12825  0.05825  7.49365  7.49365  7.49365  10523.84733  1.60295
  3098.52554  1.00025  0.00166 -0.55418 -0.10783  7.66473  7.66473  7.66473  10609.00544  1.60525
  3098.52699  0.99626  0.00168 -0.29773  0.45279  7.67241  7.67241  7.67241  11036.90775  1.60971
  3098.52771  1.00147  0.00171 -0.23714  0.39299  7.59027  7.59027  7.59027  11702.77169  1.61200
  3098.52844  1.00190  0.00173 -0.15691 -0.18822  8.01589  8.01589  8.01589  12222.63976  1.61430
  3098.52916  1.00678  0.00175 -0.32108 -0.18854  7.85571  7.85571  7.85571  12596.85465  1.61658
  3098.53062  0.99880  0.00176 -0.32670  0.55355  7.68024  7.68024  7.68024  12772.93634  1.62113
  3098.53134  1.00422  0.00174 -0.25139  0.18510  7.73098  7.73098  7.73098  12319.40570  1.62344
  3098.53207  1.00163  0.00173 -0.29845  0.25808  7.82652  7.82652  7.82652  11907.83329  1.62569
  3098.53424  0.99942  0.00175 -0.01345 -0.04765  7.69288  7.69288  7.69288  12379.17678  1.63266
  3098.53497  1.00174  0.00176 -0.58965  0.47301  8.44659  8.44659  8.44659  12456.10540  1.63497
  3098.53569  0.99438  0.00177 -0.36489  0.46429  7.22594  7.22594  7.22594  12761.54409  1.63729
  3098.53642  1.00051  0.00179  0.16359  0.12799  7.18257  7.18257  7.18257  13029.90859  1.63963
  3098.53787  1.00066  0.00180 -0.16574  0.09677  6.82348  6.82348  6.82348  13280.61540  1.64427
  3098.53859  0.99950  0.00181 -0.45274  0.48128  6.98146  6.98146  6.98146  13301.96727  1.64666
  3098.53932  1.00111  0.00181 -0.46071  0.44434  7.12079  7.12079  7.12079  13340.49098  1.64899
  3098.54150  1.00036  0.00184  0.00000  0.00000  7.38534  7.38534  7.38534  13853.48231  1.65609
  3098.54295  1.00228  0.00187 -0.51103  0.69459  7.02448  7.02448  7.02448  14513.56157  1.66080
  3098.54367  1.00574  0.00188  0.14617  0.22510  7.30749  7.30749  7.30749  14638.82414  1.66320
  3098.54512  0.99878  0.00190 -0.30317  0.05973  6.93150  6.93150  6.93150  15135.79592  1.66797
  3098.54585  1.00426  0.00192 -0.51285  0.15291  6.86804  6.86804  6.86804  15570.01785  1.67036
  3098.54657  1.00147  0.00194 -0.49460  0.69230  6.84105  6.84105  6.84105  15928.55092  1.67278
  3098.54730  0.99991  0.00195  0.22150  0.49736  6.96267  6.96267  6.96267  16155.44413  1.67515
  3098.54875  1.00124  0.00198 -0.31101  0.08494  7.56627  7.56627  7.56627  16615.39087  1.67998
  3098.54948  0.99684  0.00200 -0.25623 -0.02026  7.30088  7.30088  7.30088  17021.98320  1.68240
  3098.55020  0.99904  0.00202 -0.30466  0.53252  6.81037  6.81037  6.81037  17486.56602  1.68478
  3098.55093  1.00388  0.00204 -0.34255  0.33967  7.34670  7.34670  7.34670  17896.36017  1.68722
  3098.55238  0.99996  0.00207 -0.03143  0.06493  8.61185  8.61185  8.61185  18512.42833  1.69207
  3098.55310  1.00088  0.00208  0.04605  0.02130  8.63308  8.63308  8.63308  18736.68234  1.69451
  3098.55383  1.00209  0.00209 -0.51537  0.07041  7.78637  7.78637  7.78637  18985.45343  1.69696
  3098.55455  0.99763  0.00211 -0.67033  0.30000  8.75546  8.75546  8.75546  19401.84583  1.69937
  3098.55600  0.99744  0.00214 -0.10580 -0.09608  7.67594  7.67594  7.67594  20149.88378  1.70428
  3098.55673  0.99788  0.00216 -0.19437 -0.12415  7.65571  7.65571  7.65571  20401.78032  1.70676
  3098.55745  1.00925  0.00218 -0.10472 -0.14123  7.77520  7.77520  7.77520  20872.13685  1.70921
  3098.55963  0.99332  0.00223 -0.63444 -0.10994  8.57808  8.57808  8.57808  22068.66526  1.71663
  3098.56036  1.00821  0.00225  0.01557 -0.17632  7.49871  7.49871  7.49871  22530.65352  1.71907
  3098.56108  1.00575  0.00227 -0.03787 -0.02389  8.69400  8.69400  8.69400  23064.83233  1.72156
  3098.56253  1.00136  0.00232 -0.60863  0.10026  8.58715  8.58715  8.58715  24228.39358  1.72652
  3098.56326  0.99708  0.00235 -0.65749  0.31637  7.50324  7.50324  7.50324  24804.64002  1.72897
  3098.56398  1.00404  0.00237 -0.01232 -0.33306  8.62110  8.62110  8.62110  25427.59263  1.73150
  3098.56471  1.00475  0.00240  0.13778 -0.38122  8.67799  8.67799  8.67799  26044.01434  1.73394
  3098.56616  1.00730  0.00245 -0.45668  0.31109  7.43764  7.43764  7.43764  27302.50176  1.73897
  3098.56761  0.99745  0.00250 -0.00752 -0.36420  8.92860  8.92860  8.92860  28628.32246  1.74396
  3098.56833  0.99149  0.00253 -0.50304 -0.21840  7.44628  7.44628  7.44628  29325.56611  1.74648
  3098.56979  0.99288  0.00258 -0.62164  0.34466  8.64658  8.64658  8.64658  30809.43019  1.75149
  3098.57051  0.99308  0.00261 -0.48414 -0.07833  8.97174  8.97174  8.97174  31574.59272  1.75404
  3098.57124  0.99293  0.00264 -0.38837 -0.11244  8.95985  8.95985  8.95985  32399.01656  1.75653
  3098.57196  1.00043  0.00267 -0.26851 -0.53216  8.85578  8.85578  8.85578  33250.93430  1.75910
  3098.57414  1.00335  0.00276 -0.52198  0.28084  8.98963  8.98963  8.98963  35809.10923  1.76663
  3098.57559  1.00568  0.00283 -0.55450 -0.43612  8.81856  8.81856  8.81856  37642.46791  1.77165
  3098.57704  1.00118  0.00289 -0.25282 -0.00960  6.83552  6.83552  6.83552  39463.49846  1.77676
  3098.58067  0.99970  0.00307 -0.65157 -0.43652  6.56633  6.56633  6.56633  45023.90836  1.78955
  3098.58139  0.99928  0.00311  0.04111  0.24437  8.48096  8.48096  8.48096  46244.54602  1.79206
  3098.58212  0.99865  0.00313 -0.36547  0.14065  6.41174  6.41174  6.41174  47148.97366  1.79461
  3098.58357  0.99945  0.00320 -0.62252 -0.09222  8.74879  8.74879  8.74879  49112.37216  1.79976
  3098.58429  0.99489  0.00323 -0.26597 -0.05276  6.56234  6.56234  6.56234  50283.03612  1.80227
  3098.58502  1.00859  0.00327 -0.15179 -0.05368  6.52950  6.52950  6.52950  51477.33268  1.80486
  3098.58574  0.99744  0.00330 -0.54378  0.20706  9.22064  9.22064  9.22064  52705.15556  1.80738
  3098.58719  0.99294  0.00338  0.01737 -0.13481  6.43385  6.43385  6.43385  55291.75869  1.81252
  3098.58792  1.00259  0.00342 -0.10459 -0.29755  6.35546  6.35546  6.35546  56624.17923  1.81508
  3098.58864  0.99818  0.00345 -0.37959 -0.25313  6.17475  6.17475  6.17475  57908.83597  1.81767
  3098.58937  0.99691  0.00349 -0.71757  0.24260  5.92372  5.92372  5.92372  59281.15440  1.82017
  3098.59082  1.00431  0.00357 -0.01673 -0.26023  5.99029  5.99029  5.99029  62072.72010  1.82536
  3098.59155  0.99714  0.00361 -0.27431 -0.13693  6.00367  6.00367  6.00367  63508.80622  1.82791
  3098.59227  0.99698  0.00365 -0.19102 -0.11067  5.99254  5.99254  5.99254  64958.58210  1.83049
  3098.59300  0.99743  0.00369 -0.31842  0.34005  5.69780  5.69780  5.69780  66432.35023  1.83305
  3098.59445  0.99664  0.00377 -0.48709 -0.01911  5.77672  5.77672  5.77672  69551.53287  1.83819
  3098.59517  0.99712  0.00380 -0.07255 -0.46583  5.52761  5.52761  5.52761  71077.11634  1.84076
  3098.59590  0.99985  0.00385 -0.18005 -0.36778  5.65878  5.65878  5.65878  72683.83633  1.84335
  3098.59662  0.99594  0.00389 -0.06675  0.01130  5.38768  5.38768  5.38768  74260.43874  1.84592
  3098.59807  1.00195  0.00397 -0.62935  0.07380  5.34803  5.34803  5.34803  77528.57827  1.85105
  3098.60170  0.98734  0.00417 -0.48125  0.18710  4.98910  4.98910  4.98910  85952.86935  1.86393
  3098.60968  1.00326  0.00471 -1.15647 -0.20360  4.07067  4.07067  4.07067 111151.44088  1.89217
