descriptor BJD Tc_folded phase mod 
5950.268658 -2.532714 0.529369 13.815453
5950.368658 -2.432714 0.536348 13.852574
5950.468658 -2.332714 0.543326 13.842218
5950.568658 -2.232714 0.550305 13.782567
5950.668658 -2.132714 0.557284 13.672189
5950.768658 -2.032714 0.564263 13.510093
5950.868658 -1.932714 0.571241 13.295780
5950.968658 -1.832714 0.578220 13.029283
5951.068658 -1.732714 0.585199 12.711195
5951.168658 -1.632714 0.592178 12.342686
5951.268658 -1.532714 0.599156 11.925494
5951.368658 -1.432714 0.606135 11.461915
5951.468658 -1.332714 0.613114 10.954761
5951.568658 -1.232714 0.620093 10.407311
5951.668658 -1.132714 0.627072 9.823248
5951.768658 -1.032714 0.634050 9.206586
5951.868658 -0.932714 0.641029 8.561585
5951.968658 -0.832714 0.648008 7.892669
5952.068658 -0.732714 0.654987 7.204338
5952.168658 -0.632714 0.661965 6.501089
5952.268658 -0.532714 0.668944 5.787338
5952.368658 -0.432714 0.675923 5.067352
5952.468658 -0.332714 0.682902 4.345194
5952.568658 -0.232714 0.689880 3.624672
5952.668658 -0.132714 0.696859 2.909310
5952.768658 -0.032714 0.703838 2.202318
5952.868658 0.067286 0.710817 1.506581
5952.968658 0.167286 0.717795 0.824652
5953.068658 0.267286 0.724774 0.158755
5953.168658 0.367286 0.731753 -0.489203
5953.268658 0.467286 0.738732 -1.117620
5953.368658 0.567286 0.745710 -1.725180
5953.468658 0.667286 0.752689 -2.310833
5953.568658 0.767286 0.759668 -2.873769
5953.668658 0.867286 0.766647 -3.413398
5953.768658 0.967286 0.773625 -3.929324
5953.868658 1.067286 0.780604 -4.421324
5953.968658 1.167286 0.787583 -4.889325
5954.068658 1.267286 0.794562 -5.333384
5954.168658 1.367286 0.801541 -5.753669
5954.268658 1.467286 0.808519 -6.150439
5954.368658 1.567286 0.815498 -6.524032
5954.468658 1.667286 0.822477 -6.874849
5954.568658 1.767286 0.829456 -7.203340
5954.668658 1.867286 0.836434 -7.509994
5954.768658 1.967286 0.843413 -7.795329
5954.868658 2.067286 0.850392 -8.059886
5954.968658 2.167286 0.857371 -8.304218
5955.068658 2.267286 0.864349 -8.528883
5955.168658 2.367286 0.871328 -8.734443
5955.268658 2.467286 0.878307 -8.921460
5955.368658 2.567286 0.885286 -9.090484
5955.468658 2.667286 0.892264 -9.242061
5955.568658 2.767286 0.899243 -9.376722
5955.668658 2.867286 0.906222 -9.494985
5955.768658 2.967286 0.913201 -9.597356
5955.868658 3.067286 0.920179 -9.684319
5955.968658 3.167286 0.927158 -9.756345
5956.068658 3.267286 0.934137 -9.813886
5956.168658 3.367286 0.941116 -9.857376
5956.268658 3.467286 0.948094 -9.887229
5956.368658 3.567286 0.955073 -9.903843
5956.468658 3.667286 0.962052 -9.907597
5956.568658 3.767286 0.969031 -9.898850
5956.668658 3.867286 0.976010 -9.877945
5956.768658 3.967286 0.982988 -9.845208
5956.868658 4.067286 0.989967 -9.800946
5956.968658 4.167286 0.996946 -9.745450
5957.068658 4.267286 0.003925 -9.678997
5957.168658 4.367286 0.010903 -9.601845
5957.268658 4.467286 0.017882 -9.514238
5957.368658 4.567286 0.024861 -9.416407
5957.468658 4.667286 0.031840 -9.308567
5957.568658 4.767286 0.038818 -9.190919
5957.668658 4.867286 0.045797 -9.063653
5957.768658 4.967286 0.052776 -8.926945
5957.868658 5.067286 0.059755 -8.780958
5957.968658 5.167286 0.066733 -8.625847
5958.068658 5.267286 0.073712 -8.461752
5958.168658 5.367286 0.080691 -8.288805
5958.268658 5.467286 0.087670 -8.107127
5958.368658 5.567286 0.094648 -7.916830
5958.468658 5.667286 0.101627 -7.718016
5958.568658 5.767286 0.108606 -7.510780
5958.668658 5.867286 0.115585 -7.295208
5958.768658 5.967286 0.122563 -7.071379
5958.868658 6.067286 0.129542 -6.839364
5958.968658 6.167286 0.136521 -6.599228
5959.068658 6.267286 0.143500 -6.351032
5959.168658 6.367286 0.150479 -6.094828
5959.268658 6.467286 0.157457 -5.830667
5959.368658 6.567286 0.164436 -5.558593
5959.468658 6.667286 0.171415 -5.278648
5959.568658 6.767286 0.178394 -4.990870
5959.668658 6.867286 0.185372 -4.695297
