descriptor BJD Tc_folded pha val,+- sys mod full val_compare,+- res,+- jit 
5999.810121 -2.744820 0.971786 4776.660000 1.000000 4779.511299 6.043727 4775.732256 6.971471 1.000000 0.927744 1.000000 0.295332
6001.334705 -1.220236 0.198322 4788.110000 1.000000 4779.511299 15.956414 4787.509187 16.557226 1.000000 0.600813 1.000000 0.295332
6001.941311 -0.613630 0.288457 4781.330000 1.000000 4779.511299 10.004475 4782.880193 8.454282 1.000000 -1.550193 1.000000 0.295332
6003.121681 0.566740 0.463847 4768.720000 1.000000 4779.511299 -6.806962 4769.486336 -7.573299 1.000000 -0.766336 1.000000 0.295332
6004.116266 1.561325 0.611632 4766.640000 1.000000 4779.511299 -14.423475 4765.568973 -13.352448 1.000000 1.071027 1.000000 0.295332
6004.794341 2.239400 0.712386 4768.330000 1.000000 4779.511299 -13.790036 4769.105426 -14.565463 1.000000 -0.775426 1.000000 0.295332
6005.887035 3.332094 0.874748 4783.230000 1.000000 4779.511299 -3.424179 4784.499565 -4.693744 1.000000 -1.269565 1.000000 0.295332
6007.057710 -2.227206 0.048698 4804.610000 1.000000 4779.511299 12.796419 4805.236312 12.170106 1.000000 -0.626312 1.000000 0.295332
6007.989400 -1.295516 0.187137 4810.730000 1.000000 4779.511299 16.321932 4809.499973 17.551959 1.000000 1.230027 1.000000 0.295332
6008.738118 -0.546798 0.298388 4799.260000 1.000000 4779.511299 9.102741 4799.813971 8.548770 1.000000 -0.553971 1.000000 0.295332
6010.238335 0.953419 0.521304 4769.060000 1.000000 4779.511299 -10.892223 4769.763002 -11.595225 1.000000 -0.703002 1.000000 0.295332
6011.190564 1.905648 0.662794 4759.530000 1.000000 4779.511299 -14.708884 4760.356472 -15.535356 1.000000 -0.826472 1.000000 0.295332
6012.217733 2.932817 0.815420 4762.540000 1.000000 4779.511299 -8.355304 4763.014994 -8.830297 1.000000 -0.474994 1.000000 0.295332
6013.350413 -2.664477 0.983724 4777.420000 1.000000 4779.511299 7.200374 4776.916314 7.704060 1.000000 0.503686 1.000000 0.295332
6014.112123 -1.902767 0.096906 4783.820000 1.000000 4779.511299 15.623480 4785.300271 14.143208 1.000000 -1.480271 1.000000 0.295332
6015.047998 -0.966892 0.235966 4784.770000 1.000000 4779.511299 14.058106 4784.590194 14.237911 1.000000 0.179806 1.000000 0.295332
6016.108324 0.093434 0.393519 4772.480000 1.000000 4779.511299 -0.355304 4772.137018 -0.012321 1.000000 0.342982 1.000000 0.295332
6016.912196 0.897306 0.512966 4764.850000 1.000000 4779.511299 -10.381154 4764.217630 -9.748784 1.000000 0.632370 1.000000 0.295332
6018.215699 2.200809 0.706652 4763.840000 1.000000 4779.511299 -13.955493 4765.119307 -15.234801 1.000000 -1.279307 1.000000 0.295332
6018.886269 2.871379 0.806291 4775.690000 1.000000 4779.511299 -9.011615 4772.837811 -6.159425 1.000000 2.852189 1.000000 0.295332
6019.522834 -3.222031 0.900878 4782.690000 1.000000 4779.511299 -0.964873 4783.747216 -2.022089 1.000000 -1.057216 1.000000 0.295332
6021.049467 -1.695398 0.127718 4808.280000 1.000000 4779.511299 16.589299 4807.981480 16.887819 1.000000 0.298520 1.000000 0.295332
6021.884478 -0.860387 0.251792 4807.730000 1.000000 4779.511299 12.985161 4806.291726 14.423436 1.000000 1.438274 1.000000 0.295332
6023.218097 0.473232 0.449953 4783.200000 1.000000 4779.511299 -5.638155 4784.260744 -6.698899 1.000000 -1.060744 1.000000 0.295332
6024.245200 1.500335 0.602569 4770.930000 1.000000 4779.511299 -14.241616 4768.674902 -11.986518 1.000000 2.255098 1.000000 0.295332
6025.004806 2.259941 0.715438 4763.550000 1.000000 4779.511299 -13.695758 4764.149038 -14.294796 1.000000 -0.599038 1.000000 0.295332
6026.026276 3.281411 0.867217 4768.430000 1.000000 4779.511299 -4.105884 4768.839330 -4.515214 1.000000 -0.409330 1.000000 0.295332
6027.113092 -2.361748 0.028706 4782.460000 1.000000 4779.511299 11.243404 4781.514832 12.188573 1.000000 0.945168 1.000000 0.295332
6027.970060 -1.504780 0.156042 4785.910000 1.000000 4779.511299 16.818295 4786.431543 16.296752 1.000000 -0.521543 1.000000 0.295332
6028.929627 -0.545213 0.298623 4778.940000 1.000000 4779.511299 9.080978 4779.092073 8.928905 1.000000 -0.152073 1.000000 0.295332
6029.651831 0.176991 0.405935 4769.580000 1.000000 4779.511299 -1.576196 4769.369273 -1.365469 1.000000 0.210727 1.000000 0.295332
