7744.037000 0.999983 0.000020 0 -1 -1 
7744.057400 0.999769 0.000020 0 -1 -1 
7744.077900 0.999425 0.000020 0 -1 -1 
7744.098300 0.999954 0.000020 0 -1 -1 
7744.118700 0.999898 0.000020 0 -1 -1 
7744.139200 0.999985 0.000020 0 -1 -1 
7744.159600 1.000018 0.000020 0 -1 -1 
7744.180000 0.999987 0.000020 0 -1 -1 
7744.220900 1.000042 0.000020 0 -1 -1 
7744.241300 1.000008 0.000020 0 -1 -1 
7744.261800 1.000003 0.000020 0 -1 -1 
7744.282200 0.999944 0.000020 0 -1 -1 
7744.302600 1.000062 0.000020 0 -1 -1 
7744.323100 0.999969 0.000020 0 -1 -1 
7744.343500 0.999514 0.000020 0 -1 -1 
7744.363900 0.999626 0.000020 0 -1 -1 
7744.384400 1.000039 0.000020 0 -1 -1 
7744.404800 1.000011 0.000020 0 -1 -1 
7744.425200 0.999989 0.000020 0 -1 -1 
7744.445700 1.000034 0.000020 0 -1 -1 
7744.466100 1.000018 0.000020 0 -1 -1 
7744.486500 0.999984 0.000020 0 -1 -1 
7744.507000 1.000004 0.000020 0 -1 -1 
7744.527400 1.000010 0.000020 0 -1 -1 
7744.547800 0.999990 0.000020 0 -1 -1 
7744.568300 1.000045 0.000020 0 -1 -1 
7744.588700 0.999961 0.000020 0 -1 -1 
7744.609100 0.999860 0.000020 0 -1 -1 
7744.629500 0.999503 0.000020 0 -1 -1 
7744.650000 0.999753 0.000020 0 -1 -1 
7744.670400 0.999892 0.000020 0 -1 -1 
7744.711300 1.000010 0.000020 0 -1 -1 
7744.731700 0.999974 0.000020 0 -1 -1 
7744.752100 1.000012 0.000020 0 -1 -1 
7744.772600 0.999945 0.000020 0 -1 -1 
7744.793000 0.999960 0.000020 0 -1 -1 
7744.813400 0.999988 0.000020 0 -1 -1 
7744.833900 0.999972 0.000020 0 -1 -1 
7744.854300 1.000014 0.000020 0 -1 -1 
7744.874700 0.999948 0.000020 0 -1 -1 
