7744.037000 0.997032 0.000020 0 -1 -1 
7744.057400 0.996766 0.000020 0 -1 -1 
7744.077900 0.996372 0.000020 0 -1 -1 
7744.098300 0.996848 0.000020 0 -1 -1 
7744.118700 0.996743 0.000020 0 -1 -1 
7744.139200 0.996783 0.000020 0 -1 -1 
7744.159600 0.996769 0.000020 0 -1 -1 
7744.180000 0.996695 0.000020 0 -1 -1 
7744.220900 0.996664 0.000020 0 -1 -1 
7744.241300 0.996589 0.000020 0 -1 -1 
7744.261800 0.996545 0.000020 0 -1 -1 
7744.282200 0.996448 0.000020 0 -1 -1 
7744.302600 0.996530 0.000020 0 -1 -1 
7744.323100 0.996402 0.000020 0 -1 -1 
7744.343500 0.995914 0.000020 0 -1 -1 
7744.363900 0.995993 0.000020 0 -1 -1 
7744.384400 0.996372 0.000020 0 -1 -1 
7744.404800 0.996314 0.000020 0 -1 -1 
7744.425200 0.996263 0.000020 0 -1 -1 
7744.445700 0.996279 0.000020 0 -1 -1 
7744.466100 0.996236 0.000020 0 -1 -1 
7744.486500 0.996176 0.000020 0 -1 -1 
7744.507000 0.996172 0.000020 0 -1 -1 
7744.527400 0.996154 0.000020 0 -1 -1 
7744.547800 0.996111 0.000020 0 -1 -1 
7744.568300 0.996143 0.000020 0 -1 -1 
7744.588700 0.996038 0.000020 0 -1 -1 
7744.609100 0.995916 0.000020 0 -1 -1 
7744.629500 0.995541 0.000020 0 -1 -1 
7744.650000 0.995770 0.000020 0 -1 -1 
7744.670400 0.995890 0.000020 0 -1 -1 
7744.711300 0.995971 0.000020 0 -1 -1 
7744.731700 0.995917 0.000020 0 -1 -1 
7744.752100 0.995938 0.000020 0 -1 -1 
7744.772600 0.995854 0.000020 0 -1 -1 
7744.793000 0.995852 0.000020 0 -1 -1 
7744.813400 0.995863 0.000020 0 -1 -1 
7744.833900 0.995831 0.000020 0 -1 -1 
7744.854300 0.995856 0.000020 0 -1 -1 
7744.874700 0.995774 0.000020 0 -1 -1 
7744.895200 0.995554 0.000020 0 -1 -1 
7744.915600 0.995365 0.000020 0 -1 -1 
7744.936000 0.995670 0.000020 0 -1 -1 
7744.956500 0.995752 0.000020 0 -1 -1 
7744.976900 0.995785 0.000020 0 -1 -1 
7744.997300 0.995751 0.000020 0 -1 -1 
7745.017800 0.995792 0.000020 0 -1 -1 
7745.038200 0.995793 0.000020 0 -1 -1 
7745.058600 0.995664 0.000020 0 -1 -1 
7745.079100 0.995776 0.000020 0 -1 -1 
7745.099500 0.995728 0.000020 0 -1 -1 
7745.119900 0.995822 0.000020 0 -1 -1 
7745.140400 0.995661 0.000020 0 -1 -1 
7745.160800 0.995638 0.000020 0 -1 -1 
7745.181200 0.995281 0.000020 0 -1 -1 
7745.201600 0.995237 0.000020 0 -1 -1 
7745.222100 0.995594 0.000020 0 -1 -1 
7745.242500 0.995625 0.000020 0 -1 -1 
7745.262900 0.995613 0.000020 0 -1 -1 
7745.283400 0.995733 0.000020 0 -1 -1 
7745.303800 0.995714 0.000020 0 -1 -1 
7745.324200 0.995720 0.000020 0 -1 -1 
7745.344700 0.995754 0.000020 0 -1 -1 
7745.365100 0.995834 0.000020 0 -1 -1 
7745.385500 0.995836 0.000020 0 -1 -1 
7745.406000 0.995787 0.000020 0 -1 -1 
7745.446800 0.995823 0.000020 0 -1 -1 
7745.467300 0.995461 0.000020 0 -1 -1 
7745.487700 0.995686 0.000020 0 -1 -1 
7745.508100 0.995957 0.000020 0 -1 -1 
7745.528600 0.996077 0.000020 0 -1 -1 
7745.549000 0.996048 0.000020 0 -1 -1 
7745.569400 0.996085 0.000020 0 -1 -1 
7745.589900 0.996149 0.000020 0 -1 -1 
7745.610300 0.996078 0.000020 0 -1 -1 
7745.630700 0.996182 0.000020 0 -1 -1 
7745.651200 0.996258 0.000020 0 -1 -1 
7745.671600 0.996232 0.000020 0 -1 -1 
7745.692000 0.996319 0.000020 0 -1 -1 
7745.712500 0.996300 0.000020 0 -1 -1 
7745.732900 0.996162 0.000020 0 -1 -1 
7745.753300 0.995783 0.000020 0 -1 -1 
7745.773700 0.996267 0.000020 0 -1 -1 
7745.794200 0.996419 0.000020 0 -1 -1 
7745.814600 0.996593 0.000020 0 -1 -1 
7745.835000 0.996594 0.000020 0 -1 -1 
7745.855500 0.996598 0.000020 0 -1 -1 
7745.875900 0.996658 0.000020 0 -1 -1 
7745.896300 0.996672 0.000020 0 -1 -1 
7745.916800 0.996739 0.000020 0 -1 -1 
7745.937200 0.996746 0.000020 0 -1 -1 
7745.957600 0.996850 0.000020 0 -1 -1 
7745.978100 0.996885 0.000020 0 -1 -1 
7745.998500 0.996961 0.000020 0 -1 -1 
7746.018900 0.996640 0.000020 0 -1 -1 
7746.039400 0.996617 0.000020 0 -1 -1 
7746.059800 0.997065 0.000020 0 -1 -1 
7746.080200 0.997139 0.000020 0 -1 -1 
7746.100700 0.997257 0.000020 0 -1 -1 
7746.121100 0.997323 0.000020 0 -1 -1 
7746.141500 0.997399 0.000020 0 -1 -1 
7746.182400 0.997489 0.000020 0 -1 -1 
7746.202800 0.997556 0.000020 0 -1 -1 
7746.223300 0.997565 0.000020 0 -1 -1 
7746.243700 0.997689 0.000020 0 -1 -1 
7746.264100 0.997724 0.000020 0 -1 -1 
7746.284500 0.997800 0.000020 0 -1 -1 
7746.305000 0.997527 0.000020 0 -1 -1 
7746.325400 0.997607 0.000020 0 -1 -1 
7746.345800 0.998107 0.000020 0 -1 -1 
7746.366300 0.998208 0.000020 0 -1 -1 
7746.386700 0.998326 0.000020 0 -1 -1 
7746.407100 0.998434 0.000020 0 -1 -1 
7746.427600 0.998496 0.000020 0 -1 -1 
7746.448000 0.998669 0.000020 0 -1 -1 
7746.468400 0.998674 0.000020 0 -1 -1 
7746.488900 0.998813 0.000020 0 -1 -1 
7746.509300 0.998795 0.000020 0 -1 -1 
7746.529700 0.998888 0.000020 0 -1 -1 
7746.550200 0.999084 0.000020 0 -1 -1 
7746.570600 0.999096 0.000020 0 -1 -1 
7746.591000 0.998656 0.000020 0 -1 -1 
7746.611500 0.998975 0.000020 0 -1 -1 
7746.631900 0.999375 0.000020 0 -1 -1 
7746.672800 0.999587 0.000020 0 -1 -1 
7746.693200 0.999697 0.000020 0 -1 -1 
7746.713600 0.999738 0.000020 0 -1 -1 
7746.734100 0.999845 0.000020 0 -1 -1 
7746.754500 0.999946 0.000020 0 -1 -1 
7746.774900 1.000012 0.000020 0 -1 -1 
7746.795400 1.000299 0.000020 0 -1 -1 
7746.815800 1.000275 0.000020 0 -1 -1 
7746.836200 1.000371 0.000020 0 -1 -1 
7746.856600 1.000201 0.000020 0 -1 -1 
7746.877100 1.000114 0.000020 0 -1 -1 
7746.897500 1.000514 0.000020 0 -1 -1 
7746.917900 1.000775 0.000020 0 -1 -1 
7746.938400 1.000897 0.000020 0 -1 -1 
7746.958800 1.000935 0.000020 0 -1 -1 
7746.979200 1.001035 0.000020 0 -1 -1 
7746.999700 1.001118 0.000020 0 -1 -1 
7747.020100 1.001289 0.000020 0 -1 -1 
7747.040500 1.001412 0.000020 0 -1 -1 
7747.061000 1.001421 0.000020 0 -1 -1 
7747.081400 1.001531 0.000020 0 -1 -1 
7747.101800 1.001590 0.000020 0 -1 -1 
7747.122300 1.001734 0.000020 0 -1 -1 
7747.142700 1.001457 0.000020 0 -1 -1 
7747.163100 1.001451 0.000020 0 -1 -1 
7747.183600 1.001953 0.000020 0 -1 -1 
7747.204000 1.002033 0.000020 0 -1 -1 
7747.224400 1.002215 0.000020 0 -1 -1 
7747.244900 1.002253 0.000020 0 -1 -1 
7747.265300 1.002297 0.000020 0 -1 -1 
7747.285700 1.002337 0.000020 0 -1 -1 
7747.306200 1.002423 0.000020 0 -1 -1 
7747.326600 1.002506 0.000020 0 -1 -1 
7747.347000 1.002655 0.000020 0 -1 -1 
7747.367500 1.002725 0.000020 0 -1 -1 
7747.387900 1.002883 0.000020 0 -1 -1 
7747.408300 1.002907 0.000020 0 -1 -1 
7747.428700 1.002438 0.000020 0 -1 -1 
7747.449200 1.002648 0.000020 0 -1 -1 
7747.469600 1.003101 0.000020 0 -1 -1 
7747.490000 1.003051 0.000020 0 -1 -1 
7747.510500 1.003168 0.000020 0 -1 -1 
7747.530900 1.003217 0.000020 0 -1 -1 
7747.551300 1.003356 0.000020 0 -1 -1 
7747.571800 1.003345 0.000020 0 -1 -1 
7747.592200 1.003448 0.000020 0 -1 -1 
7747.612600 1.003476 0.000020 0 -1 -1 
7747.653500 1.003529 0.000020 0 -1 -1 
7747.673900 1.003550 0.000020 0 -1 -1 
7747.694400 1.003469 0.000020 0 -1 -1 
7747.714800 1.003162 0.000020 0 -1 -1 
7747.735200 1.003559 0.000020 0 -1 -1 
7747.755700 1.003721 0.000020 0 -1 -1 
7747.776100 1.003815 0.000020 0 -1 -1 
7747.796500 1.003883 0.000020 0 -1 -1 
7747.817000 1.003817 0.000020 0 -1 -1 
7747.837400 1.003883 0.000020 0 -1 -1 
7747.857800 1.003849 0.000020 0 -1 -1 
7747.878300 1.003936 0.000020 0 -1 -1 
7747.898700 1.003975 0.000020 0 -1 -1 
