2913.6115, 0.99897469, 0.99966832,
2913.6319, 0.99937529, 0.99997395,
2913.6728, 0.99958747, 0.99999403,
2913.6932, 0.99969739, 1.0000073,
2913.7136, 0.99973810, 0.99995105,
2913.7341, 0.99984496, 0.99996059,
2913.7545, 0.99994606, 0.99996430,
2913.7749, 1.0000125, 0.99993297,
2913.7954, 1.0002986, 1.0001212,
2913.8158, 1.0002748, 0.99999932,
2913.8362, 1.0003715, 0.99999812,
2913.8566, 1.0002014, 0.99973017,
2913.8771, 1.0001136, 0.99954412,
2913.8975, 1.0005138, 0.99984629,
2913.9179, 1.0007752, 1.0000097,
2913.9384, 1.0008972, 1.0000341,
2913.9588, 1.0009351, 0.99997481,
2913.9792, 1.0010345, 0.99997723,
2913.9997, 1.0011177, 0.99996382,
2914.0201, 1.0012892, 1.0000393,
2914.0405, 1.0014121, 1.0000669,
2914.0610, 1.0014205, 0.99998087,
2914.0814, 1.0015305, 0.99999701,
2914.1018, 1.0015899, 0.99996348,
2914.1223, 1.0017337, 1.0000151,
2914.1427, 1.0014567, 0.99964772,
2914.1631, 1.0014509, 0.99955265,
2914.1836, 1.0019532, 0.99996532,
2914.2040, 1.0020332, 0.99995801,
2914.2244, 1.0022149, 1.0000534,
2914.2449, 1.0022528, 1.0000070,
2914.2653, 1.0022970, 0.99996821,
2914.2857, 1.0023368, 0.99992666,
2914.3062, 1.0024231, 0.99993322,
2914.3266, 1.0025061, 0.99993799,
2914.3470, 1.0026554, 1.0000107,
2914.3675, 1.0027252, 1.0000063,
2914.3879, 1.0028826, 1.0000905,
2914.4083, 1.0029074, 1.0000447,
2914.4287, 1.0024383, 0.99950813,
2914.4492, 1.0026479, 0.99965027,
2914.4696, 1.0031011, 1.0000372,
2914.4900, 1.0030505, 0.99992378,
2914.5105, 1.0031683, 0.99998026,
2914.5309, 1.0032166, 0.99996948,
2914.5513, 1.0033561, 1.0000514,
2914.5718, 1.0033447, 0.99998534,
2914.5922, 1.0034478, 1.0000354,
2914.6126, 1.0034759, 1.0000129,
2914.6535, 1.0035295, 0.99997178,
2914.6739, 1.0035500, 0.99994842,
2914.6944, 1.0034688, 0.99982595,
2914.7148, 1.0031617, 0.99948037,
2914.7352, 1.0035594, 0.99983946,
2914.7557, 1.0037213, 0.99996590,
2914.7761, 1.0038146, 1.0000255,
2914.7965, 1.0038830, 1.0000622,
2914.8170, 1.0038168, 0.99996636,
2914.8374, 1.0038829, 1.0000038,
2914.8578, 1.0038494, 0.99994333,
2914.8783, 1.0039360, 1.0000036,
2914.8987, 1.0039752, 1.0000177,
2914.9191, 1.0040095, 1.0000280,
2914.9395, 1.0039692, 0.99996471,
2914.9600, 1.0040050, 0.99997769,
2914.9804, 1.0036983, 0.99965019,
2915.0008, 1.0036201, 0.99955070,
2915.0213, 1.0040504, 0.99995756,
2915.0417, 1.0040989, 0.99998432,
2915.0621, 1.0041518, 1.0000154,
2915.0826, 1.0041745, 1.0000163,
2915.1030, 1.0041458, 0.99996553,
2915.1643, 1.0041194, 1.0000036,
2915.1847, 1.0040780, 0.99996185,
2915.2052, 1.0041419, 1.0000283,
2915.2256, 1.0040378, 0.99993051,
2915.2460, 1.0041238, 1.0000250,
2915.2665, 1.0035959, 0.99951059,
2915.2869, 1.0037232, 0.99965144,
2915.3073, 1.0041220, 1.0000650,
2915.3278, 1.0041032, 1.0000652,
2915.3482, 1.0040257, 1.0000089,
2915.3686, 1.0039737, 0.99998006,
2915.3891, 1.0039583, 0.99998960,
2915.4095, 1.0038761, 0.99993432,
2915.4299, 1.0038222, 0.99990887,
2915.4504, 1.0039200, 1.0000360,
2915.4708, 1.0038357, 0.99998289,
2915.4912, 1.0037843, 0.99996362,
2915.5116, 1.0038187, 1.0000312,
2915.5321, 1.0036644, 0.99991148,
2915.5525, 1.0031161, 0.99939979,
2915.5729, 1.0034520, 0.99976979,
2915.5934, 1.0036259, 0.99997905,
2915.6138, 1.0035904, 0.99998000,
2915.6342, 1.0036094, 1.0000358,
2915.7160, 1.0034703, 1.0000523,
2915.7364, 1.0034414, 1.0000643,
2915.7568, 1.0033458, 1.0000106,
2915.7773, 1.0032928, 1.0000004,
2915.7977, 1.0032239, 0.99997555,
2915.8181, 1.0030411, 0.99983803,
2915.8386, 1.0025431, 0.99938753,
2915.8590, 1.0029285, 0.99981863,
2915.8794, 1.0030647, 1.0000027,
2915.8999, 1.0030773, 1.0000648,
2915.9203, 1.0030115, 1.0000501,
2915.9407, 1.0029174, 1.0000086,
2915.9612, 1.0027841, 0.99992920,
2915.9816, 1.0028224, 1.0000227,
2916.0020, 1.0027291, 0.99998610,
2916.0224, 1.0026613, 0.99997668,
2916.0429, 1.0026068, 0.99998172,
2916.0633, 1.0025290, 0.99996500,
2916.0837, 1.0024873, 0.99998575,
2916.1042, 1.0020417, 0.99960480,
2916.1246, 1.0018893, 0.99951751,
2916.1450, 1.0022521, 0.99994581,
2916.1655, 1.0022234, 0.99998420,
2916.1859, 1.0021619, 0.99999135,
2916.2063, 1.0021771, 1.0000760,
2916.2268, 1.0019953, 0.99996549,
2916.2472, 1.0019317, 0.99997359,
2916.2676, 1.0018749, 0.99998977,
2916.2881, 1.0018869, 1.0000756,
2916.3085, 1.0017922, 1.0000558,
2916.3289, 1.0016855, 1.0000251,
2916.3494, 1.0016667, 1.0000828,
2916.3698, 1.0014084, 0.99990229,
2916.3902, 1.0009797, 0.99955246,
2916.4107, 1.0010089, 0.99966065,
2916.4311, 1.0012410, 0.99997204,
2916.4515, 1.0011826, 0.99999398,
2916.4720, 1.0011156, 1.0000076,
2916.4924, 1.0009859, 0.99995923,
2916.5128, 1.0008829, 0.99993789,
2916.5332, 1.0008515, 0.99998807,
2916.5537, 1.0008223, 1.0000407,
2916.5741, 1.0006927, 0.99999318,
2916.5945, 1.0006107, 0.99999307,
2916.6150, 1.0005149, 0.99997906,
2916.6354, 1.0004043, 0.99995011,
2916.6558, 1.0001330, 0.99976032,
2916.6763, 0.99966553, 0.99937401,
2916.6967, 0.99998669, 0.99977550,
2916.7171, 1.0002414, 1.0001102,
2916.7376, 1.0000959, 1.0000441,
2916.7580, 1.0000160, 1.0000430,
2916.7784, 0.99990364, 1.0000085,
2916.7989, 0.99979493, 0.99997684,
2916.8193, 0.99974474, 1.0000028,
2916.8397, 0.99974057, 1.0000743,
2916.8602, 0.99965610, 1.0000647,
2916.8806, 0.99948175, 0.99996477,
2916.9010, 0.99943003, 0.99998679,
2916.9215, 0.99938978, 1.0000200,
2916.9419, 0.99903062, 0.99973376,
2916.9623, 0.99875380, 0.99952943,
2916.9828, 0.99907867, 0.99992732,
2917.0032, 0.99903338, 0.99995447,
2917.0236, 0.99905521, 1.0000488,
2917.0440, 0.99888698, 0.99995295,
2917.0645, 0.99883742, 0.99997596,
2917.1053, 0.99866243, 0.99994672,
2917.1258, 0.99858762, 0.99994516,
2917.1462, 0.99858072, 1.0000121,
2917.1666, 0.99845289, 0.99995845,
2917.1871, 0.99844343, 1.0000238,
2917.2075, 0.99830776, 0.99996334,
2917.2279, 0.99784332, 0.99957404,
2917.2484, 0.99769984, 0.99950640,
2917.2688, 0.99802263, 0.99990602,
2917.2892, 0.99799981, 0.99995959,
2917.3097, 0.99789220, 0.99992773,
2917.3301, 0.99793433, 1.0000458,
2917.3505, 0.99791312, 1.0000999,
2917.3710, 0.99781616, 1.0000776,
2917.3914, 0.99773064, 1.0000659,
2917.4118, 0.99766173, 1.0000699,
2917.4323, 0.99753049, 1.0000103,
2917.4527, 0.99752589, 1.0000766,
2917.4731, 0.99738257, 1.0000023,
2917.4936, 0.99729168, 0.99997908,
2917.5140, 0.99673989, 0.99949211,
2917.5344, 0.99682240, 0.99963937,
2917.5548, 0.99719313, 1.0000737,
2917.5753, 0.99697602, 0.99991631,
2917.5957, 0.99698828, 0.99998677,
2917.6161, 0.99696889, 1.0000232,
2917.6366, 0.99689125, 0.99999909,
2917.6570, 0.99688200, 1.0000414,
2917.6774, 0.99676466, 0.99997328,
2917.6979, 0.99660445, 0.99986002,
2917.7183, 0.99666151, 0.99996283,
2917.7387, 0.99664840, 0.99999351,
2917.7592, 0.99661177, 0.99999892,
2917.7796, 0.99632573, 0.99975227,
2917.8000, 0.99600265, 0.99946693,
2917.8205, 0.99631486, 0.99981766,
2917.8409, 0.99646051, 0.99999983,
2917.8613, 0.99638013, 0.99995386,
2917.8818, 0.99643386, 1.0000412,
2917.9022, 0.99634636, 0.99998564,
2917.9226, 0.99631918, 0.99998965,
2917.9431, 0.99627573, 0.99997626,
2917.9635, 0.99627787, 1.0000078,
2917.9839, 0.99628087, 1.0000392,
2918.0044, 0.99626213, 1.0000483,
2918.0248, 0.99625133, 1.0000644,
2918.0452, 0.99617326, 1.0000120,
2918.0861, 0.99555950, 0.99944541,
2918.1065, 0.99609553, 1.0000067,
2918.1269, 0.99606598, 0.99999916,
2918.1474, 0.99568315, 0.99963588,
2918.1678, 0.99587236, 0.99984552,
2918.1882, 0.99607141, 1.0000639,
2918.2087, 0.99601075, 1.0000201,
2918.2291, 0.99588647, 0.99991092,
2918.2495, 0.99590231, 0.99994083,
2918.2700, 0.99597806, 1.0000296,
2918.2904, 0.99589298, 0.99995515,
2918.3108, 0.99593787, 1.0000096,
2918.3313, 0.99595327, 1.0000326,
2918.3517, 0.99539978, 0.99948255,
2918.3721, 0.99549584, 0.99958277,
2918.3926, 0.99589993, 0.99999043,
2918.4130, 0.99588937, 0.99997954,
2918.4334, 0.99584728, 0.99993535,
2918.4539, 0.99586010, 0.99994428,
2918.4743, 0.99595040, 1.0000291,
2918.4947, 0.99600452, 1.0000758,
2918.5152, 0.99602962, 1.0000917,
2918.5356, 0.99596791, 1.0000187,
2918.5560, 0.99602714, 1.0000655,
2918.5764, 0.99596296, 0.99998694,
2918.5969, 0.99592755, 0.99993565,
2918.6173, 0.99584242, 0.99983324,
2918.6377, 0.99551530, 0.99948639,
2918.6582, 0.99571053, 0.99966272,
2918.6786, 0.99605062, 0.99998290,
2918.6990, 0.99606038, 0.99997051,
2918.7195, 0.99616885, 1.0000562,
2918.7399, 0.99610817, 0.99997086,
2918.7603, 0.99620977, 1.0000473,
2918.7808, 0.99624978, 1.0000611,
2918.8012, 0.99621080, 0.99999478,
2918.8216, 0.99629904, 1.0000552,
2918.8421, 0.99632228, 1.0000496,
2918.8625, 0.99626278, 0.99995991,
2918.8829, 0.99627314, 0.99993944,
2918.9034, 0.99612994, 0.99976395,
2918.9238, 0.99582982, 0.99942997,
2918.9442, 0.99629765, 0.99986570,
2918.9647, 0.99645124, 0.99998515,
2918.9851, 0.99650168, 1.0000000,
2919.0055, 0.99655578, 1.0000174,
2919.0260, 0.99656734, 0.99999100,
2919.0668, 0.99664878, 0.99999348,
2919.0872, 0.99670814, 1.0000116,
2919.1077, 0.99676916, 1.0000303,
2919.1281, 0.99681587, 1.0000331,
2919.1485, 0.99684840, 1.0000209,
2919.1690, 0.99683118, 0.99995737,
2919.1894, 0.99657110, 0.99964896,
2919.2098, 0.99644436, 0.99947300,
2919.2303, 0.99699404, 0.99997419,
2919.2507, 0.99703843, 0.99996761,
2919.2711, 0.99715412, 1.0000315,
2919.3120, 0.99722962, 1.0000011,
2919.3324, 0.99726339, 0.99998119,
2919.3529, 0.99735444, 1.0000185,
2919.3733, 0.99738405, 0.99999407,
2919.3937, 0.99745304, 1.0000092,
2919.4142, 0.99748153, 0.99998387,
2919.4346, 0.99751956, 0.99996870,
2919.4550, 0.99758384, 0.99998043,
2919.4755, 0.99717309, 0.99951680,
2919.4959, 0.99736987, 0.99966274,
2919.5163, 0.99772871, 0.99997259,
2919.5368, 0.99781086, 1.0000061,
2919.5572, 0.99782374, 0.99997159,
2919.5776, 0.99792626, 1.0000288,
2919.5980, 0.99789195, 0.99995036,
2919.6185, 0.99800994, 1.0000264,
2919.6389, 0.99802316, 0.99999935,
2919.6593, 0.99806436, 1.0000022,
2919.6798, 0.99812007, 1.0000213,
2919.7002, 0.99826496, 1.0001315,
2919.7206, 0.99822343, 1.0000564,
2919.7411, 0.99792676, 0.99972711,
2919.7615, 0.99767670, 0.99944597,
2919.7819, 0.99807708, 0.99981727,
2919.8024, 0.99828498, 0.99999730,
2919.8228, 0.99836379, 1.0000490,
2919.8432, 0.99834048, 0.99999933,
2919.8637, 0.99833490, 0.99996832,
2919.8841, 0.99831511, 0.99992383,
2919.9045, 0.99836342, 0.99994834,
2919.9250, 0.99841806, 0.99997961,
2919.9454, 0.99842045, 0.99995914,
2919.9658, 0.99847415, 0.99999060,
2919.9863, 0.99847647, 0.99997065,
2920.0067, 0.99855362, 1.0000262,
2920.0271, 0.99826159, 0.99971195,
2920.0476, 0.99798809, 0.99941645,
2920.0680, 0.99858538, 0.99999329,
2920.0884, 0.99864206, 1.0000291,
2920.1088, 0.99870121, 1.0000676,
2920.1293, 0.99872661, 1.0000727,
2920.1497, 0.99866757, 0.99999353,
2920.1701, 0.99870825, 1.0000149,
2920.1906, 0.99868121, 0.99996893,
2920.2110, 0.99876856, 1.0000381,
2920.2314, 0.99877976, 1.0000317,
2920.2519, 0.99874869, 0.99998344,
2920.2927, 0.99870340, 0.99990611,
2920.3132, 0.99835502, 0.99954258,
2920.3336, 0.99838196, 0.99955577,
2920.3540, 0.99877157, 0.99993283,
2920.3745, 0.99879088, 0.99994011,
2920.3949, 0.99892701, 1.0000655,
2920.4153, 0.99891034, 1.0000388,
2920.4358, 0.99897088, 1.0000907,
2920.4562, 0.99896287, 1.0000748,
2920.4766, 0.99896282, 1.0000678,
2920.4971, 0.99891346, 1.0000124,
2920.5379, 0.99885740, 0.99994667,
2920.5583, 0.99884581, 0.99993137,
2920.5788, 0.99872898, 0.99981101,
2920.5992, 0.99833683, 0.99941582,
2920.6196, 0.99863812, 0.99971511,
2920.6401, 0.99887350, 0.99994908,
2920.6605, 0.99897007, 1.0000440,
2920.6809, 0.99889101, 0.99996362,
2920.7014, 0.99899190, 1.0000637,
2920.7218, 0.99893887, 1.0000095,
2920.7422, 0.99891304, 0.99998257,
2920.7627, 0.99898343, 1.0000520,
2920.7831, 0.99891374, 0.99998112,
2920.8035, 0.99887739, 0.99994330,
2920.8240, 0.99894630, 1.0000107,
2920.8444, 0.99896457, 1.0000272,
2920.8648, 0.99872984, 0.99979011,
2920.8853, 0.99837589, 0.99943358,
2920.9057, 0.99889699, 0.99995289,
2920.9261, 0.99892127, 0.99997469,
2920.9466, 0.99887088, 0.99992204,
2920.9670, 0.99897598, 1.0000251,
2920.9874, 0.99901868, 1.0000658,
2921.0283, 0.99897459, 1.0000183,
2921.0487, 0.99898417, 1.0000267,
2921.0691, 0.99895452, 0.99999635,
2921.0896, 0.99904193, 1.0000836,
2921.1100, 0.99895762, 0.99999974,
2921.1304, 0.99891971, 0.99996252,
2921.1509, 0.99855663, 0.99960066,
2921.1713, 0.99842438, 0.99947060,
2921.1917, 0.99893409, 0.99998395,
2921.2122, 0.99898126, 1.0000350,
2921.2326, 0.99885650, 0.99991505,
2921.2530, 0.99894904, 1.0000136,
2921.2735, 0.99891419, 0.99998539,
2921.2939, 0.99886683, 0.99994543,
2921.3143, 0.99886245, 0.99994947,
2921.3348, 0.99890020, 0.99999662,
2921.3552, 0.99891379, 1.0000206,
2921.3756, 0.99895311, 1.0000707,
2921.3961, 0.99892169, 1.0000509,
2921.4165, 0.99890639, 1.0000480,
2921.4369, 0.99840303, 0.99955723,
2921.4574, 0.99842942, 0.99959756,
2921.4778, 0.99875857, 0.99994166,
2921.4982, 0.99881644, 1.0000150,
2921.5186, 0.99871343, 0.99992767,
2921.5391, 0.99871180, 0.99994245,
2921.5595, 0.99876672, 1.0000147,
2921.5799, 0.99874202, 1.0000077,
2921.6004, 0.99871387, 0.99999775,
2921.6208, 0.99873438, 1.0000371,
2921.6412, 0.99868109, 1.0000032,
2921.6617, 0.99863891, 0.99998071,
2921.6821, 0.99855590, 0.99991811,
2921.7025, 0.99838154, 0.99976445,
2921.7230, 0.99807293, 0.99947683,
2921.7638, 0.99856529, 1.0000145,
2921.7843, 0.99857210, 1.0000445,
2921.8047, 0.99851670, 1.0000126,
2921.8251, 0.99850559, 1.0000257,
2921.8456, 0.99848999, 1.0000351,
2921.8660, 0.99845329, 1.0000237,
2921.8864, 0.99844737, 1.0000437,
2921.9069, 0.99839686, 1.0000197,
2921.9273, 0.99842949, 1.0000796,
2921.9477, 0.99838269, 1.0000605,
2921.9682, 0.99827329, 0.99997926,
2922.0090, 0.99773618, 0.99949996,
2922.0294, 0.99817145, 0.99996602,
2922.0499, 0.99813444, 0.99995982,
2922.0703, 0.99810482, 0.99996155,
2922.0907, 0.99807494, 0.99996356,
2922.1112, 0.99800308, 0.99992381,
2922.1316, 0.99799577, 0.99994910,
2922.1520, 0.99803631, 1.0000226,
2922.1725, 0.99793431, 0.99995344,
2922.1929, 0.99790254, 0.99995476,
2922.2133, 0.99784643, 0.99993173,
2922.2542, 0.99778942, 0.99994114,
2922.2746, 0.99745159, 0.99963560,
2922.2951, 0.99730365, 0.99952012,
2922.3155, 0.99779088, 1.0000410,
2922.3359, 0.99774729, 1.0000295,
2922.3564, 0.99771955, 1.0000335,
2922.3768, 0.99767167, 1.0000167,
2922.3972, 0.99766303, 1.0000387,
2922.4177, 0.99759683, 1.0000023,
2922.4381, 0.99761543, 1.0000504,
2922.4585, 0.99761944, 1.0000830,
2922.4789, 0.99750123, 0.99999244,
2922.4994, 0.99747672, 0.99999542,
2922.5198, 0.99741728, 0.99996254,
2922.5402, 0.99736793, 0.99993959,
2922.5607, 0.99686683, 0.99946330,
2922.5811, 0.99704046, 0.99966314,
2922.6015, 0.99725720, 0.99990608,
2922.6220, 0.99735851, 1.0000331,
2922.6424, 0.99727343, 0.99997327,
2922.6628, 0.99729902, 1.0000243,
2922.6833, 0.99728261, 1.0000332,
2922.7037, 0.99721107, 0.99998724,
2922.7446, 0.99710150, 0.99992924,
2922.7650, 0.99716050, 1.0000148,
2922.7854, 0.99709114, 0.99997229,
2922.8059, 0.99709359, 1.0000022,
2922.8263, 0.99689063, 0.99982649,
2922.8467, 0.99661441, 0.99957801,
2922.8672, 0.99679675, 0.99979019,
2922.8876, 0.99697567, 0.99999930,
2922.9080, 0.99692833, 0.99998218,
2922.9285, 0.99694306, 1.0000277,
2922.9489, 0.99691132, 1.0000268,
2923.0102, 0.99677614, 0.99998587,
2923.0306, 0.99676440, 1.0000059,
2923.0510, 0.99673132, 1.0000044,
2923.0715, 0.99665528, 0.99995993,
2923.0919, 0.99661976, 0.99995586,
2923.1123, 0.99629361, 0.99966007,
2923.1328, 0.99613610, 0.99953311,
2923.1532, 0.99653959, 0.99996877,
2923.1736, 0.99651343, 0.99997290,
2923.1941, 0.99649132, 0.99998063,
2923.2349, 0.99646123, 1.0000086,
2923.2554, 0.99648103, 1.0000568,
2923.2758, 0.99642278, 1.0000258,
2923.2962, 0.99636819, 0.99999769,
2923.3167, 0.99632493, 0.99998041,
2923.3371, 0.99625661, 0.99993751,
2923.3575, 0.99632113, 1.0000272,
2923.3780, 0.99622635, 0.99995654,
2923.3984, 0.99577155, 0.99952396,
2923.4188, 0.99585868, 0.99963480,
2923.4392, 0.99617069, 0.99997085,
2923.4597, 0.99620305, 1.0000257,
2923.4801, 0.99618094, 1.0000254,
2923.5005, 0.99609694, 0.99996257,
2923.5210, 0.99613566, 1.0000225,
2923.5414, 0.99607302, 0.99998027,
2923.5618, 0.99611772, 1.0000454,
2923.5823, 0.99608023, 1.0000277,
2923.6027, 0.99600055, 0.99996723,
2923.6231, 0.99597307, 0.99995902,
2923.6436, 0.99595529, 0.99996003,
2923.6640, 0.99584435, 0.99986743,
2923.6844, 0.99539814, 0.99943784,
2923.7253, 0.99599104, 1.0000695,
2923.7457, 0.99594612, 1.0000423,
2923.7662, 0.99593798, 1.0000520,
2923.7866, 0.99579017, 0.99992128,
2923.8070, 0.99587355, 1.0000228,
2923.8275, 0.99579746, 0.99996403,
2923.8479, 0.99582539, 1.0000100,
2923.8683, 0.99576703, 0.99996927,
2923.8887, 0.99574410, 0.99996413,
2923.9092, 0.99576055, 0.99999886,
2923.9296, 0.99573517, 0.99999162,
2923.9500, 0.99549944, 0.99977337,
2923.9705, 0.99525491, 0.99954659,
2923.9909, 0.99559231, 0.99990453,
2924.0113, 0.99567598, 1.0000080,
2924.0318, 0.99564180, 0.99999339,
2924.0522, 0.99567245, 1.0000442,
2924.0726, 0.99559141, 0.99998331,
2924.0931, 0.99554216, 0.99995455,
2924.1135, 0.99556074, 0.99999404,
2924.1339, 0.99551155, 0.99996523,
2924.1544, 0.99551827, 0.99999252,
2924.1748, 0.99550909, 1.0000036,
2924.2157, 0.99549846, 1.0000318,
2924.2361, 0.99499854, 0.99954795,
2924.2565, 0.99490902, 0.99947556,
2924.2770, 0.99540613, 0.99999153,
2924.2974, 0.99539810, 0.99999892,
2924.3178, 0.99540842, 1.0000232,
2924.3383, 0.99547476, 1.0001026,
2924.3587, 0.99538458, 1.0000232,
2924.3791, 0.99536583, 1.0000137,
2924.3995, 0.99527074, 0.99992588,
2924.4200, 0.99529956, 0.99996022,
2924.4608, 0.99534019, 1.0000060,
2924.4813, 0.99532559, 0.99999038,
2924.5017, 0.99524006, 0.99990164,
2924.5221, 0.99491384, 0.99956940,
2924.5426, 0.99502052, 0.99967059,
2924.5630, 0.99537349, 1.0000184,
2924.5834, 0.99530447, 0.99994096,
2924.6039, 0.99538671, 1.0000148,
2924.6243, 0.99540417, 1.0000232,
2924.6447, 0.99534575, 0.99995494,
2924.6652, 0.99547315, 1.0000736,
2924.6856, 0.99543589, 1.0000269,
2924.7060, 0.99537405, 0.99995608,
2924.7265, 0.99546834, 1.0000430,
2924.7469, 0.99538308, 0.99995036,
2924.7673, 0.99538527, 0.99994687,
2924.7878, 0.99523112, 0.99978758,
2924.8082, 0.99488640, 0.99943877,
2924.8286, 0.99529348, 0.99984693,
2924.8490, 0.99559859, 1.0001549,
2924.8695, 0.99544275, 1.0000021,
2924.8899, 0.99546347, 1.0000289,
2924.9103, 0.99542491, 0.99999843,
2924.9512, 0.99532738, 0.99992266,
2924.9716, 0.99535337, 0.99996230,
2924.9921, 0.99541628, 1.0000408,
2925.0125, 0.99535340, 0.99999401,
2925.0329, 0.99527565, 0.99993369,
2925.0534, 0.99530431, 0.99998134,
2925.0738, 0.99499588, 0.99969097,
2925.0942, 0.99472718, 0.99944142,
2925.1147, 0.99521073, 0.99994810,
2925.1351, 0.99528589, 1.0000448,
2925.1555, 0.99525662, 1.0000370,
2925.1964, 0.99524296, 1.0000664,
2925.2168, 0.99511954, 0.99996349,
