,0.13870809026275907,0.13935468569537837,0.14000128112799765,0.14064787656061695,0.14129447199323625,0.14194106742585555,0.14258766285847485,0.14323425829109412,0.14388085372371343,0.14452744915633273,0.145174044588952,0.1458206400215713,0.1464672354541906,0.1471138308868099,0.1477604263194292,0.14840702175204848,0.14905361718466778,0.14970021261728708,0.15034680804990638,0.15099340348252566,0.15163999891514496,0.15228659434776426,0.15293318978038356,0.15357978521300286,0.15422638064562214,0.15487297607824144,0.15551957151086074,0.15616616694348004,0.1568127623760993,0.15745935780871861
0.15472209739044013,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636853,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636853,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15858534258675372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16244858778306726,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.022727272727272728,0.011363636363636364,0.011363636363636853,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.011363636363636364,0.0,0.011363636363636364,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0
0.16631183297938085,0.0,0.0,0.0,0.0,0.0,0.0,0.01136363636363677,0.0,0.022727272727272565,0.0,0.01136363636363677,0.03409090909090885,0.03409090909090885,0.0,0.02272727272727354,0.022727272727272565,0.0,0.011363636363636282,0.011363636363636282,0.04545454545454708,0.011363636363636282,0.0,0.011363636363636282,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17017507817569444,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.045454545454545456,0.0681818181818211,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.0681818181818211,0.034090909090909095,0.034090909090909095,0.05681818181818182,0.022727272727272728,0.011363636363636853,0.011363636363636364,0.0,0.034090909090909095,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0
0.17403832337200797,0.0,0.0,0.0,0.011363636363636364,0.0,0.045454545454545456,0.011363636363636853,0.0,0.045454545454545456,0.07954545454545454,0.05681818181818426,0.05681818181818182,0.09090909090909091,0.14772727272727273,0.0681818181818211,0.05681818181818182,0.07954545454545454,0.011363636363636364,0.034090909090909095,0.03409090909091055,0.034090909090909095,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17790156856832157,0.0,0.0,0.0,0.011363636363636364,0.011363636363636364,0.022727272727272728,0.05681818181818426,0.034090909090909095,0.07954545454545454,0.09090909090909091,0.10227272727273166,0.17045454545454544,0.125,0.1590909090909091,0.12500000000000536,0.10227272727272728,0.05681818181818182,0.05681818181818182,0.06818181818181819,0.04545454545454741,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1817648137646351,0.0,0.0,0.0,0.0,0.011363636363636364,0.06818181818181819,0.05681818181818426,0.11363636363636365,0.14772727272727273,0.27272727272727276,0.15909090909091592,0.14772727272727273,0.27272727272727276,0.18181818181818182,0.2386363636363739,0.25,0.11363636363636365,0.11363636363636365,0.06818181818181819,0.022727272727273706,0.034090909090909095,0.022727272727272728,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364
0.1856280589609487,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.07954545454545796,0.034090909090909095,0.19318181818181815,0.2272727272727273,0.306818181818195,0.27272727272727276,0.4318181818181818,0.27272727272727276,0.3522727272727424,0.3409090909090909,0.27272727272727276,0.20454545454545456,0.11363636363636365,0.03409090909091055,0.07954545454545454,0.034090909090909095,0.034090909090909095,0.0,0.011363636363636364,0.0,0.0,0.011363636363636364,0.0,0.0
