descriptor BJD Tc_folded pha val,+- sys mod full val_compare,+- res,+- jit 
5999.810121 3.972722 0.986734 4776.660000 1.000000 4779.515410 -9.764058 4775.874003 -8.978061 1.000000 0.785997 1.000000 0.071132
6001.334705 5.497306 0.093249 4788.110000 1.000000 4779.515410 -7.947307 4787.458663 -7.295970 1.000000 0.651337 1.000000 0.071132
6001.941311 6.103912 0.135630 4781.330000 1.000000 4779.515410 -6.652164 4782.813094 -8.135258 1.000000 -1.483094 1.000000 0.071132
6003.121681 -7.029014 0.218097 4768.720000 1.000000 4779.515410 -3.308083 4769.304975 -3.893058 1.000000 -0.584975 1.000000 0.071132
6004.116266 -6.034429 0.287583 4766.640000 1.000000 4779.515410 0.311221 4765.369532 1.581689 1.000000 1.270468 1.000000 0.071132
6004.794341 -5.356354 0.334957 4768.330000 1.000000 4779.515410 3.156897 4768.951580 2.535317 1.000000 -0.621580 1.000000 0.071132
6005.887035 -4.263660 0.411298 4783.230000 1.000000 4779.515410 8.120921 4784.368492 6.982429 1.000000 -1.138492 1.000000 0.071132
6007.057710 -3.092985 0.493088 4804.610000 1.000000 4779.515410 12.706970 4805.017685 12.299285 1.000000 -0.407685 1.000000 0.071132
6007.989400 -2.161295 0.558180 4810.730000 1.000000 4779.515410 13.662074 4809.429465 14.962610 1.000000 1.300535 1.000000 0.071132
6008.738118 -1.412577 0.610490 4799.260000 1.000000 4779.515410 11.382080 4799.936774 10.705306 1.000000 -0.676774 1.000000 0.071132
6010.238335 0.087640 0.715302 4769.060000 1.000000 4779.515410 1.360694 4769.889245 0.531449 1.000000 -0.829245 1.000000 0.071132
6011.190564 1.039869 0.781830 4759.530000 1.000000 4779.515410 -4.311858 4760.512093 -5.293951 1.000000 -0.982093 1.000000 0.071132
6012.217733 2.067038 0.853593 4762.540000 1.000000 4779.515410 -8.055855 4763.261206 -8.777061 1.000000 -0.721206 1.000000 0.071132
6013.350413 3.199718 0.932728 4777.420000 1.000000 4779.515410 -9.725320 4777.073226 -9.378546 1.000000 0.346774 1.000000 0.071132
6014.112123 3.961428 0.985945 4783.820000 1.000000 4779.515410 -9.768753 4785.329390 -11.278143 1.000000 -1.509390 1.000000 0.071132
6015.047998 4.897303 0.051330 4784.770000 1.000000 4779.515410 -8.924213 4784.578814 -8.733027 1.000000 0.191186 1.000000 0.071132
6016.108324 5.957629 0.125410 4772.480000 1.000000 4779.515410 -6.991632 4772.071634 -6.583265 1.000000 0.408366 1.000000 0.071132
6016.912196 6.761501 0.181572 4764.850000 1.000000 4779.515410 -4.920022 4764.111318 -4.181340 1.000000 0.738682 1.000000 0.071132
6018.215699 -6.248292 0.272642 4763.840000 1.000000 4779.515410 -0.526003 4765.102395 -1.788399 1.000000 -1.262395 1.000000 0.071132
6018.886269 -5.577722 0.319491 4775.690000 1.000000 4779.515410 2.198370 4772.861084 5.027285 1.000000 2.828916 1.000000 0.071132
6019.522834 -4.941157 0.363965 4782.690000 1.000000 4779.515410 5.015460 4783.730117 3.975343 1.000000 -1.040117 1.000000 0.071132
6021.049467 -3.414524 0.470623 4808.280000 1.000000 4779.515410 11.673347 4807.720196 12.233150 1.000000 0.559804 1.000000 0.071132
6021.884478 -2.579513 0.528961 4807.730000 1.000000 4779.515410 13.690276 4806.114583 15.305693 1.000000 1.615417 1.000000 0.071132
6023.218097 -1.245894 0.622135 4783.200000 1.000000 4779.515410 10.507418 4784.267586 9.439832 1.000000 -1.067586 1.000000 0.071132
6024.245200 -0.218791 0.693894 4770.930000 1.000000 4779.515410 3.531940 4768.758503 5.703436 1.000000 2.171497 1.000000 0.071132
6025.004806 0.540815 0.746963 4763.550000 1.000000 4779.515410 -1.586189 4764.314757 -2.350946 1.000000 -0.764757 1.000000 0.071132
6026.026276 1.562285 0.818329 4768.430000 1.000000 4779.515410 -6.519720 4769.071666 -7.161386 1.000000 -0.641666 1.000000 0.071132
6027.113092 2.649101 0.894259 4782.460000 1.000000 4779.515410 -9.187883 4781.614117 -8.342000 1.000000 0.845883 1.000000 0.071132
6027.970060 3.506069 0.954131 4785.910000 1.000000 4779.515410 -9.832016 4786.431952 -10.353968 1.000000 -0.521952 1.000000 0.071132
6028.929627 4.465636 0.021172 4778.940000 1.000000 4779.515410 -9.423892 4779.083985 -9.567876 1.000000 -0.143985 1.000000 0.071132
6029.651831 5.187840 0.071628 4769.580000 1.000000 4779.515410 -8.490498 4769.330669 -8.241166 1.000000 0.249331 1.000000 0.071132
6030.807806 6.343815 0.152391 4760.190000 1.000000 4779.515410 -6.058990 4759.842308 -5.711298 1.000000 0.347692 1.000000 0.071132
6031.998995 -6.778292 0.235613 4765.280000 1.000000 4779.515410 -2.462807 4765.075039 -2.257846 1.000000 0.204961 1.000000 0.071132
6033.052610 -5.724677 0.309224 4781.300000 1.000000 4779.515410 1.577133 4781.312415 1.564717 1.000000 -0.012415 1.000000 0.071132
6033.738257 -5.039030 0.357127 4793.690000 1.000000 4779.515410 4.571499 4794.073688 4.187812 1.000000 -0.383688 1.000000 0.071132
6034.518485 -4.258802 0.411638 4805.470000 1.000000 4779.515410 8.142984 4804.217838 9.395145 1.000000 1.252162 1.000000 0.071132
6036.174265 -2.603022 0.527319 4794.590000 1.000000 4779.515410 13.667623 4794.557717 13.699906 1.000000 0.032283 1.000000 0.071132
6036.905373 -1.871914 0.578398 4785.210000 1.000000 4779.515410 13.123525 4784.145065 14.188460 1.000000 1.064935 1.000000 0.071132
6037.924092 -0.853195 0.649571 4773.500000 1.000000 4779.515410 8.060192 4772.850572 8.709620 1.000000 0.649428 1.000000 0.071132
6038.923584 0.146297 0.719400 4769.600000 1.000000 4779.515410 0.958359 4770.129819 0.428541 1.000000 -0.529819 1.000000 0.071132
6040.289313 1.512026 0.814817 4780.690000 1.000000 4779.515410 -6.335596 4780.763406 -6.409002 1.000000 -0.073406 1.000000 0.071132
6041.136990 2.359703 0.874040 4786.740000 1.000000 4779.515410 -8.704092 4786.973399 -8.937490 1.000000 -0.233399 1.000000 0.071132
6042.031449 3.254162 0.936532 4783.100000 1.000000 4779.515410 -9.753693 4783.102421 -9.756114 1.000000 -0.002421 1.000000 0.071132
6043.025624 4.248337 0.005990 4768.470000 1.000000 4779.515410 -9.605669 4769.460194 -10.595863 1.000000 -0.990194 1.000000 0.071132
6043.937057 5.159770 0.069667 4759.850000 1.000000 4779.515410 -8.535680 4759.549723 -8.235403 1.000000 0.300277 1.000000 0.071132
6045.014440 6.237153 0.144939 4758.830000 1.000000 4779.515410 -6.328273 4758.867312 -6.365585 1.000000 -0.037312 1.000000 0.071132
6046.177099 -6.913485 0.226168 4771.190000 1.000000 4779.515410 -2.924344 4772.174838 -3.909182 1.000000 -0.984838 1.000000 0.071132
6046.728640 -6.361944 0.264702 4783.270000 1.000000 4779.515410 -0.958133 4781.954408 0.357458 1.000000 1.315592 1.000000 0.071132
6048.122488 -4.968096 0.362083 4802.240000 1.000000 4779.515410 4.892975 4801.165550 5.967424 1.000000 1.074450 1.000000 0.071132
6048.936820 -4.153764 0.418976 4800.910000 1.000000 4779.515410 8.617567 4799.487626 10.039941 1.000000 1.422374 1.000000 0.071132
6050.087001 -3.003583 0.499334 4787.690000 1.000000 4779.515410 12.944626 4787.336444 13.298182 1.000000 0.353556 1.000000 0.071132
6050.950017 -2.140567 0.559628 4779.220000 1.000000 4779.515410 13.638093 4779.776622 13.081470 1.000000 -0.556622 1.000000 0.071132
6052.473052 -0.617532 0.666036 4777.100000 1.000000 4779.515410 6.416558 4776.462436 7.054122 1.000000 0.637564 1.000000 0.071132
6053.085379 -0.005205 0.708816 4778.420000 1.000000 4779.515410 2.007605 4779.531937 0.895668 1.000000 -1.111937 1.000000 0.071132
6053.975843 0.885259 0.771028 4788.310000 1.000000 4779.515410 -3.531293 4786.599372 -1.820665 1.000000 1.710628 1.000000 0.071132
6054.880668 1.790084 0.834244 4788.860000 1.000000 4779.515410 -7.281949 4788.985437 -7.407386 1.000000 -0.125437 1.000000 0.071132
6056.223692 3.133108 0.928074 4773.170000 1.000000 4779.515410 -9.684854 4773.303906 -9.818760 1.000000 -0.133906 1.000000 0.071132
6056.967072 3.876488 0.980011 4763.630000 1.000000 4779.515410 -9.799379 4762.687024 -8.856403 1.000000 0.942976 1.000000 0.071132
6057.740300 4.649716 0.034032 4757.410000 1.000000 4779.515410 -9.232706 4756.595766 -8.418472 1.000000 0.814234 1.000000 0.071132
6059.045999 5.955415 0.125255 4762.460000 1.000000 4779.515410 -6.996638 4761.586462 -6.123100 1.000000 0.873538 1.000000 0.071132
6059.902015 6.811431 0.185061 4773.060000 1.000000 4779.515410 -4.774954 4773.982050 -5.697005 1.000000 -0.922050 1.000000 0.071132
6061.014360 -6.389520 0.262775 4791.090000 1.000000 4779.515410 -1.061622 4792.458815 -2.430437 1.000000 -1.368815 1.000000 0.071132
6061.634963 -5.768917 0.306133 4797.550000 1.000000 4779.515410 1.392635 4797.643609 1.299026 1.000000 -0.093609 1.000000 0.071132
6062.943552 -4.460328 0.397558 4790.600000 1.000000 4779.515410 7.221765 4790.354485 7.467279 1.000000 0.245515 1.000000 0.071132
6063.574178 -3.829702 0.441617 4784.490000 1.000000 4779.515410 10.036165 4784.056211 10.469953 1.000000 0.433789 1.000000 0.071132
6064.813860 -2.590020 0.528227 4776.840000 1.000000 4779.515410 13.680449 4778.497148 12.023301 1.000000 -1.657148 1.000000 0.071132
