descriptor x_range  m_kepler 
5950.268658 13.639989 
5950.368658 13.730836 
5950.468658 13.776736 
5950.568658 13.775408 
5950.668658 13.724880 
5950.768658 13.623554 
5950.868658 13.470269 
5950.968658 13.264355 
5951.068658 13.005682 
5951.168658 12.694692 
5951.268658 12.332421 
5951.368658 11.920502 
5951.468658 11.461148 
5951.568658 10.957124 
5951.668658 10.411694 
5951.768658 9.828559 
5951.868658 9.211783 
5951.968658 8.565705 
5952.068658 7.894851 
5952.168658 7.203844 
5952.268658 6.497316 
5952.368658 5.779826 
5952.468658 5.055787 
5952.568658 4.329406 
5952.668658 3.604627 
5952.768658 2.885098 
5952.868658 2.174143 
5952.968658 1.474743 
5953.068658 0.789532 
5953.168658 0.120801 
5953.268658 -0.529494 
5953.368658 -1.159717 
5953.468658 -1.768530 
5953.568658 -2.354873 
5953.668658 -2.917939 
5953.768658 -3.457147 
5953.868658 -3.972121 
5953.968658 -4.462662 
5954.068658 -4.928726 
5954.168658 -5.370402 
5954.268658 -5.787892 
5954.368658 -6.181494 
5954.468658 -6.551582 
5954.568658 -6.898593 
5954.668658 -7.223015 
5954.768658 -7.525374 
5954.868658 -7.806222 
5954.968658 -8.066132 
5955.068658 -8.305688 
5955.168658 -8.525481 
5955.268658 -8.726100 
5955.368658 -8.908131 
5955.468658 -9.072152 
5955.568658 -9.218728 
5955.668658 -9.348414 
5955.768658 -9.461746 
5955.868658 -9.559247 
5955.968658 -9.641418 
5956.068658 -9.708745 
5956.168658 -9.761693 
5956.268658 -9.800707 
5956.368658 -9.826215 
5956.468658 -9.838623 
5956.568658 -9.838318 
5956.668658 -9.825669 
5956.768658 -9.801026 
5956.868658 -9.764721 
5956.968658 -9.717068 
5957.068658 -9.658363 
5957.168658 -9.588886 
5957.268658 -9.508900 
5957.368658 -9.418654 
5957.468658 -9.318381 
5957.568658 -9.208298 
5957.668658 -9.088611 
5957.768658 -8.959510 
5957.868658 -8.821175 
5957.968658 -8.673769 
5958.068658 -8.517449 
5958.168658 -8.352356 
5958.268658 -8.178623 
5958.368658 -7.996372 
5958.468658 -7.805716 
5958.568658 -7.606757 
5958.668658 -7.399591 
5958.768658 -7.184303 
5958.868658 -6.960972 
5958.968658 -6.729671 
5959.068658 -6.490464 
5959.168658 -6.243409 
5959.268658 -5.988561 
5959.368658 -5.725968 
5959.468658 -5.455674 
5959.568658 -5.177720 
5959.668658 -4.892141 
5959.768658 -4.598975 
5959.868658 -4.298253 
5959.968658 -3.990009 
5960.068658 -3.674275 
5960.168658 -3.351084 
5960.268658 -3.020473 
5960.368658 -2.682479 
5960.468658 -2.337146 
5960.568658 -1.984523 
5960.668658 -1.624665 
5960.768658 -1.257638 
5960.868658 -0.883516 
5960.968658 -0.502387 
5961.068658 -0.114354 
5961.168658 0.280465 
5961.268658 0.681930 
5961.368658 1.089880 
5961.468658 1.504129 
5961.568658 1.924459 
5961.668658 2.350624 
5961.768658 2.782337 
5961.868658 3.219271 
5961.968658 3.661053 
5962.068658 4.107259 
5962.168658 4.557406 
5962.268658 5.010950 
5962.368658 5.467275 
5962.468658 5.925690 
5962.568658 6.385417 
5962.668658 6.845590 
5962.768658 7.305241 
5962.868658 7.763293 
5962.968658 8.218555 
5963.068658 8.669714 
5963.168658 9.115321 
5963.268658 9.553794 
5963.368658 9.983404 
5963.468658 10.402275 
5963.568658 10.808380 
5963.668658 11.199541 
