    1842.5088232   1.00176390   0.00122635 0 -1 -1 
    1842.5102121   1.00238340   0.00122966 0 -1 -1 
    1842.5116010   0.99912894   0.00122990 0 -1 -1 
    1842.5129899   1.00241770   0.00122960 0 -1 -1 
    1842.5143788   1.00168750   0.00123004 0 -1 -1 
    1842.5157677   1.00042840   0.00122906 0 -1 -1 
    1842.5171566   0.99760264   0.00122651 0 -1 -1 
    1842.5185454   1.00231700   0.00122729 0 -1 -1 
    1842.5199343   1.00102590   0.00122672 0 -1 -1 
    1842.5213232   1.00253880   0.00122739 0 -1 -1 
    1842.5227121   0.99919510   0.00122488 0 -1 -1 
    1842.5241010   1.00040560   0.00122849 0 -1 -1 
    1842.5310455   1.00262130   0.00122989 0 -1 -1 
    1842.5324344   1.00041950   0.00122598 0 -1 -1 
    1842.5338233   1.00077580   0.00122693 0 -1 -1 
    1842.5352122   1.00036630   0.00122820 0 -1 -1 
    1842.5366011   1.00055350   0.00122890 0 -1 -1 
    1842.5379900   1.00101230   0.00122788 0 -1 -1 
    1842.5393789   1.00297330   0.00122676 0 -1 -1 
    1842.5407677   1.00329450   0.00122777 0 -1 -1 
    1842.5421566   1.00070820   0.00123065 0 -1 -1 
    1842.5435455   1.00052880   0.00122690 0 -1 -1 
    1842.5449344   0.99945700   0.00122602 0 -1 -1 
    1842.5463233   1.00135760   0.00123077 0 -1 -1 
    1842.5477122   0.99945515   0.00122786 0 -1 -1 
    1842.5491011   1.00314800   0.00122700 0 -1 -1 
    1842.5504900   1.00218440   0.00122813 0 -1 -1 
    1842.5518789   1.00041410   0.00122617 0 -1 -1 
    1842.5532678   1.00049420   0.00122968 0 -1 -1 
    1842.5546567   1.00086900   0.00122691 0 -1 -1 
    1842.5560456   1.00195870   0.00122734 0 -1 -1 
    1842.5588234   1.00114560   0.00122678 0 -1 -1 
    1842.5602123   0.99805260   0.00122975 0 -1 -1 
    1842.5616012   0.99908460   0.00122643 0 -1 -1 
    1842.5629900   1.00119510   0.00122891 0 -1 -1 
    1842.5643789   1.00107850   0.00122590 0 -1 -1 
    1842.5657678   1.00099810   0.00122776 0 -1 -1 
    1842.5671567   1.00029680   0.00122873 0 -1 -1 
    1842.5685456   1.00084420   0.00122911 0 -1 -1 
    1842.5699345   1.00110980   0.00122848 0 -1 -1 
    1842.5713234   0.99990430   0.00123021 0 -1 -1 
    1842.5727123   0.99940425   0.00122655 0 -1 -1 
    1842.5741012   0.99999124   0.00122756 0 -1 -1 
    1842.5754901   1.00072570   0.00122702 0 -1 -1 
    1842.5768790   1.00037500   0.00122767 0 -1 -1 
    1842.5782679   1.00146020   0.00122690 0 -1 -1 
    1842.5796568   0.99986124   0.00122611 0 -1 -1 
    1842.5866012   1.00075090   0.00122890 0 -1 -1 
    1842.5879901   0.99868330   0.00122613 0 -1 -1 
    1842.5893790   0.99942195   0.00122909 0 -1 -1 
    1842.5907679   0.99980474   0.00122529 0 -1 -1 
    1842.5921568   1.00001610   0.00122626 0 -1 -1 
    1842.5935457   0.99994620   0.00122562 0 -1 -1 
    1842.5949346   0.99862840   0.00122766 0 -1 -1 
    1842.5963235   0.99951696   0.00122525 0 -1 -1 
    1842.5977124   0.99974036   0.00122981 0 -1 -1 
    1842.5991013   0.99799640   0.00122669 0 -1 -1 
    1842.6004902   1.00007630   0.00122618 0 -1 -1 
    1842.6018791   1.00119470   0.00122786 0 -1 -1 
    1842.6032680   0.99960154   0.00122618 0 -1 -1 
    1842.6046569   0.99904310   0.00122653 0 -1 -1 
    1842.6060457   0.99959050   0.00122607 0 -1 -1 
    1842.6074346   0.99993860   0.00122748 0 -1 -1 
    1842.6088235   1.00063910   0.00122523 0 -1 -1 
    1842.6102124   0.99954960   0.00122606 0 -1 -1 
    1842.6116013   0.99941754   0.00122688 0 -1 -1 
    1842.6143791   0.99912035   0.00122838 0 -1 -1 
    1842.6171569   0.99955490   0.00122601 0 -1 -1 
    1842.6185458   1.00023820   0.00123170 0 -1 -1 
    1842.6199347   0.99938595   0.00122539 0 -1 -1 
    1842.6213236   1.00006710   0.00122868 0 -1 -1 
    1842.6227125   0.99854820   0.00122725 0 -1 -1 
    1842.6241014   0.99847716   0.00122601 0 -1 -1 
    1842.6254903   0.99890380   0.00122760 0 -1 -1 
    1842.6268791   0.99976180   0.00122717 0 -1 -1 
    1842.6310458   0.99852073   0.00122763 0 -1 -1 
    1842.6324347   0.99808484   0.00122730 0 -1 -1 
    1842.6338236   0.99814403   0.00122766 0 -1 -1 
    1842.6352125   1.00030200   0.00122664 0 -1 -1 
    1842.6366014   0.99753517   0.00122818 0 -1 -1 
    1842.6379903   0.99998385   0.00122572 0 -1 -1 
    1842.6393792   1.00024690   0.00122677 0 -1 -1 
    1842.6407681   0.99816320   0.00122504 0 -1 -1 
    1842.6421570   0.99869550   0.00122530 0 -1 -1 
    1842.6435459   0.99988973   0.00122567 0 -1 -1 
    1842.6449348   0.99991030   0.00122842 0 -1 -1 
    1842.6463237   0.99909430   0.00122595 0 -1 -1 
    1842.6477125   1.00046530   0.00122594 0 -1 -1 
    1842.6518792   0.99807435   0.00122668 0 -1 -1 
    1842.6588237   1.00132120   0.00122935 0 -1 -1 
    1842.6602126   0.99840360   0.00122941 0 -1 -1 
    1842.6616015   0.99619216   0.00122645 0 -1 -1 
    1842.6629904   0.99964030   0.00122622 0 -1 -1 
    1842.6657682   0.99725500   0.00122623 0 -1 -1 
    1842.6699348   0.99864870   0.00122550 0 -1 -1 
    1842.6713237   0.99967635   0.00122520 0 -1 -1 
    1842.6727126   0.99887440   0.00122743 0 -1 -1 
    1842.6741015   0.99949940   0.00122577 0 -1 -1 
    1842.6754904   1.00007470   0.00122678 0 -1 -1 
    1842.6768793   1.00013150   0.00122784 0 -1 -1 
    1842.6782682   0.99920080   0.00122632 0 -1 -1 
    1842.6796571   0.99885345   0.00122792 0 -1 -1 
    1842.6810460   0.99818367   0.00122908 0 -1 -1 
    1842.6824349   0.99801075   0.00122702 0 -1 -1 
    1842.6838238   0.99963700   0.00122630 0 -1 -1 
    1842.6852127   0.99891090   0.00122731 0 -1 -1 
    1842.6866016   0.99834710   0.00122600 0 -1 -1 
    1842.6879904   0.99907320   0.00122625 0 -1 -1 
    1842.6893793   0.99818610   0.00122502 0 -1 -1 
    1842.6907682   1.00050720   0.00122766 0 -1 -1 
    1842.6921571   1.00034630   0.00122647 0 -1 -1 
    1842.6935460   0.99804620   0.00122546 0 -1 -1 
    1842.6949349   0.99694620   0.00122693 0 -1 -1 
    1842.6963238   0.99839560   0.00122619 0 -1 -1 
    1842.6977127   0.99877940   0.00122833 0 -1 -1 
    1842.6991016   1.00031380   0.00122734 0 -1 -1 
    1842.7004905   0.99940380   0.00122838 0 -1 -1 
    1842.7018794   0.99712837   0.00122589 0 -1 -1 
    1842.7032683   0.99777454   0.00122599 0 -1 -1 
    1842.7046572   1.00013610   0.00122815 0 -1 -1 
    1842.7060461   0.99822400   0.00122903 0 -1 -1 
    1842.7074349   0.99733040   0.00122725 0 -1 -1 
    1842.7102127   0.99830340   0.00122597 0 -1 -1 
    1842.7116016   0.99930537   0.00122833 0 -1 -1 
    1842.7171572   0.99916613   0.00122900 0 -1 -1 
    1842.7185461   0.99692726   0.00122539 0 -1 -1 
    1842.7199350   1.00014260   0.00122550 0 -1 -1 
    1842.7213239   0.99741435   0.00122691 0 -1 -1 
    1842.7227128   0.99723400   0.00122635 0 -1 -1 
    1842.7241017   0.99713710   0.00122841 0 -1 -1 
    1842.7254906   0.99999090   0.00122955 0 -1 -1 
    1842.7268794   1.00033490   0.00122723 0 -1 -1 
    1842.7282683   0.99815017   0.00122783 0 -1 -1 
