   1657.72460436   0.99910712   0.00040367 0 -1 -1 
   1657.74543805   0.99971896   0.00040367 0 -1 -1 
   1657.78710543   0.99998593   0.00040367 0 -1 -1 
   1657.80793912   1.00036991   0.00040367 0 -1 -1 
   1657.82877281   0.99978131   0.00040367 0 -1 -1 
   1657.84960649   1.00019944   0.00040367 0 -1 -1 
   1657.87044018   0.99723697   0.00040367 0 -1 -1 
   1657.89127387   0.98710424   0.00040367 0 -1 -1 
   1657.91210755   0.98638052   0.00040367 0 -1 -1 
   1657.93294124   0.99443442   0.00040367 0 -1 -1 
   1657.95377493   1.00023365   0.00040367 0 -1 -1 
   1657.97460861   0.99962765   0.00040367 0 -1 -1 
   1657.99544230   1.00053775   0.00040367 0 -1 -1 
   1658.03710967   1.00074863   0.00040367 0 -1 -1 
   1658.05794335   1.00007296   0.00040367 0 -1 -1 
   1658.07877703   0.99987531   0.00040367 0 -1 -1 
   1658.09961072   0.99985158   0.00040367 0 -1 -1 
   1658.12044440   1.00116456   0.00040367 0 -1 -1 
   1658.14127808   1.00068009   0.00040367 0 -1 -1 
   1658.16211176   1.00046384   0.00040367 0 -1 -1 
   1658.22461281   1.00025392   0.00040367 0 -1 -1 
   1658.32878121   0.99961448   0.00040367 0 -1 -1 
   1658.34961488   1.00062120   0.00040367 0 -1 -1 
   1658.37044856   0.99992800   0.00040367 0 -1 -1 
   1658.39128224   1.00097108   0.00040367 0 -1 -1 
   1658.41211592   1.00044274   0.00040367 0 -1 -1 
   1658.45378327   0.99999386   0.00040367 0 -1 -1 
   1658.47461695   0.99946260   0.00040367 0 -1 -1 
   1658.49545062   1.00021958   0.00040367 0 -1 -1 
   1658.51628430   1.00018620   0.00040367 0 -1 -1 
   1658.53711797   1.00051665   0.00040367 0 -1 -1 
   1658.55795165   1.00007200   0.00040367 0 -1 -1 
   1658.57878532   0.99920011   0.00040367 0 -1 -1 
   1658.59961900   1.00044632   0.00040367 0 -1 -1 
   1658.62045267   0.99997103   0.00040367 0 -1 -1 
   1658.64128634   0.99912727   0.00040367 0 -1 -1 
   1658.66212002   1.00016510   0.00040367 0 -1 -1 
   1658.68295369   0.99978572   0.00040367 0 -1 -1 
   1658.70378736   0.99966013   0.00040367 0 -1 -1 
   1658.72462103   0.99798620   0.00040367 0 -1 -1 
   1658.74545470   0.99776703   0.00040367 0 -1 -1 
   1658.76628837   0.99755496   0.00040367 0 -1 -1 
   1658.78712204   1.00016081   0.00040367 0 -1 -1 
   1658.80795571   1.00014496   0.00040367 0 -1 -1 
   1658.82878938   1.00002551   0.00040367 0 -1 -1 
   1658.84962305   0.99969262   0.00040367 0 -1 -1 
   1658.87045672   0.99994731   0.00040367 0 -1 -1 
   1658.89129039   0.99986476   0.00040367 0 -1 -1 
   1658.91212406   1.00042522   0.00040367 0 -1 -1 
   1658.93295772   0.99977255   0.00040367 0 -1 -1 
   1658.95379139   1.00039446   0.00040367 0 -1 -1 
   1658.97462506   0.99984276   0.00040367 0 -1 -1 
   1658.99545872   1.00006330   0.00040367 0 -1 -1 
   1659.01629239   0.99979538   0.00040367 0 -1 -1 
   1659.03712605   1.00034177   0.00040367 0 -1 -1 
   1659.05795972   1.00003684   0.00040367 0 -1 -1 
   1659.07879338   0.99979186   0.00040367 0 -1 -1 
   1659.09962705   1.00042522   0.00040367 0 -1 -1 
   1659.12046071   1.00018013   0.00040367 0 -1 -1 
   1659.14129437   1.00004923   0.00040367 0 -1 -1 
   1659.16212804   0.99934673   0.00040367 0 -1 -1 
   1659.18296170   1.00056493   0.00040367 0 -1 -1 
   1659.20379536   0.99992096   0.00040367 0 -1 -1 
   1659.22462902   1.00007117   0.00040367 0 -1 -1 
   1659.24546268   0.99934936   0.00040367 0 -1 -1 
   1659.26629634   1.00030744   0.00040367 0 -1 -1 
   1659.28713000   0.99996221   0.00040367 0 -1 -1 
   1659.30796366   0.99975324   0.00040367 0 -1 -1 
   1659.32879732   0.99950475   0.00040367 0 -1 -1 
   1659.34963098   1.00078905   0.00040367 0 -1 -1 
   1659.37046464   1.00040329   0.00040367 0 -1 -1 
   1659.39129830   0.99975497   0.00040367 0 -1 -1 
   1659.41213196   1.00054646   0.00040367 0 -1 -1 
   1659.43296561   1.00046825   0.00040367 0 -1 -1 
   1659.45379927   1.00065982   0.00040367 0 -1 -1 
   1659.47463293   0.99953634   0.00040367 0 -1 -1 
   1659.49546658   0.99969614   0.00040367 0 -1 -1 
   1659.51630024   0.99989021   0.00040367 0 -1 -1 
   1659.53713389   1.00043142   0.00040367 0 -1 -1 
   1659.55796755   1.00026536   0.00040367 0 -1 -1 
   1659.57880120   0.99980062   0.00040367 0 -1 -1 
   1659.59963486   1.00016427   0.00040367 0 -1 -1 
   1659.62046851   0.99939150   0.00040367 0 -1 -1 
   1659.64130216   0.99975848   0.00040367 0 -1 -1 
   1659.66213581   1.00047886   0.00040367 0 -1 -1 
   1659.68296947   1.00022316   0.00040367 0 -1 -1 
   1659.70380312   0.99930197   0.00040367 0 -1 -1 
   1659.72463677   0.99933004   0.00040367 0 -1 -1 
   1659.74547042   1.00012827   0.00040367 0 -1 -1 
   1659.76630407   0.99987441   0.00040367 0 -1 -1 
   1659.78713772   0.99972248   0.00040367 0 -1 -1 
   1659.80797137   1.00009573   0.00040367 0 -1 -1 
   1659.82880502   0.99952668   0.00040367 0 -1 -1 
   1659.84963867   1.00077057   0.00040367 0 -1 -1 
   1659.87047232   0.99947840   0.00040367 0 -1 -1 
   1659.89130596   0.99982172   0.00040367 0 -1 -1 
   1659.91213961   1.00021958   0.00040367 0 -1 -1 
   1659.93297326   0.99966276   0.00040367 0 -1 -1 
   1659.95380690   0.99975848   0.00040367 0 -1 -1 
   1659.97464055   1.00018013   0.00040367 0 -1 -1 
   1659.99547420   1.00054300   0.00040367 0 -1 -1 
   1660.01630784   0.99932128   0.00040367 0 -1 -1 
   1660.03714149   0.99971020   0.00040367 0 -1 -1 
   1660.05797513   1.00002289   0.00040367 0 -1 -1 
   1660.07880877   1.00015283   0.00040367 0 -1 -1 
   1660.09964242   1.00028908   0.00040367 0 -1 -1 
   1660.12047606   0.99974090   0.00040367 0 -1 -1 
   1660.14130970   0.99987966   0.00040367 0 -1 -1 
   1660.16214334   1.00000525   0.00040367 0 -1 -1 
   1660.18297699   1.00076973   0.00040367 0 -1 -1 
   1660.20381063   0.99955916   0.00040367 0 -1 -1 
   1660.22464427   0.99947578   0.00040367 0 -1 -1 
   1660.24547791   1.00000703   0.00040367 0 -1 -1 
   1660.26631155   1.00010896   0.00040367 0 -1 -1 
   1660.28714519   1.00003159   0.00040367 0 -1 -1 
   1660.30797883   0.99992448   0.00040367 0 -1 -1 
   1660.32881246   1.00014675   0.00040367 0 -1 -1 
   1660.34964610   0.99980676   0.00040367 0 -1 -1 
   1660.37047974   0.99983841   0.00040367 0 -1 -1 
   1660.39131338   0.99964345   0.00040367 0 -1 -1 
   1660.41214701   1.00033212   0.00040367 0 -1 -1 
   1660.43298065   1.00075567   0.00040367 0 -1 -1 
   1660.45381429   1.00107741   0.00040367 0 -1 -1 
   1660.47464792   1.00014055   0.00040367 0 -1 -1 
   1660.49548156   1.00004745   0.00040367 0 -1 -1 
   1660.51631519   0.99985242   0.00040367 0 -1 -1 
   1660.53714882   0.99982256   0.00040367 0 -1 -1 
   1660.55798246   1.00028205   0.00040367 0 -1 -1 
   1660.57881609   0.99997717   0.00040367 0 -1 -1 
   1660.59964972   1.00018799   0.00040367 0 -1 -1 
   1660.62048336   1.00031543   0.00040367 0 -1 -1 
   1660.64131699   1.00076354   0.00040367 0 -1 -1 
   1660.66215062   1.00064850   0.00040367 0 -1 -1 
   1660.70381788   1.00080669   0.00040367 0 -1 -1 
   1660.74548514   1.00054121   0.00040367 0 -1 -1 
   1660.78715240   1.00011504   0.00040367 0 -1 -1 
   1660.84965328   0.99963027   0.00040367 0 -1 -1 
   1660.89132054   1.00058603   0.00040367 0 -1 -1 
   1660.91215416   1.00000787   0.00040367 0 -1 -1 
   1660.93298779   0.99949592   0.00040367 0 -1 -1 
   1660.95382141   0.99978745   0.00040367 0 -1 -1 
   1660.97465504   0.99931073   0.00040367 0 -1 -1 
   1660.99548866   1.00004041   0.00040367 0 -1 -1 
   1661.01632228   1.00044012   0.00040367 0 -1 -1 
   1661.03715591   0.99981207   0.00040367 0 -1 -1 
   1661.05798953   0.99959868   0.00040367 0 -1 -1 
   1661.09965677   0.99922556   0.00040367 0 -1 -1 
   1661.12049040   1.00010014   0.00040367 0 -1 -1 
   1661.20382488   0.99952841   0.00040367 0 -1 -1 
   1661.22465850   0.99960744   0.00040367 0 -1 -1 
   1661.24549212   1.00018883   0.00040367 0 -1 -1 
   1661.26632573   1.00062466   0.00040367 0 -1 -1 
   1661.28715935   1.00031102   0.00040367 0 -1 -1 
   1661.30799297   0.99991655   0.00040367 0 -1 -1 
   1661.32882659   1.00092626   0.00040367 0 -1 -1 
   1661.34966020   1.00034523   0.00040367 0 -1 -1 
   1661.37049382   0.99973303   0.00040367 0 -1 -1 
   1661.39132743   0.99999207   0.00040367 0 -1 -1 
   1661.43299466   1.00039530   0.00040367 0 -1 -1 
   1661.45382828   0.99992532   0.00040367 0 -1 -1 
   1661.47466189   1.00094640   0.00040367 0 -1 -1 
   1661.49549551   1.00011945   0.00040367 0 -1 -1 
   1661.51632912   1.00027144   0.00040367 0 -1 -1 
   1661.53716273   1.00032592   0.00040367 0 -1 -1 
   1661.57882995   1.00081456   0.00040367 0 -1 -1 
   1661.64133079   0.99945027   0.00040367 0 -1 -1 
   1661.66216440   0.99991214   0.00040367 0 -1 -1 
   1661.68299801   1.00023186   0.00040367 0 -1 -1 
   1661.70383161   0.99982786   0.00040367 0 -1 -1 
   1661.72466522   0.99981117   0.00040367 0 -1 -1 
   1661.74549883   1.00008261   0.00040367 0 -1 -1 
   1661.76633244   1.00009489   0.00040367 0 -1 -1 
   1661.78716605   0.99951875   0.00040367 0 -1 -1 
   1661.80799965   0.99962938   0.00040367 0 -1 -1 
   1661.82883326   0.99971372   0.00040367 0 -1 -1 
   1661.84966686   1.00037599   0.00040367 0 -1 -1 
   1661.87050047   0.99973738   0.00040367 0 -1 -1 
   1661.89133407   0.99933881   0.00040367 0 -1 -1 
   1661.91216768   1.00019681   0.00040367 0 -1 -1 
   1661.93300128   0.99994642   0.00040367 0 -1 -1 
   1661.95383489   1.00010276   0.00040367 0 -1 -1 
   1661.97466849   1.00060713   0.00040367 0 -1 -1 
   1661.99550209   0.99995607   0.00040367 0 -1 -1 
   1662.01633569   1.00056589   0.00040367 0 -1 -1 
   1662.03716929   1.00003958   0.00040367 0 -1 -1 
   1662.05800290   1.00057638   0.00040367 0 -1 -1 
   1662.07883650   1.00035846   0.00040367 0 -1 -1 
   1662.09967010   0.99999648   0.00040367 0 -1 -1 
   1662.12050370   0.99992096   0.00040367 0 -1 -1 
   1662.14133730   1.00047886   0.00040367 0 -1 -1 
   1662.16217089   1.00001049   0.00040367 0 -1 -1 
   1662.18300449   1.00001323   0.00040367 0 -1 -1 
   1662.20383809   1.00084186   0.00040367 0 -1 -1 
   1662.22467169   0.99950385   0.00040367 0 -1 -1 
   1662.24550529   1.00010538   0.00040367 0 -1 -1 
   1662.26633888   0.99994469   0.00040367 0 -1 -1 
   1662.28717248   0.99999559   0.00040367 0 -1 -1 
   1662.30800607   0.99968386   0.00040367 0 -1 -1 
   1662.32883967   0.99924052   0.00040367 0 -1 -1 
   1662.34967326   0.99978483   0.00040367 0 -1 -1 
   1662.37050686   1.00083220   0.00040367 0 -1 -1 
   1662.39134045   0.99967945   0.00040367 0 -1 -1 
   1662.41217405   0.99909920   0.00040367 0 -1 -1 
   1662.43300764   0.99992621   0.00040367 0 -1 -1 
   1662.45384123   1.00014496   0.00040367 0 -1 -1 
   1662.47467482   1.00096226   0.00040367 0 -1 -1 
   1662.49550841   0.99946612   0.00040367 0 -1 -1 
   1662.51634201   1.00050426   0.00040367 0 -1 -1 
   1662.53717560   0.99959689   0.00040367 0 -1 -1 
   1662.55800919   1.00003684   0.00040367 0 -1 -1 
   1662.57884278   1.00007463   0.00040367 0 -1 -1 
   1662.59967637   0.99983400   0.00040367 0 -1 -1 
   1662.62050996   1.00000787   0.00040367 0 -1 -1 
   1662.64134354   1.00046122   0.00040367 0 -1 -1 
   1662.66217713   0.99952489   0.00040367 0 -1 -1 
   1662.68301072   1.00016952   0.00040367 0 -1 -1 
   1662.70384431   0.99988580   0.00040367 0 -1 -1 
   1662.72467789   0.99998772   0.00040367 0 -1 -1 
   1662.74551148   0.99976021   0.00040367 0 -1 -1 
   1662.76634507   1.00005090   0.00040367 0 -1 -1 
   1662.78717865   0.99713361   0.00040367 0 -1 -1 
   1662.80801224   0.99739903   0.00040367 0 -1 -1 
   1662.82884582   0.99765754   0.00040367 0 -1 -1 
   1662.84967940   0.99897897   0.00040367 0 -1 -1 
   1662.87051299   1.00005889   0.00040367 0 -1 -1 
   1662.89134657   0.99998069   0.00040367 0 -1 -1 
   1662.91218015   0.99998158   0.00040367 0 -1 -1 
   1662.93301374   1.00000262   0.00040367 0 -1 -1 
   1662.95384732   0.99958372   0.00040367 0 -1 -1 
   1662.97468090   1.00066686   0.00040367 0 -1 -1 
   1662.99551448   0.99984896   0.00040367 0 -1 -1 
   1663.01634806   1.00060010   0.00040367 0 -1 -1 
   1663.03718164   0.99975759   0.00040367 0 -1 -1 
   1663.05801522   1.00009573   0.00040367 0 -1 -1 
   1663.07884880   1.00015020   0.00040367 0 -1 -1 
   1663.09968238   1.00022399   0.00040367 0 -1 -1 
   1663.12051596   0.99995607   0.00040367 0 -1 -1 
   1663.14134953   0.99976110   0.00040367 0 -1 -1 
   1663.16218311   1.00005090   0.00040367 0 -1 -1 
   1663.18301669   1.00031364   0.00040367 0 -1 -1 
   1663.20385026   0.99967420   0.00040367 0 -1 -1 
   1663.22468384   1.00012648   0.00040367 0 -1 -1 
   1663.24551742   1.00024331   0.00040367 0 -1 -1 
   1663.26635099   1.00030220   0.00040367 0 -1 -1 
   1663.28718456   1.00002718   0.00040367 0 -1 -1 
   1663.30801814   0.99966717   0.00040367 0 -1 -1 
   1663.32885171   1.00043750   0.00040367 0 -1 -1 
   1663.37051886   0.99922997   0.00040367 0 -1 -1 
   1663.39135243   1.00033474   0.00040367 0 -1 -1 
   1663.41218600   0.99995697   0.00040367 0 -1 -1 
   1663.43301957   1.00026441   0.00040367 0 -1 -1 
   1663.45385315   1.00006676   0.00040367 0 -1 -1 
   1663.47468672   0.99928528   0.00040367 0 -1 -1 
   1663.49552029   0.99971807   0.00040367 0 -1 -1 
   1663.51635386   0.99992448   0.00040367 0 -1 -1 
   1663.53718743   1.00043309   0.00040367 0 -1 -1 
   1663.55802100   1.00057983   0.00040367 0 -1 -1 
   1663.57885456   1.00007117   0.00040367 0 -1 -1 
   1663.59968813   1.00061500   0.00040367 0 -1 -1 
   1663.62052170   0.99951702   0.00040367 0 -1 -1 
   1663.64135527   1.00056148   0.00040367 0 -1 -1 
   1663.66218883   0.99989635   0.00040367 0 -1 -1 
   1663.68302240   0.99961007   0.00040367 0 -1 -1 
   1663.70385597   1.00032330   0.00040367 0 -1 -1 
   1663.72468953   1.00010455   0.00040367 0 -1 -1 
   1663.74552310   0.99973387   0.00040367 0 -1 -1 
   1663.76635666   1.00069416   0.00040367 0 -1 -1 
   1663.78719022   1.00008965   0.00040367 0 -1 -1 
   1663.80802379   0.99972862   0.00040367 0 -1 -1 
   1663.82885735   1.00009668   0.00040367 0 -1 -1 
   1663.84969091   1.00054908   0.00040367 0 -1 -1 
   1663.87052448   0.99959427   0.00040367 0 -1 -1 
   1663.89135804   0.99999559   0.00040367 0 -1 -1 
   1663.91219160   0.99999911   0.00040367 0 -1 -1 
   1663.93302516   1.00036550   0.00040367 0 -1 -1 
   1663.95385872   1.00079608   0.00040367 0 -1 -1 
   1663.97469228   1.00062466   0.00040367 0 -1 -1 
   1663.99552584   0.99990600   0.00040367 0 -1 -1 
   1664.01635940   1.00011599   0.00040367 0 -1 -1 
   1664.03719296   0.99966013   0.00040367 0 -1 -1 
   1664.05802652   0.99945909   0.00040367 0 -1 -1 
   1664.07886008   0.99975848   0.00040367 0 -1 -1 
   1664.16219430   0.99935287   0.00040367 0 -1 -1 
   1664.18302786   1.00051928   0.00040367 0 -1 -1 
   1664.22469497   0.99942660   0.00040367 0 -1 -1 
   1664.24552853   1.00001049   0.00040367 0 -1 -1 
   1664.26636208   1.00021088   0.00040367 0 -1 -1 
   1664.28719563   1.00052893   0.00040367 0 -1 -1 
   1664.30802919   1.00038218   0.00040367 0 -1 -1 
   1664.32886274   1.00045252   0.00040367 0 -1 -1 
   1664.34969629   1.00003254   0.00040367 0 -1 -1 
   1664.37052984   1.00052714   0.00040367 0 -1 -1 
   1664.39136340   1.00006413   0.00040367 0 -1 -1 
   1664.41219695   1.00027227   0.00040367 0 -1 -1 
   1664.43303050   1.00004220   0.00040367 0 -1 -1 
   1664.45386405   0.99995255   0.00040367 0 -1 -1 
   1664.47469760   1.00052273   0.00040367 0 -1 -1 
   1664.49553115   0.99991131   0.00040367 0 -1 -1 
   1664.51636470   1.00016248   0.00040367 0 -1 -1 
   1664.57886534   1.00006330   0.00040367 0 -1 -1 
   1664.59969889   1.00042605   0.00040367 0 -1 -1 
   1664.62053244   0.99990427   0.00040367 0 -1 -1 
   1664.64136598   1.00039005   0.00040367 0 -1 -1 
   1664.68303308   1.00061154   0.00040367 0 -1 -1 
   1664.70386662   0.99991655   0.00040367 0 -1 -1 
   1664.72470017   0.99968737   0.00040367 0 -1 -1 
   1664.74553371   0.99981380   0.00040367 0 -1 -1 
   1664.76636725   1.00024855   0.00040367 0 -1 -1 
   1664.78720080   1.00012732   0.00040367 0 -1 -1 
   1664.80803434   0.99969351   0.00040367 0 -1 -1 
   1664.82886788   1.00057721   0.00040367 0 -1 -1 
   1664.84970143   0.99967068   0.00040367 0 -1 -1 
   1664.87053497   1.00024855   0.00040367 0 -1 -1 
   1664.89136851   1.00018537   0.00040367 0 -1 -1 
   1664.91220205   0.99936253   0.00040367 0 -1 -1 
   1664.93303559   0.99971724   0.00040367 0 -1 -1 
   1664.95386913   0.99996310   0.00040367 0 -1 -1 
   1664.97470267   0.99920011   0.00040367 0 -1 -1 
   1664.99553621   1.00093770   0.00040367 0 -1 -1 
   1665.01636975   0.99940902   0.00040367 0 -1 -1 
   1665.03720329   1.00007558   0.00040367 0 -1 -1 
   1665.05803683   1.00024164   0.00040367 0 -1 -1 
   1665.07887037   1.00034261   0.00040367 0 -1 -1 
   1665.09970391   1.00021517   0.00040367 0 -1 -1 
   1665.12053744   1.00020206   0.00040367 0 -1 -1 
   1665.14137098   1.00011683   0.00040367 0 -1 -1 
   1665.16220452   0.99987352   0.00040367 0 -1 -1 
   1665.18303805   1.00073552   0.00040367 0 -1 -1 
   1665.20387159   1.00029874   0.00040367 0 -1 -1 
   1665.22470512   1.00073719   0.00040367 0 -1 -1 
   1665.24553866   0.99947840   0.00040367 0 -1 -1 
   1665.26637219   0.99933529   0.00040367 0 -1 -1 
   1665.28720573   1.00069332   0.00040367 0 -1 -1 
   1665.37053986   0.99993938   0.00040367 0 -1 -1 
   1665.39137339   1.00026882   0.00040367 0 -1 -1 
   1665.41220692   0.99974269   0.00040367 0 -1 -1 
   1665.43304045   1.00046384   0.00040367 0 -1 -1 
   1665.45387398   0.99984276   0.00040367 0 -1 -1 
   1665.47470751   0.99990600   0.00040367 0 -1 -1 
   1665.49554104   0.99953544   0.00040367 0 -1 -1 
   1665.51637457   0.99898511   0.00040367 0 -1 -1 
   1665.53720810   1.00003338   0.00040367 0 -1 -1 
   1665.55804163   1.00011861   0.00040367 0 -1 -1 
   1665.57887516   0.99969435   0.00040367 0 -1 -1 
   1665.59970869   0.99963468   0.00040367 0 -1 -1 
   1665.62054222   1.00024247   0.00040367 0 -1 -1 
   1665.64137574   0.99992710   0.00040367 0 -1 -1 
   1665.66220927   0.99927914   0.00040367 0 -1 -1 
