  2454335.891030      0.55990      0.00560 0 0 -1
  2454335.897680      0.56140      0.00560 0 0 -1
  2454336.746470      0.57480      0.00570 0 0 -1
  2454336.859340      0.57510      0.00580 0 0 -1
  2454336.947330      0.57650      0.00580 0 0 -1
  2454337.729220      0.58860      0.00590 0 0 -1
  2454337.918740      0.58820      0.00590 0 0 -1
  2454338.739920      0.59250      0.00590 0 0 -1
  2454338.918190      0.58650      0.00590 0 0 -1
  2454339.890660      0.58980      0.00590 0 0 -1
  2454343.836570      0.58330      0.00580 0 0 -1
  2454344.966230      0.57280      0.00570 0 0 -1
  2454396.752330      0.59890      0.00600 0 0 -1
  2454397.768210      0.59250      0.00590 0 0 -1
  2454427.728150      0.56470      0.00560 0 0 -1
  2454428.696400      0.55600      0.00560 0 0 -1
  2454430.697860      0.55110      0.00550 0 0 -1
  2454454.708830      0.54160      0.00540 0 0 -1
  2454455.699230      0.54660      0.00550 0 0 -1
  2454456.691170      0.53700      0.00540 0 0 -1
  2454457.688140      0.53760      0.00540 0 0 -1
  2454460.728800      0.55140      0.00550 0 0 -1
  2454549.096270      0.51730      0.00520 0 0 -1
  2454549.134440      0.52040      0.00520 0 0 -1
  2454602.011840      0.56120      0.00560 0 0 -1
  2454602.118060      0.55800      0.00560 0 0 -1
  2454602.948440      0.56530      0.00570 0 0 -1
  2454603.007660      0.56410      0.00560 0 0 -1
  2454603.119350      0.56050      0.00560 0 0 -1
  2454603.953080      0.56500      0.00560 0 0 -1
  2454604.032740      0.56810      0.00570 0 0 -1
  2454604.127480      0.55740      0.00560 0 0 -1
  2454634.004620      0.56960      0.00570 0 0 -1
  2454634.955080      0.56920      0.00570 0 0 -1
  2454636.008750      0.56400      0.00560 0 0 -1
  2454637.993890      0.58440      0.00580 0 0 -1
  2454639.028070      0.58040      0.00580 0 0 -1
  2454640.078460      0.57350      0.00570 0 0 -1
  2454641.057270      0.57950      0.00580 0 0 -1
  2454674.987500      0.55790      0.00560 0 0 -1
  2454722.807470      0.61750      0.00620 0 0 -1
  2454723.800010      0.60780      0.00610 0 0 -1
  2454725.814550      0.61360      0.00610 0 0 -1
  2454726.848260      0.60890      0.00610 0 0 -1
  2454727.770120      0.60530      0.00610 0 0 -1
  2454727.901450      0.60520      0.00610 0 0 -1
  2454777.798730      0.58480      0.00580 0 0 -1
  2454778.784840      0.57400      0.00570 0 0 -1
  2454779.804000      0.58520      0.00590 0 0 -1
  2454790.688620      0.58570      0.00590 0 0 -1
  2454805.691490      0.58050      0.00580 0 0 -1
  2454806.706760      0.56960      0.00570 0 0 -1
  2454807.705230      0.56270      0.00560 0 0 -1
  2454808.750750      0.57200      0.00570 0 0 -1
  2454809.713030      0.55670      0.00560 0 0 -1
  2454810.705160      0.56710      0.00570 0 0 -1
  2454930.104550      0.59890      0.00600 0 0 -1
  2454955.038350      0.60570      0.00610 0 0 -1
  2454957.043290      0.58250      0.00580 0 0 -1
  2454983.996180      0.64580      0.00650 0 0 -1
  2454985.056460      0.62910      0.00630 0 0 -1
  2454987.016660      0.61450      0.00610 0 0 -1
  2454988.015580      0.61020      0.00610 0 0 -1
  2455017.084250      0.59230      0.00590 0 0 -1
  2455042.053680      0.64030      0.00640 0 0 -1
  2455042.992650      0.62280      0.00620 0 0 -1
  2455044.080400      0.61870      0.00620 0 0 -1
  2455045.055990      0.60970      0.00610 0 0 -1
  2455048.929860      0.58540      0.00590 0 0 -1
  2455075.760960      0.64650      0.00650 0 0 -1
  2455107.728900      0.65020      0.00650 0 0 -1
  2455192.701530      0.61210      0.00610 0 0 -1
  2455321.049540      0.60250      0.00600 0 0 -1
  2455376.068110      0.59830      0.00600 0 0 -1
  2455469.781030      0.61030      0.00610 0 0 -1
  2455706.943110      0.59490      0.00590 0 0 -1
  2455843.873950      0.60890      0.00610 0 0 -1
  2455903.710580      0.57730      0.00580 0 0 -1
  2456165.062090      0.58790      0.00590 0 0 -1
  2456167.038410      0.58270      0.00580 0 0 -1
  2456450.111570      0.55750      0.00560 0 0 -1
  2456487.122080      0.57860      0.00580 0 0 -1
  2456494.933410      0.63160      0.00630 0 0 -1
  2456846.854840      0.60500      0.00600 0 0 -1
  2456860.910650      0.58010      0.00580 0 0 -1
  2456861.977640      0.59300      0.00590 0 0 -1
  2456862.967090      0.58050      0.00580 0 0 -1
  2456864.080510      0.60250      0.00600 0 0 -1
  2456865.122640      0.59790      0.00600 0 0 -1
  2456866.112220      0.60440      0.00600 0 0 -1
  2456867.079570      0.61500      0.00620 0 0 -1
  2456872.958960      0.62520      0.00630 0 0 -1
  2456880.778860      0.59960      0.00600 0 0 -1
  2456881.755090      0.59670      0.00600 0 0 -1
  2456883.010490      0.59000      0.00590 0 0 -1
  2456884.013280      0.58940      0.00590 0 0 -1
  2456889.047530      0.53710      0.00540 0 0 -1
  2456891.915060      0.52660      0.00530 0 0 -1
  2456893.047790      0.53260      0.00530 0 0 -1
  2456895.056280      0.57550      0.00580 0 0 -1
  2456907.021220      0.58980      0.00590 0 0 -1
  2456908.011260      0.56780      0.00570 0 0 -1
  2456908.873170      0.56350      0.00560 0 0 -1
  2456909.998860      0.55820      0.00560 0 0 -1
  2456910.953780      0.56690      0.00570 0 0 -1
  2456912.019380      0.56220      0.00560 0 0 -1
  2457000.741630      0.56110      0.00560 0 0 -1
  2457001.734690      0.55810      0.00560 0 0 -1
  2457002.708900      0.55470      0.00550 0 0 -1
  2457151.129480      0.52400      0.00520 0 0 -1
  2457180.124130      0.56320      0.00560 0 0 -1
  2457202.884560      0.51200      0.00510 0 0 -1
  2457208.116140      0.53310      0.00530 0 0 -1
  2457216.004270      0.55060      0.00550 0 0 -1
  2457218.118600      0.53450      0.00530 0 0 -1
  2457233.104170      0.50180      0.00500 0 0 -1
  2457234.109800      0.50940      0.00510 0 0 -1
  2457237.079710      0.53060      0.00530 0 0 -1
  2457241.100990      0.53660      0.00540 0 0 -1
  2457247.084080      0.53290      0.00530 0 0 -1
  2457296.962090      0.48510      0.00490 0 0 -1
  2457326.846390      0.47400      0.00470 0 0 -1
  2457353.790300      0.47430      0.00470 0 0 -1
  2457355.776030      0.47140      0.00470 0 0 -1
  2457378.705940      0.54850      0.00550 0 0 -1
  2457598.973200      0.45400      0.00450 0 0 -1
  2457703.790140      0.50340      0.00500 0 0 -1
  2457829.111270      0.53910      0.00540 0 0 -1
  2457830.148270      0.52290      0.00520 0 0 -1
  2457831.120920      0.52450      0.00520 0 0 -1
  2457853.138650      0.57020      0.00570 0 0 -1
  2457855.120060      0.55290      0.00550 0 0 -1
  2457888.078440      0.51240      0.00510 0 0 -1
  2457911.987050      0.54000      0.00540 0 0 -1
  2457923.987270      0.55760      0.00560 0 0 -1
  2457923.987270      0.55760      0.00560 0 0 -1
  2457925.078110      0.56390      0.00560 0 0 -1
  2457927.053500      0.58060      0.00580 0 0 -1
  2457933.012170      0.62560      0.00630 0 0 -1
  2457940.004810      0.55480      0.00550 0 0 -1
  2457943.958790      0.53980      0.00540 0 0 -1
  2457946.046760      0.54460      0.00540 0 0 -1
  2457963.852410      0.58760      0.00590 0 0 -1
  2457971.883100      0.51880      0.00520 0 0 -1
