  2454957.043290        4.480        2.590 0 0 -1
  2454983.996180       -1.910        1.110 0 0 -1
  2454985.056460        9.360        1.270 0 0 -1
  2454987.016660       19.030        1.150 0 0 -1
  2454988.015580        6.000        1.300 0 0 -1
  2455017.084250        5.660        1.160 0 0 -1
  2455042.053680        4.200        1.260 0 0 -1
  2455042.992650        7.430        1.350 0 0 -1
  2455044.080400        9.200        1.470 0 0 -1
  2455045.055990       19.560        1.400 0 0 -1
  2455048.929860        5.170        1.430 0 0 -1
  2455075.760960        5.300        0.990 0 0 -1
  2455107.728900       18.610        2.900 1 0 -1
  2455192.701530       20.040        1.130 1 0 -1
  2455321.049540        2.720        1.060 1 0 -1
  2455376.068110        3.190        1.150 1 0 -1
  2455469.781030       22.810        1.170 1 0 -1
  2455706.943110        2.790        1.170 1 0 -1
  2455843.873950        7.910        1.410 1 0 -1
  2455903.710580       20.900        1.410 1 0 -1
  2456165.062090       18.330        1.390 1 0 -1
  2456167.038410        5.650        1.230 1 0 -1
  2456450.111570        0.310        1.200 1 0 -1
  2456487.122080       21.920        1.480 1 0 -1
  2456494.933410        9.600        1.320 1 0 -1
  2456846.854840      -40.680        1.430 2 0 -1
  2456860.910650      -53.080        1.630 2 0 -1
  2456861.977640      -45.690        1.470 2 0 -1
  2456862.967090      -28.420        1.480 2 0 -1
  2456864.080510      -43.080        1.610 2 0 -1
  2456865.122640      -38.000        1.480 2 0 -1
  2456866.112220      -40.790        1.690 2 0 -1
  2456867.079570      -31.600        1.690 2 0 -1
  2456872.958960      -25.400        1.450 2 0 -1
  2456880.778860      -42.190        1.350 2 0 -1
  2456881.755090      -39.700        1.560 2 0 -1
  2456883.010490      -33.550        1.380 2 0 -1
  2456884.013280      -47.750        1.370 2 0 -1
  2456889.047530      -57.410        1.310 2 0 -1
  2456891.915060      -49.740        1.360 2 0 -1
  2456893.047790      -36.490        1.410 2 0 -1
  2456895.056280      -53.600        1.400 2 0 -1
  2456907.021220      -34.980        1.540 2 0 -1
  2456908.011260      -46.670        1.440 2 0 -1
  2456908.873170      -50.180        1.420 2 0 -1
  2456909.998860      -56.690        1.450 2 0 -1
  2456910.953780      -44.770        1.460 2 0 -1
  2456912.019380      -34.520        1.560 2 0 -1
  2457000.741630      -40.210        1.470 2 0 -1
  2457001.734690      -55.370        1.390 2 0 -1
  2457002.708900      -54.450        1.500 2 0 -1
  2457151.129480      -19.580        1.350 2 0 -1
  2457180.124130      -21.460        1.440 2 0 -1
  2457202.884560      -40.460        1.440 2 0 -1
  2457208.116140      -34.500        1.500 2 0 -1
  2457216.004270      -24.860        1.420 2 0 -1
  2457218.118600      -39.340        1.390 2 0 -1
  2457233.104170      -32.990        1.530 2 0 -1
  2457234.109800      -21.350        1.370 2 0 -1
  2457237.079710      -33.480        1.420 2 0 -1
  2457241.100990      -26.610        1.410 2 0 -1
  2457247.084080      -40.980        1.480 2 0 -1
  2457296.962090      -29.380        1.440 2 0 -1
  2457326.846390      -20.300        1.660 2 0 -1
  2457353.790300      -32.250        1.530 2 0 -1
  2457355.776030      -22.950        1.460 2 0 -1
  2457378.705940      -38.710        1.510 2 0 -1
  2457598.973200      -22.620        1.560 2 0 -1
  2457703.790140       -2.260        1.540 2 0 -1
  2457829.111270      -11.390        1.480 2 0 -1
  2457830.148270       -2.440        1.440 2 0 -1
  2457831.120920       11.130        1.430 2 0 -1
  2457853.138650      -16.510        1.510 2 0 -1
  2457855.120060        6.020        1.470 2 0 -1
  2457888.078440       -9.350        1.220 2 0 -1
  2457911.987050      -16.720        1.260 2 0 -1
  2457923.987270       11.240        1.380 2 0 -1
  2457923.987270       11.240        1.380 2 0 -1
  2457925.078110       -5.130        1.550 2 0 -1
  2457927.053500        2.490        1.310 2 0 -1
  2457933.012170       18.080        1.310 2 0 -1
  2457940.004810      -13.190        1.370 2 0 -1
  2457943.958790        0.130        1.450 2 0 -1
  2457946.046760       -9.170        1.450 2 0 -1
  2457963.852410       14.620        1.440 2 0 -1
  2457971.883100       -5.760        1.250 2 0 -1
